variant_43,1,1,4,Static,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,32307,0.032307
variant_44,1,1,4,Dynamic,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,6552,0.006552
variant_45,1,1,4,Guided,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,6167,0.006167
variant_46,1,1,3,Static,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,45308,0.045308
variant_47,1,1,3,Dynamic,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,8075,0.008075
variant_48,1,1,3,Guided,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,8087,0.008087
variant_49,1,1,2,Static,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,932049,0.932049
variant_50,1,1,2,Dynamic,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,83003,0.083003
variant_51,1,1,2,Guided,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,82929,0.082929
variant_52,1,1,1,Static,2415919104,75497472,75497472,2415919104,100,64,96,32,32,8,3,3,5848246,5.848246
