variant_43,1,1,4,Static,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,14757,0.014757
variant_44,1,1,4,Dynamic,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,39767,0.039767
variant_45,1,1,4,Guided,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,4372,0.004372
variant_46,1,1,3,Static,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,67641,0.067641
variant_47,1,1,3,Dynamic,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,7656,0.007656
variant_48,1,1,3,Guided,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,7641,0.007641
variant_49,1,1,2,Static,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,508143,0.508143
variant_50,1,1,2,Dynamic,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,112344,0.112344
variant_51,1,1,2,Guided,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,112286,0.112286vvariant_52,1,1,1,Static,1811939328,113246208,113246208,1811939328,100,96,32,32,96,4,3,3,2965281,2.965281
