variant_43,1,1,4,Static,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,33236,0.033236
variant_44,1,1,4,Dynamic,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,6754,0.006754
variant_45,1,1,4,Guided,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,6456,0.006456
variant_46,1,1,3,Static,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,52018,0.052018
variant_47,1,1,3,Dynamic,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,13385,0.013385
variant_48,1,1,3,Guided,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,8116,0.008116vvariant_49,1,1,2,Static,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,996335,0.996335
variant_50,1,1,2,Dynamic,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,226093,0.226093
variant_51,1,1,2,Guided,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,225910,0.225910
variant_52,1,1,1,Static,1207959552,37748736,37748736,1207959552,100,32,32,96,32,8,3,3,5827346,5.827346
