Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,1,8,3,3,13747,0.0137
GPU0,static,1,30720,960,10,1,1,80,1,8,3,3,707464,0.7075
GPU7,static,1,30720,960,10,1,1,80,1,8,3,3,1386444,1.3864
GPU4,static,1,30720,960,10,1,1,80,1,8,3,3,1426879,1.4269
GPU1,static,1,30720,960,10,1,1,80,1,8,3,3,1437103,1.4371
GPU3,static,1,30720,960,10,1,1,80,1,8,3,3,1452109,1.4521
GPU5,static,1,30720,960,10,1,1,80,1,8,3,3,1454775,1.4548
GPU6,static,1,30720,960,10,1,1,80,1,8,3,3,1468373,1.4684
GPU2,static,1,30720,960,10,1,1,80,1,8,3,3,1472409,1.4724
GPU4,dynamic,1,30720,960,10,1,1,80,1,8,3,3,515508,0.5155
GPU1,dynamic,1,30720,960,10,1,1,80,1,8,3,3,519870,0.5199
GPU0,dynamic,1,30720,960,10,1,1,80,1,8,3,3,521696,0.5217
GPU3,dynamic,1,30720,960,10,1,1,80,1,8,3,3,521977,0.5220
GPU6,dynamic,1,30720,960,10,1,1,80,1,8,3,3,528139,0.5281
GPU2,dynamic,1,30720,960,10,1,1,80,1,8,3,3,530061,0.5301
GPU5,dynamic,1,30720,960,10,1,1,80,1,8,3,3,531581,0.5316
GPU7,dynamic,1,30720,960,10,1,1,80,1,8,3,3,534479,0.5345
GPU4,guided,1,30720,960,10,1,1,80,1,8,3,3,510537,0.5105
GPU1,guided,1,30720,960,10,1,1,80,1,8,3,3,518292,0.5183
GPU3,guided,1,30720,960,10,1,1,80,1,8,3,3,518414,0.5184
GPU0,guided,1,30720,960,10,1,1,80,1,8,3,3,518849,0.5188
GPU2,guided,1,30720,960,10,1,1,80,1,8,3,3,524557,0.5246
GPU6,guided,1,30720,960,10,1,1,80,1,8,3,3,524558,0.5246
GPU5,guided,1,30720,960,10,1,1,80,1,8,3,3,526489,0.5265
GPU7,guided,1,30720,960,10,1,1,80,1,8,3,3,534863,0.5349
GPU4,static,2,30720,960,10,1,1,80,1,8,3,3,517714,0.5177
GPU0,static,2,30720,960,10,1,1,80,1,8,3,3,525456,0.5255
GPU1,static,2,30720,960,10,1,1,80,1,8,3,3,526235,0.5262
GPU3,static,2,30720,960,10,1,1,80,1,8,3,3,526317,0.5263
GPU2,static,2,30720,960,10,1,1,80,1,8,3,3,532657,0.5327
GPU6,static,2,30720,960,10,1,1,80,1,8,3,3,532686,0.5327
GPU5,static,2,30720,960,10,1,1,80,1,8,3,3,534391,0.5344
GPU7,static,2,30720,960,10,1,1,80,1,8,3,3,542938,0.5429
GPU4,dynamic,2,30720,960,10,1,1,80,1,8,3,3,510838,0.5108
GPU0,dynamic,2,30720,960,10,1,1,80,1,8,3,3,518489,0.5185
GPU1,dynamic,2,30720,960,10,1,1,80,1,8,3,3,518505,0.5185
GPU3,dynamic,2,30720,960,10,1,1,80,1,8,3,3,518764,0.5188
GPU6,dynamic,2,30720,960,10,1,1,80,1,8,3,3,524362,0.5244
GPU2,dynamic,2,30720,960,10,1,1,80,1,8,3,3,524365,0.5244
GPU5,dynamic,2,30720,960,10,1,1,80,1,8,3,3,526650,0.5266
GPU7,dynamic,2,30720,960,10,1,1,80,1,8,3,3,534640,0.5346
GPU4,guided,2,30720,960,10,1,1,80,1,8,3,3,510563,0.5106
GPU1,guided,2,30720,960,10,1,1,80,1,8,3,3,518656,0.5187
GPU0,guided,2,30720,960,10,1,1,80,1,8,3,3,518689,0.5187
GPU3,guided,2,30720,960,10,1,1,80,1,8,3,3,519044,0.5190
GPU2,guided,2,30720,960,10,1,1,80,1,8,3,3,524438,0.5244
GPU6,guided,2,30720,960,10,1,1,80,1,8,3,3,524549,0.5245
GPU5,guided,2,30720,960,10,1,1,80,1,8,3,3,526840,0.5268
GPU7,guided,2,30720,960,10,1,1,80,1,8,3,3,534649,0.5346
GPU1,static,3,30720,960,10,1,1,80,1,8,3,3,7354,0.0074
GPU4,static,3,30720,960,10,1,1,80,1,8,3,3,7384,0.0074
GPU3,static,3,30720,960,10,1,1,80,1,8,3,3,7429,0.0074
GPU5,static,3,30720,960,10,1,1,80,1,8,3,3,7477,0.0075
GPU0,static,3,30720,960,10,1,1,80,1,8,3,3,7493,0.0075
GPU2,static,3,30720,960,10,1,1,80,1,8,3,3,7462,0.0075
GPU6,static,3,30720,960,10,1,1,80,1,8,3,3,7528,0.0075
GPU7,static,3,30720,960,10,1,1,80,1,8,3,3,7642,0.0076
GPU4,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7537,0.0075
GPU0,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7572,0.0076
GPU1,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7627,0.0076
GPU2,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7634,0.0076
GPU3,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7656,0.0077
GPU6,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7674,0.0077
GPU5,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7735,0.0077
GPU7,dynamic,3,30720,960,10,1,1,80,1,8,3,3,7811,0.0078
GPU4,guided,3,30720,960,10,1,1,80,1,8,3,3,7465,0.0075
GPU0,guided,3,30720,960,10,1,1,80,1,8,3,3,7525,0.0075
GPU3,guided,3,30720,960,10,1,1,80,1,8,3,3,7574,0.0076
GPU1,guided,3,30720,960,10,1,1,80,1,8,3,3,7620,0.0076
GPU5,guided,3,30720,960,10,1,1,80,1,8,3,3,7727,0.0077
GPU2,guided,3,30720,960,10,1,1,80,1,8,3,3,7739,0.0077
