Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,96,96,1,64,4,3,3,8418344,8.4183
GPU0,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,2337883121,2337.8831
GPU1,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4610141751,4610.1418
GPU2,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4674949202,4674.9492
GPU6,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4676697056,4676.6971
GPU3,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4677389899,4677.3899
GPU4,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4687716990,4687.7170
GPU5,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4688140077,4688.1401
GPU7,static,1,113246208,7077888,1000,96,96,1,64,4,3,3,4690600529,4690.6005
GPU1,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2279253432,2279.2534
GPU2,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2337883793,2337.8838
GPU3,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2339265833,2339.2658
GPU6,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2342715948,2342.7159
GPU0,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2346714742,2346.7147
GPU4,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2349810835,2349.8108
GPU7,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2352383440,2352.3834
GPU5,dynamic,1,113246208,7077888,1000,96,96,1,64,4,3,3,2356355923,2356.3559
GPU1,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2272083842,2272.0838
GPU2,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2336529890,2336.5299
GPU0,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2338003668,2338.0037
GPU3,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2338475120,2338.4751
GPU6,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2347820588,2347.8206
GPU4,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2349599826,2349.5998
GPU5,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2349769603,2349.7696
GPU7,guided,1,113246208,7077888,1000,96,96,1,64,4,3,3,2355404449,2355.4044
GPU1,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,46372335,46.3723
GPU3,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,46717066,46.7171
GPU7,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47113732,47.1137
GPU6,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47135628,47.1356
GPU4,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47189597,47.1896
GPU5,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47228241,47.2282
GPU0,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47244638,47.2446
GPU2,static,2,113246208,7077888,1000,96,96,1,64,4,3,3,47404896,47.4049
GPU1,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,84645356,84.6454
GPU0,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,85736443,85.7364
GPU4,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,85847905,85.8479
GPU3,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,85875266,85.8753
GPU5,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,85944813,85.9448
GPU6,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,86052583,86.0526
GPU2,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,86114427,86.1144
GPU7,dynamic,2,113246208,7077888,1000,96,96,1,64,4,3,3,86605816,86.6058
GPU1,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,84878069,84.8781
GPU0,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,85716781,85.7168
GPU4,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,85774958,85.7750
GPU5,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,85833806,85.8338
GPU3,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,85843795,85.8438
GPU6,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,86166531,86.1665
GPU2,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,86190146,86.1901
GPU7,guided,2,113246208,7077888,1000,96,96,1,64,4,3,3,86439869,86.4399
GPU1,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46027887,46.0279
GPU3,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46411818,46.4118
GPU5,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46795709,46.7957
GPU0,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46838363,46.8384
GPU6,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46893190,46.8932
GPU7,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46911517,46.9115
GPU4,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,46968479,46.9685
GPU2,static,3,113246208,7077888,1000,96,96,1,64,4,3,3,47107440,47.1074
GPU1,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,84890702,84.8907
GPU0,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,85802154,85.8022
GPU4,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,85839202,85.8392
GPU3,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,85905765,85.9058
GPU5,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,85913122,85.9131
GPU6,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,86114185,86.1142
GPU2,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,86161186,86.1612
GPU7,dynamic,3,113246208,7077888,1000,96,96,1,64,4,3,3,86503533,86.5035
GPU1,guided,3,113246208,7077888,1000,96,96,1,64,4,3,3,84701678,84.7017
GPU0,guided,3,113246208,7077888,1000,96,96,1,64,4,3,3,85732593,85.7326
GPU5,guided,3,113246208,7077888,1000,96,96,1,64,4,3,3,85846184,85.8462
