Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,80,96,1,1,2,3,3,22253,0.0223
GPU0,static,1,737280,92160,10,80,96,1,1,2,3,3,309581,0.3096
GPU3,static,1,737280,92160,10,80,96,1,1,2,3,3,877959,0.8780
GPU7,static,1,737280,92160,10,80,96,1,1,2,3,3,1182744,1.1827
GPU1,static,1,737280,92160,10,80,96,1,1,2,3,3,1454667,1.4547
GPU4,static,1,737280,92160,10,80,96,1,1,2,3,3,1456784,1.4568
GPU6,static,1,737280,92160,10,80,96,1,1,2,3,3,1471880,1.4719
GPU5,static,1,737280,92160,10,80,96,1,1,2,3,3,1474749,1.4747
GPU2,static,1,737280,92160,10,80,96,1,1,2,3,3,1477688,1.4777
GPU1,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,231016,0.2310
GPU4,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,239107,0.2391
GPU0,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,239534,0.2395
GPU7,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,239852,0.2399
GPU5,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,248792,0.2488
GPU3,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,249423,0.2494
GPU6,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,251427,0.2514
GPU2,dynamic,1,737280,92160,10,80,96,1,1,2,3,3,253660,0.2537
GPU1,guided,1,737280,92160,10,80,96,1,1,2,3,3,202492,0.2025
GPU4,guided,1,737280,92160,10,80,96,1,1,2,3,3,207968,0.2080
GPU0,guided,1,737280,92160,10,80,96,1,1,2,3,3,209334,0.2093
GPU7,guided,1,737280,92160,10,80,96,1,1,2,3,3,213028,0.2130
GPU6,guided,1,737280,92160,10,80,96,1,1,2,3,3,214347,0.2143
GPU5,guided,1,737280,92160,10,80,96,1,1,2,3,3,215145,0.2151
GPU2,guided,1,737280,92160,10,80,96,1,1,2,3,3,217018,0.2170
GPU3,guided,1,737280,92160,10,80,96,1,1,2,3,3,217484,0.2175
GPU1,static,2,737280,92160,10,80,96,1,1,2,3,3,6290,0.0063
GPU2,static,2,737280,92160,10,80,96,1,1,2,3,3,6571,0.0066
GPU3,static,2,737280,92160,10,80,96,1,1,2,3,3,6946,0.0069
GPU5,static,2,737280,92160,10,80,96,1,1,2,3,3,7713,0.0077
GPU7,static,2,737280,92160,10,80,96,1,1,2,3,3,8049,0.0080
GPU0,static,2,737280,92160,10,80,96,1,1,2,3,3,8527,0.0085
GPU4,static,2,737280,92160,10,80,96,1,1,2,3,3,8767,0.0088
GPU6,static,2,737280,92160,10,80,96,1,1,2,3,3,8890,0.0089
GPU0,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,8914,0.0089
GPU1,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,9258,0.0093
GPU6,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,9699,0.0097
GPU4,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,10108,0.0101
GPU5,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,10679,0.0107
GPU3,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,10966,0.0110
GPU2,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,11195,0.0112
GPU7,dynamic,2,737280,92160,10,80,96,1,1,2,3,3,11308,0.0113
GPU2,guided,2,737280,92160,10,80,96,1,1,2,3,3,10449,0.0104
GPU7,guided,2,737280,92160,10,80,96,1,1,2,3,3,10659,0.0107
GPU6,guided,2,737280,92160,10,80,96,1,1,2,3,3,11141,0.0111
GPU1,guided,2,737280,92160,10,80,96,1,1,2,3,3,11364,0.0114
GPU5,guided,2,737280,92160,10,80,96,1,1,2,3,3,11913,0.0119
GPU0,guided,2,737280,92160,10,80,96,1,1,2,3,3,12162,0.0122
GPU3,guided,2,737280,92160,10,80,96,1,1,2,3,3,12677,0.0127
GPU4,guided,2,737280,92160,10,80,96,1,1,2,3,3,12929,0.0129
GPU0,static,3,737280,92160,10,80,96,1,1,2,3,3,4401,0.0044
GPU7,static,3,737280,92160,10,80,96,1,1,2,3,3,4857,0.0049
GPU1,static,3,737280,92160,10,80,96,1,1,2,3,3,5225,0.0052
GPU2,static,3,737280,92160,10,80,96,1,1,2,3,3,5695,0.0057
GPU4,static,3,737280,92160,10,80,96,1,1,2,3,3,6094,0.0061
GPU3,static,3,737280,92160,10,80,96,1,1,2,3,3,6689,0.0067
GPU5,static,3,737280,92160,10,80,96,1,1,2,3,3,6825,0.0068
GPU6,static,3,737280,92160,10,80,96,1,1,2,3,3,7036,0.0070
GPU1,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,8268,0.0083
GPU4,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,9013,0.0090
GPU3,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,9699,0.0097
GPU0,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,10072,0.0101
GPU2,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,10467,0.0105
GPU6,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,11056,0.0111
GPU5,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,11296,0.0113
GPU7,dynamic,3,737280,92160,10,80,96,1,1,2,3,3,11410,0.0114
GPU2,guided,3,737280,92160,10,80,96,1,1,2,3,3,8589,0.0086
GPU1,guided,3,737280,92160,10,80,96,1,1,2,3,3,8795,0.0088
GPU0,guided,3,737280,92160,10,80,96,1,1,2,3,3,9144,0.0091
GPU7,guided,3,737280,92160,10,80,96,1,1,2,3,3,9904,0.0099
GPU3,guided,3,737280,92160,10,80,96,1,1,2,3,3,10533,0.0105
GPU5,guided,3,737280,92160,10,80,96,1,1,2,3,3,10891,0.0109
GPU4,guided,3,737280,92160,10,80,96,1,1,2,3,3,11125,0.0111
GPU6,guided,3,737280,92160,10,80,96,1,1,2,3,3,11181,0.0112
GPU0,static,4,737280,92160,10,80,96,1,1,2,3,3,7612,0.0076
GPU7,static,4,737280,92160,10,80,96,1,1,2,3,3,7904,0.0079
GPU6,static,4,737280,92160,10,80,96,1,1,2,3,3,8121,0.0081
GPU4,static,4,737280,92160,10,80,96,1,1,2,3,3,8421,0.0084
GPU2,static,4,737280,92160,10,80,96,1,1,2,3,3,8661,0.0087
GPU1,static,4,737280,92160,10,80,96,1,1,2,3,3,9295,0.0093
GPU5,static,4,737280,92160,10,80,96,1,1,2,3,3,10308,0.0103
GPU3,static,4,737280,92160,10,80,96,1,1,2,3,3,10500,0.0105
GPU6,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,8487,0.0085
GPU2,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,8890,0.0089
GPU0,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,9113,0.0091
GPU4,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,9947,0.0099
GPU5,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,10190,0.0102
GPU7,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,10536,0.0105
GPU1,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,10753,0.0108
GPU3,dynamic,4,737280,92160,10,80,96,1,1,2,3,3,10923,0.0109
GPU6,guided,4,737280,92160,10,80,96,1,1,2,3,3,8472,0.0085
GPU2,guided,4,737280,92160,10,80,96,1,1,2,3,3,8941,0.0089
GPU0,guided,4,737280,92160,10,80,96,1,1,2,3,3,9304,0.0093
GPU3,guided,4,737280,92160,10,80,96,1,1,2,3,3,9709,0.0097
GPU1,guided,4,737280,92160,10,80,96,1,1,2,3,3,10306,0.0103
GPU5,guided,4,737280,92160,10,80,96,1,1,2,3,3,10749,0.0107
GPU4,guided,4,737280,92160,10,80,96,1,1,2,3,3,10975,0.0110
GPU7,guided,4,737280,92160,10,80,96,1,1,2,3,3,11094,0.0111
