Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,96,96,16,1,4,3,3,2246296,2.2463
GPU0,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,584869627,584.8696
GPU1,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1159033679,1159.0337
GPU7,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1165739044,1165.7390
GPU2,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1169159288,1169.1593
GPU3,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1169692787,1169.6928
GPU6,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1169749771,1169.7498
GPU4,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1172038121,1172.0381
GPU5,static,1,28311552,1769472,1000,96,96,16,1,4,3,3,1172063327,1172.0633
GPU1,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,574165875,574.1659
GPU7,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,582696276,582.6963
GPU3,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,584545991,584.5460
GPU6,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,584906907,584.9069
GPU0,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,585007060,585.0071
GPU2,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,586000233,586.0002
GPU4,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,587032588,587.0326
GPU5,dynamic,1,28311552,1769472,1000,96,96,16,1,4,3,3,587340997,587.3410
GPU1,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,574188414,574.1884
GPU7,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,581063240,581.0632
GPU2,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,584042069,584.0421
GPU6,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,584694935,584.6949
GPU3,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,584872559,584.8726
GPU0,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,584901407,584.9014
GPU4,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,587076750,587.0767
GPU5,guided,1,28311552,1769472,1000,96,96,16,1,4,3,3,588904537,588.9045
GPU4,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,10914152,10.9142
GPU5,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,10935049,10.9350
GPU0,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,10949125,10.9491
GPU7,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,11042180,11.0422
GPU1,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,11053391,11.0534
GPU6,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,11055529,11.0555
GPU3,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,11079343,11.0793
GPU2,static,2,28311552,1769472,1000,96,96,16,1,4,3,3,11114492,11.1145
GPU0,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21133156,21.1332
GPU4,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21140923,21.1409
GPU1,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21169263,21.1693
GPU7,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21179657,21.1797
GPU5,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21221313,21.2213
GPU3,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21273822,21.2738
GPU6,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21294453,21.2945
GPU2,dynamic,2,28311552,1769472,1000,96,96,16,1,4,3,3,21319582,21.3196
GPU7,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21095393,21.0954
GPU0,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21134202,21.1342
GPU4,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21140680,21.1407
GPU1,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21188695,21.1887
GPU5,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21210985,21.2110
GPU3,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21268352,21.2684
GPU6,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21292815,21.2928
GPU2,guided,2,28311552,1769472,1000,96,96,16,1,4,3,3,21296319,21.2963
GPU0,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6633781,6.6338
GPU7,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6636489,6.6365
GPU3,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6636946,6.6369
GPU4,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6639892,6.6399
GPU6,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6640065,6.6401
GPU2,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6662042,6.6620
GPU1,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6665013,6.6650
GPU5,static,3,28311552,1769472,1000,96,96,16,1,4,3,3,6667812,6.6678
GPU1,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,17972357,17.9724
GPU7,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,17994452,17.9945
GPU0,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18024796,18.0248
GPU4,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18048349,18.0483
GPU5,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18095491,18.0955
GPU6,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18101905,18.1019
GPU3,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18108645,18.1086
GPU2,dynamic,3,28311552,1769472,1000,96,96,16,1,4,3,3,18133181,18.1332
GPU1,guided,3,28311552,1769472,1000,96,96,16,1,4,3,3,17965166,17.9652
GPU7,guided,3,28311552,1769472,1000,96,96,16,1,4,3,3,17987424,17.9874
GPU0,guided,3,28311552,1769472,1000,96,96,16,1,4,3,3,18030146,18.0301
