Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,48,4,3,3,413315,0.4133
GPU7,static,1,147456,9216,1000,1,1,16,48,4,3,3,524990687,524.9907
GPU6,static,1,147456,9216,1000,1,1,16,48,4,3,3,524991011,524.9910
GPU0,static,1,147456,9216,1000,1,1,16,48,4,3,3,524991410,524.9914
GPU4,static,1,147456,9216,1000,1,1,16,48,4,3,3,779292756,779.2928
GPU1,static,1,147456,9216,1000,1,1,16,48,4,3,3,782767672,782.7677
GPU3,static,1,147456,9216,1000,1,1,16,48,4,3,3,783019967,783.0200
GPU2,static,1,147456,9216,1000,1,1,16,48,4,3,3,786040369,786.0404
GPU5,static,1,147456,9216,1000,1,1,16,48,4,3,3,787014297,787.0143
GPU4,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,250512488,250.5125
GPU1,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,253639800,253.6398
GPU0,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,253760484,253.7605
GPU3,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,253918101,253.9181
GPU2,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,256472175,256.4722
GPU6,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,256675482,256.6755
GPU5,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,257721330,257.7213
GPU7,dynamic,1,147456,9216,1000,1,1,16,48,4,3,3,262733257,262.7333
GPU4,guided,1,147456,9216,1000,1,1,16,48,4,3,3,250436630,250.4366
GPU1,guided,1,147456,9216,1000,1,1,16,48,4,3,3,253731566,253.7316
GPU3,guided,1,147456,9216,1000,1,1,16,48,4,3,3,253797375,253.7974
GPU0,guided,1,147456,9216,1000,1,1,16,48,4,3,3,253816469,253.8165
GPU2,guided,1,147456,9216,1000,1,1,16,48,4,3,3,256625152,256.6252
GPU6,guided,1,147456,9216,1000,1,1,16,48,4,3,3,256807334,256.8073
GPU5,guided,1,147456,9216,1000,1,1,16,48,4,3,3,257797892,257.7979
GPU7,guided,1,147456,9216,1000,1,1,16,48,4,3,3,262321023,262.3210
GPU4,static,2,147456,9216,1000,1,1,16,48,4,3,3,254174048,254.1740
GPU0,static,2,147456,9216,1000,1,1,16,48,4,3,3,257330022,257.3300
GPU1,static,2,147456,9216,1000,1,1,16,48,4,3,3,257638601,257.6386
GPU3,static,2,147456,9216,1000,1,1,16,48,4,3,3,257695865,257.6959
GPU6,static,2,147456,9216,1000,1,1,16,48,4,3,3,260031935,260.0319
GPU2,static,2,147456,9216,1000,1,1,16,48,4,3,3,260237373,260.2374
GPU5,static,2,147456,9216,1000,1,1,16,48,4,3,3,261307229,261.3072
GPU7,static,2,147456,9216,1000,1,1,16,48,4,3,3,266283542,266.2835
GPU4,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,250175968,250.1760
GPU1,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,253630197,253.6302
GPU3,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,253895659,253.8957
GPU0,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,253907317,253.9073
GPU6,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,256704179,256.7042
GPU2,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,256823893,256.8239
GPU5,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,257824225,257.8242
GPU7,dynamic,2,147456,9216,1000,1,1,16,48,4,3,3,262509812,262.5098
GPU4,guided,2,147456,9216,1000,1,1,16,48,4,3,3,250387190,250.3872
GPU0,guided,2,147456,9216,1000,1,1,16,48,4,3,3,253737214,253.7372
GPU1,guided,2,147456,9216,1000,1,1,16,48,4,3,3,253745997,253.7460
GPU3,guided,2,147456,9216,1000,1,1,16,48,4,3,3,253973855,253.9739
GPU2,guided,2,147456,9216,1000,1,1,16,48,4,3,3,256638753,256.6388
GPU6,guided,2,147456,9216,1000,1,1,16,48,4,3,3,256715301,256.7153
GPU5,guided,2,147456,9216,1000,1,1,16,48,4,3,3,257880413,257.8804
GPU7,guided,2,147456,9216,1000,1,1,16,48,4,3,3,262559951,262.5600
GPU4,static,3,147456,9216,1000,1,1,16,48,4,3,3,20839345,20.8393
GPU3,static,3,147456,9216,1000,1,1,16,48,4,3,3,21035102,21.0351
GPU1,static,3,147456,9216,1000,1,1,16,48,4,3,3,21072594,21.0726
GPU0,static,3,147456,9216,1000,1,1,16,48,4,3,3,21113647,21.1136
GPU5,static,3,147456,9216,1000,1,1,16,48,4,3,3,21271546,21.2715
GPU6,static,3,147456,9216,1000,1,1,16,48,4,3,3,21312085,21.3121
GPU2,static,3,147456,9216,1000,1,1,16,48,4,3,3,21318783,21.3188
GPU7,static,3,147456,9216,1000,1,1,16,48,4,3,3,21520577,21.5206
GPU4,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20702975,20.7030
GPU2,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20909993,20.9100
GPU6,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20911054,20.9111
GPU1,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20940039,20.9400
GPU0,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20952213,20.9522
GPU5,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,20995955,20.9960
GPU3,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,21025470,21.0255
GPU7,dynamic,3,147456,9216,1000,1,1,16,48,4,3,3,21656328,21.6563
GPU4,guided,3,147456,9216,1000,1,1,16,48,4,3,3,20681309,20.6813
GPU3,guided,3,147456,9216,1000,1,1,16,48,4,3,3,20949702,20.9497
GPU1,guided,3,147456,9216,1000,1,1,16,48,4,3,3,20987818,20.9878
GPU0,guided,3,147456,9216,1000,1,1,16,48,4,3,3,20993842,20.9938
GPU6,guided,3,147456,9216,1000,1,1,16,48,4,3,3,21206712,21.2067
GPU2,guided,3,147456,9216,1000,1,1,16,48,4,3,3,21228453,21.2285
GPU5,guided,3,147456,9216,1000,1,1,16,48,4,3,3,21246061,21.2461
GPU7,guided,3,147456,9216,1000,1,1,16,48,4,3,3,21688287,21.6883
GPU1,static,4,147456,9216,1000,1,1,16,48,4,3,3,359617,0.3596
GPU4,static,4,147456,9216,1000,1,1,16,48,4,3,3,360927,0.3609
GPU0,static,4,147456,9216,1000,1,1,16,48,4,3,3,361507,0.3615
GPU2,static,4,147456,9216,1000,1,1,16,48,4,3,3,362280,0.3623
GPU3,static,4,147456,9216,1000,1,1,16,48,4,3,3,363315,0.3633
GPU6,static,4,147456,9216,1000,1,1,16,48,4,3,3,363847,0.3638
GPU5,static,4,147456,9216,1000,1,1,16,48,4,3,3,366770,0.3668
GPU7,static,4,147456,9216,1000,1,1,16,48,4,3,3,368689,0.3687
GPU1,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,367327,0.3673
GPU0,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,368712,0.3687
GPU6,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,370985,0.3710
GPU2,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,372258,0.3723
GPU3,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,372429,0.3724
GPU4,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,373424,0.3734
GPU5,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,376224,0.3762
GPU7,dynamic,4,147456,9216,1000,1,1,16,48,4,3,3,378846,0.3788
GPU0,guided,4,147456,9216,1000,1,1,16,48,4,3,3,367347,0.3673
GPU1,guided,4,147456,9216,1000,1,1,16,48,4,3,3,368409,0.3684
GPU2,guided,4,147456,9216,1000,1,1,16,48,4,3,3,370426,0.3704
GPU6,guided,4,147456,9216,1000,1,1,16,48,4,3,3,371937,0.3719
GPU4,guided,4,147456,9216,1000,1,1,16,48,4,3,3,372361,0.3724
GPU3,guided,4,147456,9216,1000,1,1,16,48,4,3,3,373065,0.3731
GPU5,guided,4,147456,9216,1000,1,1,16,48,4,3,3,375376,0.3754
GPU7,guided,4,147456,9216,1000,1,1,16,48,4,3,3,380124,0.3801
