Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,80,2,3,3,16793,0.0168
GPU0,static,1,122880,15360,10,1,1,16,80,2,3,3,7279534,7.2795
GPU1,static,1,122880,15360,10,1,1,16,80,2,3,3,7279855,7.2799
GPU2,static,1,122880,15360,10,1,1,16,80,2,3,3,7280202,7.2802
GPU7,static,1,122880,15360,10,1,1,16,80,2,3,3,7280375,7.2804
GPU6,static,1,122880,15360,10,1,1,16,80,2,3,3,7280525,7.2805
GPU3,static,1,122880,15360,10,1,1,16,80,2,3,3,9662850,9.6629
GPU5,static,1,122880,15360,10,1,1,16,80,2,3,3,9682929,9.6829
GPU4,static,1,122880,15360,10,1,1,16,80,2,3,3,9715451,9.7155
GPU6,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2152781,2.1528
GPU3,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2173114,2.1731
GPU0,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2176459,2.1765
GPU5,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2200504,2.2005
GPU1,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2202604,2.2026
GPU2,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2210269,2.2103
GPU7,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2226891,2.2269
GPU4,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,2240807,2.2408
GPU6,guided,1,122880,15360,10,1,1,16,80,2,3,3,2149359,2.1494
GPU0,guided,1,122880,15360,10,1,1,16,80,2,3,3,2173167,2.1732
GPU3,guided,1,122880,15360,10,1,1,16,80,2,3,3,2173457,2.1735
GPU5,guided,1,122880,15360,10,1,1,16,80,2,3,3,2198980,2.1990
GPU1,guided,1,122880,15360,10,1,1,16,80,2,3,3,2199301,2.1993
GPU2,guided,1,122880,15360,10,1,1,16,80,2,3,3,2208402,2.2084
GPU7,guided,1,122880,15360,10,1,1,16,80,2,3,3,2224297,2.2243
GPU4,guided,1,122880,15360,10,1,1,16,80,2,3,3,2239223,2.2392
GPU6,static,2,122880,15360,10,1,1,16,80,2,3,3,2177340,2.1773
GPU0,static,2,122880,15360,10,1,1,16,80,2,3,3,2202051,2.2021
GPU3,static,2,122880,15360,10,1,1,16,80,2,3,3,2203145,2.2031
GPU1,static,2,122880,15360,10,1,1,16,80,2,3,3,2225323,2.2253
GPU5,static,2,122880,15360,10,1,1,16,80,2,3,3,2231947,2.2319
GPU2,static,2,122880,15360,10,1,1,16,80,2,3,3,2234564,2.2346
GPU7,static,2,122880,15360,10,1,1,16,80,2,3,3,2257228,2.2572
GPU4,static,2,122880,15360,10,1,1,16,80,2,3,3,2274796,2.2748
GPU6,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2151071,2.1511
GPU0,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2172549,2.1725
GPU3,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2181344,2.1813
GPU5,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2199331,2.1993
GPU1,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2204403,2.2044
GPU2,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2208810,2.2088
GPU7,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2224390,2.2244
GPU4,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,2240719,2.2407
GPU6,guided,2,122880,15360,10,1,1,16,80,2,3,3,2148905,2.1489
GPU0,guided,2,122880,15360,10,1,1,16,80,2,3,3,2173334,2.1733
GPU3,guided,2,122880,15360,10,1,1,16,80,2,3,3,2174253,2.1743
GPU5,guided,2,122880,15360,10,1,1,16,80,2,3,3,2197387,2.1974
GPU1,guided,2,122880,15360,10,1,1,16,80,2,3,3,2199218,2.1992
GPU2,guided,2,122880,15360,10,1,1,16,80,2,3,3,2210121,2.2101
GPU7,guided,2,122880,15360,10,1,1,16,80,2,3,3,2224115,2.2241
GPU4,guided,2,122880,15360,10,1,1,16,80,2,3,3,2241954,2.2420
GPU6,static,3,122880,15360,10,1,1,16,80,2,3,3,180214,0.1802
GPU0,static,3,122880,15360,10,1,1,16,80,2,3,3,180985,0.1810
GPU3,static,3,122880,15360,10,1,1,16,80,2,3,3,181901,0.1819
GPU2,static,3,122880,15360,10,1,1,16,80,2,3,3,182610,0.1826
GPU1,static,3,122880,15360,10,1,1,16,80,2,3,3,183649,0.1836
GPU5,static,3,122880,15360,10,1,1,16,80,2,3,3,184063,0.1841
GPU7,static,3,122880,15360,10,1,1,16,80,2,3,3,184775,0.1848
GPU4,static,3,122880,15360,10,1,1,16,80,2,3,3,186723,0.1867
GPU6,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,176306,0.1763
GPU3,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,181012,0.1810
GPU0,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,182198,0.1822
GPU1,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,182967,0.1830
GPU2,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,183269,0.1833
GPU5,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,183838,0.1838
GPU7,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,184549,0.1845
GPU4,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,187504,0.1875
GPU6,guided,3,122880,15360,10,1,1,16,80,2,3,3,179062,0.1791
GPU3,guided,3,122880,15360,10,1,1,16,80,2,3,3,181502,0.1815
GPU5,guided,3,122880,15360,10,1,1,16,80,2,3,3,181780,0.1818
GPU0,guided,3,122880,15360,10,1,1,16,80,2,3,3,181936,0.1819
GPU1,guided,3,122880,15360,10,1,1,16,80,2,3,3,183403,0.1834
GPU7,guided,3,122880,15360,10,1,1,16,80,2,3,3,183720,0.1837
GPU2,guided,3,122880,15360,10,1,1,16,80,2,3,3,184265,0.1843
GPU4,guided,3,122880,15360,10,1,1,16,80,2,3,3,186457,0.1865
GPU5,static,4,122880,15360,10,1,1,16,80,2,3,3,3368,0.0034
GPU1,static,4,122880,15360,10,1,1,16,80,2,3,3,3870,0.0039
GPU0,static,4,122880,15360,10,1,1,16,80,2,3,3,4183,0.0042
GPU2,static,4,122880,15360,10,1,1,16,80,2,3,3,4518,0.0045
GPU4,static,4,122880,15360,10,1,1,16,80,2,3,3,4889,0.0049
GPU7,static,4,122880,15360,10,1,1,16,80,2,3,3,5196,0.0052
GPU3,static,4,122880,15360,10,1,1,16,80,2,3,3,5471,0.0055
GPU6,static,4,122880,15360,10,1,1,16,80,2,3,3,5649,0.0056
GPU0,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,3532,0.0035
GPU6,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,3868,0.0039
GPU7,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,4188,0.0042
GPU4,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,4725,0.0047
GPU2,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,5012,0.0050
GPU3,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,5343,0.0053
GPU1,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,5649,0.0056
GPU5,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,5825,0.0058
GPU6,guided,4,122880,15360,10,1,1,16,80,2,3,3,3530,0.0035
GPU5,guided,4,122880,15360,10,1,1,16,80,2,3,3,3874,0.0039
GPU0,guided,4,122880,15360,10,1,1,16,80,2,3,3,4222,0.0042
GPU2,guided,4,122880,15360,10,1,1,16,80,2,3,3,4722,0.0047
GPU3,guided,4,122880,15360,10,1,1,16,80,2,3,3,5020,0.0050
GPU1,guided,4,122880,15360,10,1,1,16,80,2,3,3,5335,0.0053
GPU7,guided,4,122880,15360,10,1,1,16,80,2,3,3,5631,0.0056
GPU4,guided,4,122880,15360,10,1,1,16,80,2,3,3,5814,0.0058
