Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,16,80,8,3,3,141706,0.1417
GPU0,static,1,491520,15360,100,1,1,16,80,8,3,3,84623758,84.6238
GPU4,static,1,491520,15360,100,1,1,16,80,8,3,3,166589025,166.5890
GPU3,static,1,491520,15360,100,1,1,16,80,8,3,3,169341391,169.3414
GPU6,static,1,491520,15360,100,1,1,16,80,8,3,3,169449075,169.4491
GPU2,static,1,491520,15360,100,1,1,16,80,8,3,3,169994986,169.9950
GPU1,static,1,491520,15360,100,1,1,16,80,8,3,3,170090567,170.0906
GPU7,static,1,491520,15360,100,1,1,16,80,8,3,3,170133169,170.1332
GPU5,static,1,491520,15360,100,1,1,16,80,8,3,3,171063311,171.0633
GPU4,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,80694925,80.6949
GPU0,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,83044020,83.0440
GPU3,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,83162359,83.1624
GPU6,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,83329266,83.3293
GPU2,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,83753458,83.7535
GPU1,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,83931985,83.9320
GPU7,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,84004426,84.0044
GPU5,dynamic,1,491520,15360,100,1,1,16,80,8,3,3,84894129,84.8941
GPU4,guided,1,491520,15360,100,1,1,16,80,8,3,3,80571895,80.5719
GPU0,guided,1,491520,15360,100,1,1,16,80,8,3,3,82904290,82.9043
GPU3,guided,1,491520,15360,100,1,1,16,80,8,3,3,83196536,83.1965
GPU6,guided,1,491520,15360,100,1,1,16,80,8,3,3,83337747,83.3377
GPU2,guided,1,491520,15360,100,1,1,16,80,8,3,3,83791670,83.7917
GPU1,guided,1,491520,15360,100,1,1,16,80,8,3,3,83879040,83.8790
GPU7,guided,1,491520,15360,100,1,1,16,80,8,3,3,83937784,83.9378
GPU5,guided,1,491520,15360,100,1,1,16,80,8,3,3,84917183,84.9172
GPU4,static,2,491520,15360,100,1,1,16,80,8,3,3,81645906,81.6459
GPU0,static,2,491520,15360,100,1,1,16,80,8,3,3,84068746,84.0687
GPU6,static,2,491520,15360,100,1,1,16,80,8,3,3,84409166,84.4092
GPU3,static,2,491520,15360,100,1,1,16,80,8,3,3,84488641,84.4886
GPU2,static,2,491520,15360,100,1,1,16,80,8,3,3,84950109,84.9501
GPU1,static,2,491520,15360,100,1,1,16,80,8,3,3,85164588,85.1646
GPU7,static,2,491520,15360,100,1,1,16,80,8,3,3,85217460,85.2175
GPU5,static,2,491520,15360,100,1,1,16,80,8,3,3,86218408,86.2184
GPU4,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,80457504,80.4575
GPU0,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,82937503,82.9375
GPU3,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,83127522,83.1275
GPU6,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,83188726,83.1887
GPU2,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,83775921,83.7759
GPU1,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,83900178,83.9002
GPU7,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,83961857,83.9619
GPU5,dynamic,2,491520,15360,100,1,1,16,80,8,3,3,84877578,84.8776
GPU4,guided,2,491520,15360,100,1,1,16,80,8,3,3,80509694,80.5097
GPU0,guided,2,491520,15360,100,1,1,16,80,8,3,3,82878004,82.8780
GPU3,guided,2,491520,15360,100,1,1,16,80,8,3,3,83163292,83.1633
GPU6,guided,2,491520,15360,100,1,1,16,80,8,3,3,83189144,83.1891
GPU2,guided,2,491520,15360,100,1,1,16,80,8,3,3,83734948,83.7349
GPU1,guided,2,491520,15360,100,1,1,16,80,8,3,3,83922943,83.9229
GPU7,guided,2,491520,15360,100,1,1,16,80,8,3,3,83982203,83.9822
GPU5,guided,2,491520,15360,100,1,1,16,80,8,3,3,84891535,84.8915
GPU4,static,3,491520,15360,100,1,1,16,80,8,3,3,6857335,6.8573
GPU0,static,3,491520,15360,100,1,1,16,80,8,3,3,6859401,6.8594
GPU6,static,3,491520,15360,100,1,1,16,80,8,3,3,6875461,6.8755
GPU3,static,3,491520,15360,100,1,1,16,80,8,3,3,6887168,6.8872
GPU1,static,3,491520,15360,100,1,1,16,80,8,3,3,6915138,6.9151
GPU7,static,3,491520,15360,100,1,1,16,80,8,3,3,6922358,6.9224
GPU2,static,3,491520,15360,100,1,1,16,80,8,3,3,6933818,6.9338
GPU5,static,3,491520,15360,100,1,1,16,80,8,3,3,7016307,7.0163
GPU4,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6599393,6.5994
GPU3,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6812853,6.8129
GPU6,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6844993,6.8450
GPU0,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6893737,6.8937
GPU1,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6944690,6.9447
GPU7,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6946962,6.9470
GPU2,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,6952300,6.9523
GPU5,dynamic,3,491520,15360,100,1,1,16,80,8,3,3,7035642,7.0356
GPU4,guided,3,491520,15360,100,1,1,16,80,8,3,3,6680069,6.6801
GPU0,guided,3,491520,15360,100,1,1,16,80,8,3,3,6869936,6.8699
GPU3,guided,3,491520,15360,100,1,1,16,80,8,3,3,6893850,6.8938
GPU6,guided,3,491520,15360,100,1,1,16,80,8,3,3,6909613,6.9096
GPU2,guided,3,491520,15360,100,1,1,16,80,8,3,3,6951069,6.9511
GPU7,guided,3,491520,15360,100,1,1,16,80,8,3,3,6959754,6.9598
GPU1,guided,3,491520,15360,100,1,1,16,80,8,3,3,6970313,6.9703
GPU5,guided,3,491520,15360,100,1,1,16,80,8,3,3,7013054,7.0131
GPU7,static,4,491520,15360,100,1,1,16,80,8,3,3,74246,0.0742
GPU3,static,4,491520,15360,100,1,1,16,80,8,3,3,74659,0.0747
GPU6,static,4,491520,15360,100,1,1,16,80,8,3,3,75255,0.0753
GPU2,static,4,491520,15360,100,1,1,16,80,8,3,3,75538,0.0755
GPU4,static,4,491520,15360,100,1,1,16,80,8,3,3,75836,0.0758
GPU0,static,4,491520,15360,100,1,1,16,80,8,3,3,76157,0.0762
GPU1,static,4,491520,15360,100,1,1,16,80,8,3,3,76366,0.0764
GPU5,static,4,491520,15360,100,1,1,16,80,8,3,3,77667,0.0777
GPU4,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,75769,0.0758
GPU0,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,75951,0.0760
GPU2,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,76557,0.0766
GPU7,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,76862,0.0769
GPU1,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,78145,0.0781
GPU3,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,78731,0.0787
GPU6,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,78974,0.0790
GPU5,dynamic,4,491520,15360,100,1,1,16,80,8,3,3,79071,0.0791
GPU2,guided,4,491520,15360,100,1,1,16,80,8,3,3,75783,0.0758
GPU4,guided,4,491520,15360,100,1,1,16,80,8,3,3,76267,0.0763
GPU0,guided,4,491520,15360,100,1,1,16,80,8,3,3,76567,0.0766
GPU7,guided,4,491520,15360,100,1,1,16,80,8,3,3,77341,0.0773
GPU3,guided,4,491520,15360,100,1,1,16,80,8,3,3,77761,0.0778
GPU1,guided,4,491520,15360,100,1,1,16,80,8,3,3,77995,0.0780
GPU5,guided,4,491520,15360,100,1,1,16,80,8,3,3,78323,0.0783
GPU6,guided,4,491520,15360,100,1,1,16,80,8,3,3,78644,0.0786
