Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,32,4,3,3,37898,0.0379
GPU0,static,1,491520,30720,10,1,1,80,32,4,3,3,8806805,8.8068
GPU4,static,1,491520,30720,10,1,1,80,32,4,3,3,17405229,17.4052
GPU3,static,1,491520,30720,10,1,1,80,32,4,3,3,17659766,17.6598
GPU6,static,1,491520,30720,10,1,1,80,32,4,3,3,17664063,17.6641
GPU1,static,1,491520,30720,10,1,1,80,32,4,3,3,17706393,17.7064
GPU7,static,1,491520,30720,10,1,1,80,32,4,3,3,17707902,17.7079
GPU2,static,1,491520,30720,10,1,1,80,32,4,3,3,17735026,17.7350
GPU5,static,1,491520,30720,10,1,1,80,32,4,3,3,17808254,17.8083
GPU4,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8214659,8.2147
GPU0,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8460028,8.4600
GPU3,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8477160,8.4772
GPU6,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8484772,8.4848
GPU2,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8548246,8.5482
GPU1,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8558409,8.5584
GPU7,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8562770,8.5628
GPU5,dynamic,1,491520,30720,10,1,1,80,32,4,3,3,8655681,8.6557
GPU4,guided,1,491520,30720,10,1,1,80,32,4,3,3,8208702,8.2087
GPU0,guided,1,491520,30720,10,1,1,80,32,4,3,3,8461615,8.4616
GPU3,guided,1,491520,30720,10,1,1,80,32,4,3,3,8483838,8.4838
GPU6,guided,1,491520,30720,10,1,1,80,32,4,3,3,8489005,8.4890
GPU2,guided,1,491520,30720,10,1,1,80,32,4,3,3,8550960,8.5510
GPU1,guided,1,491520,30720,10,1,1,80,32,4,3,3,8559634,8.5596
GPU7,guided,1,491520,30720,10,1,1,80,32,4,3,3,8563579,8.5636
GPU5,guided,1,491520,30720,10,1,1,80,32,4,3,3,8657894,8.6579
GPU4,static,2,491520,30720,10,1,1,80,32,4,3,3,8332971,8.3330
GPU0,static,2,491520,30720,10,1,1,80,32,4,3,3,8568298,8.5683
GPU3,static,2,491520,30720,10,1,1,80,32,4,3,3,8589284,8.5893
GPU6,static,2,491520,30720,10,1,1,80,32,4,3,3,8612536,8.6125
GPU2,static,2,491520,30720,10,1,1,80,32,4,3,3,8681896,8.6819
GPU1,static,2,491520,30720,10,1,1,80,32,4,3,3,8690696,8.6907
GPU7,static,2,491520,30720,10,1,1,80,32,4,3,3,8696553,8.6966
GPU5,static,2,491520,30720,10,1,1,80,32,4,3,3,8768259,8.7683
GPU4,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8208800,8.2088
GPU0,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8455815,8.4558
GPU3,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8475760,8.4758
GPU6,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8501722,8.5017
GPU2,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8545716,8.5457
GPU1,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8555363,8.5554
GPU7,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8562867,8.5629
GPU5,dynamic,2,491520,30720,10,1,1,80,32,4,3,3,8654146,8.6541
GPU4,guided,2,491520,30720,10,1,1,80,32,4,3,3,8211514,8.2115
GPU0,guided,2,491520,30720,10,1,1,80,32,4,3,3,8460973,8.4610
GPU3,guided,2,491520,30720,10,1,1,80,32,4,3,3,8483066,8.4831
GPU6,guided,2,491520,30720,10,1,1,80,32,4,3,3,8495521,8.4955
GPU2,guided,2,491520,30720,10,1,1,80,32,4,3,3,8549259,8.5493
GPU1,guided,2,491520,30720,10,1,1,80,32,4,3,3,8559035,8.5590
GPU7,guided,2,491520,30720,10,1,1,80,32,4,3,3,8566055,8.5661
