Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,64,1,2,3,3,35002,0.0350
GPU0,static,1,6144,768,1000,1,1,64,1,2,3,3,11234018,11.2340
GPU6,static,1,6144,768,1000,1,1,64,1,2,3,3,22730764,22.7308
GPU4,static,1,6144,768,1000,1,1,64,1,2,3,3,34048637,34.0486
GPU2,static,1,6144,768,1000,1,1,64,1,2,3,3,45107918,45.1079
GPU7,static,1,6144,768,1000,1,1,64,1,2,3,3,45399494,45.3995
GPU3,static,1,6144,768,1000,1,1,64,1,2,3,3,45400245,45.4002
GPU1,static,1,6144,768,1000,1,1,64,1,2,3,3,45520384,45.5204
GPU5,static,1,6144,768,1000,1,1,64,1,2,3,3,51671496,51.6715
GPU2,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,10870261,10.8703
GPU0,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11021487,11.0215
GPU4,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11140352,11.1404
GPU7,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11151411,11.1514
GPU3,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11155832,11.1558
GPU1,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11266616,11.2666
GPU6,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,11266634,11.2666
GPU5,dynamic,1,6144,768,1000,1,1,64,1,2,3,3,17344418,17.3444
GPU2,guided,1,6144,768,1000,1,1,64,1,2,3,3,10728353,10.7284
GPU0,guided,1,6144,768,1000,1,1,64,1,2,3,3,10848554,10.8486
GPU3,guided,1,6144,768,1000,1,1,64,1,2,3,3,10974345,10.9743
GPU4,guided,1,6144,768,1000,1,1,64,1,2,3,3,10978209,10.9782
GPU7,guided,1,6144,768,1000,1,1,64,1,2,3,3,10982705,10.9827
GPU1,guided,1,6144,768,1000,1,1,64,1,2,3,3,11100249,11.1002
GPU6,guided,1,6144,768,1000,1,1,64,1,2,3,3,11101600,11.1016
GPU5,guided,1,6144,768,1000,1,1,64,1,2,3,3,17346804,17.3468
GPU2,static,2,6144,768,1000,1,1,64,1,2,3,3,10887907,10.8879
GPU0,static,2,6144,768,1000,1,1,64,1,2,3,3,10994120,10.9941
