Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,48,96,1,16,2,3,3,695537,0.6955
GPU0,static,1,7077888,884736,1000,48,96,1,16,2,3,3,305294956,305.2950
GPU2,static,1,7077888,884736,1000,48,96,1,16,2,3,3,606945360,606.9454
GPU7,static,1,7077888,884736,1000,48,96,1,16,2,3,3,611260422,611.2604
GPU3,static,1,7077888,884736,1000,48,96,1,16,2,3,3,613710180,613.7102
GPU4,static,1,7077888,884736,1000,48,96,1,16,2,3,3,614614615,614.6146
GPU6,static,1,7077888,884736,1000,48,96,1,16,2,3,3,617389969,617.3900
GPU1,static,1,7077888,884736,1000,48,96,1,16,2,3,3,617486662,617.4867
GPU5,static,1,7077888,884736,1000,48,96,1,16,2,3,3,792587591,792.5876
GPU2,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,299073441,299.0734
GPU0,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,302439013,302.4390
GPU7,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,306398763,306.3988
GPU3,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,308745570,308.7456
GPU4,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,308777798,308.7778
GPU6,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,311998989,311.9990
GPU1,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,313200801,313.2008
GPU5,dynamic,1,7077888,884736,1000,48,96,1,16,2,3,3,487657254,487.6573
GPU0,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,302440199,302.4402
GPU2,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,304342630,304.3426
GPU7,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,308338480,308.3385
GPU4,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,309589875,309.5899
GPU3,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,310934643,310.9346
GPU6,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,312222792,312.2228
GPU1,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,314658390,314.6584
GPU5,guided,1,7077888,884736,1000,48,96,1,16,2,3,3,496918676,496.9187
GPU2,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4183254,4.1833
GPU0,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4200346,4.2003
GPU4,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4210360,4.2104
GPU3,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4230784,4.2308
GPU7,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4240178,4.2402
GPU6,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4274994,4.2750
GPU1,static,2,7077888,884736,1000,48,96,1,16,2,3,3,4290165,4.2902
GPU5,static,2,7077888,884736,1000,48,96,1,16,2,3,3,6205762,6.2058
GPU0,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7138373,7.1384
GPU7,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7144123,7.1441
GPU2,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7173401,7.1734
GPU4,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7191766,7.1918
GPU1,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7252206,7.2522
GPU6,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7253284,7.2533
GPU3,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,7262456,7.2625
GPU5,dynamic,2,7077888,884736,1000,48,96,1,16,2,3,3,11159131,11.1591
GPU7,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7181359,7.1814
GPU3,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7281045,7.2810
GPU4,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7304764,7.3048
GPU0,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7321802,7.3218
GPU2,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7335333,7.3353
GPU6,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7411194,7.4112
GPU1,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,7429381,7.4294
GPU5,guided,2,7077888,884736,1000,48,96,1,16,2,3,3,11114080,11.1141
GPU0,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4009278,4.0093
GPU4,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4010980,4.0110
GPU2,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4046025,4.0460
GPU6,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4080191,4.0802
GPU7,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4090369,4.0904
GPU3,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4097638,4.0976
GPU1,static,3,7077888,884736,1000,48,96,1,16,2,3,3,4126591,4.1266
GPU5,static,3,7077888,884736,1000,48,96,1,16,2,3,3,6195653,6.1957
GPU0,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7143227,7.1432
GPU7,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7172786,7.1728
GPU2,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7174960,7.1750
GPU4,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7198226,7.1982
GPU1,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7246203,7.2462
GPU6,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7254138,7.2541
GPU3,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,7268471,7.2685
GPU5,dynamic,3,7077888,884736,1000,48,96,1,16,2,3,3,11111669,11.1117
GPU7,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7172619,7.1726
GPU2,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7172878,7.1729
GPU0,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7181694,7.1817
GPU4,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7200535,7.2005
GPU1,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7204060,7.2041
GPU6,guided,3,7077888,884736,1000,48,96,1,16,2,3,3,7252066,7.2521
