Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,96,96,16,1,2,3,3,199754,0.1998
GPU0,static,1,14155776,1769472,100,96,96,16,1,2,3,3,30568009,30.5680
GPU1,static,1,14155776,1769472,100,96,96,16,1,2,3,3,60141714,60.1417
GPU7,static,1,14155776,1769472,100,96,96,16,1,2,3,3,60801518,60.8015
GPU2,static,1,14155776,1769472,100,96,96,16,1,2,3,3,60953551,60.9536
GPU3,static,1,14155776,1769472,100,96,96,16,1,2,3,3,61001304,61.0013
GPU6,static,1,14155776,1769472,100,96,96,16,1,2,3,3,61043057,61.0431
GPU4,static,1,14155776,1769472,100,96,96,16,1,2,3,3,61175485,61.1755
GPU5,static,1,14155776,1769472,100,96,96,16,1,2,3,3,61177182,61.1772
GPU1,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,29436602,29.4366
GPU7,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30106046,30.1060
GPU2,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30259964,30.2600
GPU3,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30280889,30.2809
GPU4,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30441958,30.4420
GPU6,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30480911,30.4809
GPU5,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30586135,30.5861
GPU0,dynamic,1,14155776,1769472,100,96,96,16,1,2,3,3,30632223,30.6322
GPU1,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,29431513,29.4315
GPU7,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30106863,30.1069
GPU3,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30310246,30.3102
GPU0,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30341211,30.3412
GPU6,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30350435,30.3504
GPU2,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30423581,30.4236
GPU5,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30438412,30.4384
GPU4,guided,1,14155776,1769472,100,96,96,16,1,2,3,3,30589315,30.5893
GPU7,static,2,14155776,1769472,100,96,96,16,1,2,3,3,571555,0.5716
GPU0,static,2,14155776,1769472,100,96,96,16,1,2,3,3,573613,0.5736
GPU1,static,2,14155776,1769472,100,96,96,16,1,2,3,3,575687,0.5757
GPU6,static,2,14155776,1769472,100,96,96,16,1,2,3,3,577239,0.5772
GPU5,static,2,14155776,1769472,100,96,96,16,1,2,3,3,577403,0.5774
GPU4,static,2,14155776,1769472,100,96,96,16,1,2,3,3,577676,0.5777
GPU3,static,2,14155776,1769472,100,96,96,16,1,2,3,3,577835,0.5778
GPU2,static,2,14155776,1769472,100,96,96,16,1,2,3,3,579490,0.5795
GPU1,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1096973,1.0970
GPU0,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1104026,1.1040
GPU4,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1107098,1.1071
GPU7,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1107561,1.1076
GPU5,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1108797,1.1088
GPU6,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1112378,1.1124
GPU3,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1114195,1.1142
GPU2,dynamic,2,14155776,1769472,100,96,96,16,1,2,3,3,1114421,1.1144
GPU1,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1096660,1.0967
GPU0,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1102224,1.1022
GPU7,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1104496,1.1045
GPU4,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1107506,1.1075
GPU5,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1109129,1.1091
GPU3,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1112341,1.1123
GPU6,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1113531,1.1135
GPU2,guided,2,14155776,1769472,100,96,96,16,1,2,3,3,1114691,1.1147
GPU1,static,3,14155776,1769472,100,96,96,16,1,2,3,3,297305,0.2973
GPU2,static,3,14155776,1769472,100,96,96,16,1,2,3,3,300027,0.3000
GPU5,static,3,14155776,1769472,100,96,96,16,1,2,3,3,301562,0.3016
GPU0,static,3,14155776,1769472,100,96,96,16,1,2,3,3,302214,0.3022
GPU4,static,3,14155776,1769472,100,96,96,16,1,2,3,3,302645,0.3026
GPU7,static,3,14155776,1769472,100,96,96,16,1,2,3,3,302803,0.3028
GPU6,static,3,14155776,1769472,100,96,96,16,1,2,3,3,303409,0.3034
GPU3,static,3,14155776,1769472,100,96,96,16,1,2,3,3,303572,0.3036
GPU1,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,914930,0.9149
GPU7,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,922440,0.9224
GPU5,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,927752,0.9278
GPU0,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,928467,0.9285
GPU4,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,929499,0.9295
GPU6,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,930129,0.9301
GPU3,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,930748,0.9307
GPU2,dynamic,3,14155776,1769472,100,96,96,16,1,2,3,3,931315,0.9313
GPU1,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,916854,0.9169
GPU7,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,924836,0.9248
GPU0,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,927083,0.9271
GPU4,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,927368,0.9274
GPU5,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,927561,0.9276
GPU6,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,929853,0.9299
GPU3,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,930444,0.9304
GPU2,guided,3,14155776,1769472,100,96,96,16,1,2,3,3,931016,0.9310
GPU0,static,4,14155776,1769472,100,96,96,16,1,2,3,3,299637,0.2996
GPU7,static,4,14155776,1769472,100,96,96,16,1,2,3,3,300911,0.3009
GPU1,static,4,14155776,1769472,100,96,96,16,1,2,3,3,301707,0.3017
GPU6,static,4,14155776,1769472,100,96,96,16,1,2,3,3,303395,0.3034
GPU3,static,4,14155776,1769472,100,96,96,16,1,2,3,3,303667,0.3037
GPU5,static,4,14155776,1769472,100,96,96,16,1,2,3,3,303818,0.3038
GPU2,static,4,14155776,1769472,100,96,96,16,1,2,3,3,303929,0.3039
GPU4,static,4,14155776,1769472,100,96,96,16,1,2,3,3,304084,0.3041
GPU1,dynamic,4,14155776,1769472,100,96,96,16,1,2,3,3,912700,0.9127
