Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,96,1,4,3,3,15207,0.0152
GPU4,static,1,18432,1152,100,1,1,96,1,4,3,3,6845044,6.8450
GPU3,static,1,18432,1152,100,1,1,96,1,4,3,3,6845095,6.8451
GPU0,static,1,18432,1152,100,1,1,96,1,4,3,3,6845198,6.8452
GPU6,static,1,18432,1152,100,1,1,96,1,4,3,3,10259166,10.2592
GPU2,static,1,18432,1152,100,1,1,96,1,4,3,3,10265721,10.2657
GPU1,static,1,18432,1152,100,1,1,96,1,4,3,3,10267291,10.2673
GPU5,static,1,18432,1152,100,1,1,96,1,4,3,3,10321399,10.3214
GPU7,static,1,18432,1152,100,1,1,96,1,4,3,3,10337403,10.3374
GPU4,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3133817,3.1338
GPU1,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3168574,3.1686
GPU3,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3169655,3.1697
GPU0,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3171263,3.1713
GPU2,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3205517,3.2055
GPU6,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3207942,3.2079
GPU5,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3215530,3.2155
GPU7,dynamic,1,18432,1152,100,1,1,96,1,4,3,3,3269142,3.2691
GPU4,guided,1,18432,1152,100,1,1,96,1,4,3,3,3126769,3.1268
GPU1,guided,1,18432,1152,100,1,1,96,1,4,3,3,3169052,3.1691
GPU3,guided,1,18432,1152,100,1,1,96,1,4,3,3,3170273,3.1703
GPU0,guided,1,18432,1152,100,1,1,96,1,4,3,3,3172117,3.1721
GPU6,guided,1,18432,1152,100,1,1,96,1,4,3,3,3205635,3.2056
GPU2,guided,1,18432,1152,100,1,1,96,1,4,3,3,3205937,3.2059
GPU5,guided,1,18432,1152,100,1,1,96,1,4,3,3,3217004,3.2170
GPU7,guided,1,18432,1152,100,1,1,96,1,4,3,3,3270319,3.2703
GPU4,static,2,18432,1152,100,1,1,96,1,4,3,3,3166458,3.1665
GPU0,static,2,18432,1152,100,1,1,96,1,4,3,3,3212381,3.2124
GPU1,static,2,18432,1152,100,1,1,96,1,4,3,3,3213322,3.2133
GPU3,static,2,18432,1152,100,1,1,96,1,4,3,3,3214368,3.2144
GPU2,static,2,18432,1152,100,1,1,96,1,4,3,3,3250319,3.2503
GPU6,static,2,18432,1152,100,1,1,96,1,4,3,3,3253842,3.2538
GPU5,static,2,18432,1152,100,1,1,96,1,4,3,3,3263189,3.2632
GPU7,static,2,18432,1152,100,1,1,96,1,4,3,3,3313312,3.3133
GPU4,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3123973,3.1240
GPU0,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3170197,3.1702
GPU1,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3170828,3.1708
GPU3,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3172275,3.1723
GPU6,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3206827,3.2068
GPU2,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3207514,3.2075
GPU5,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3219679,3.2197
GPU7,dynamic,2,18432,1152,100,1,1,96,1,4,3,3,3273459,3.2735
GPU4,guided,2,18432,1152,100,1,1,96,1,4,3,3,3123807,3.1238
GPU1,guided,2,18432,1152,100,1,1,96,1,4,3,3,3168695,3.1687
GPU3,guided,2,18432,1152,100,1,1,96,1,4,3,3,3169910,3.1699
GPU0,guided,2,18432,1152,100,1,1,96,1,4,3,3,3171341,3.1713
GPU2,guided,2,18432,1152,100,1,1,96,1,4,3,3,3205253,3.2053
GPU6,guided,2,18432,1152,100,1,1,96,1,4,3,3,3207385,3.2074
GPU5,guided,2,18432,1152,100,1,1,96,1,4,3,3,3216525,3.2165
GPU7,guided,2,18432,1152,100,1,1,96,1,4,3,3,3272941,3.2729
GPU4,static,3,18432,1152,100,1,1,96,1,4,3,3,35297,0.0353
GPU3,static,3,18432,1152,100,1,1,96,1,4,3,3,35756,0.0358
GPU1,static,3,18432,1152,100,1,1,96,1,4,3,3,35915,0.0359
GPU0,static,3,18432,1152,100,1,1,96,1,4,3,3,36065,0.0361
GPU2,static,3,18432,1152,100,1,1,96,1,4,3,3,36479,0.0365
GPU6,static,3,18432,1152,100,1,1,96,1,4,3,3,36522,0.0365
