Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,64,96,1,64,4,3,3,6406844,6.4068
GPU0,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,2337174868,2337.1749
GPU1,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4608027608,4608.0276
GPU2,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4647357037,4647.3570
GPU7,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4660614387,4660.6144
GPU3,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4675652581,4675.6526
GPU6,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4677963151,4677.9632
GPU4,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4685558078,4685.5581
GPU5,static,1,75497472,4718592,1000,64,96,1,64,4,3,3,4685981433,4685.9814
GPU1,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2285100519,2285.1005
GPU2,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2327518113,2327.5181
GPU3,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2339394972,2339.3950
GPU7,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2339745283,2339.7453
GPU0,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2353963397,2353.9634
GPU4,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2364181517,2364.1815
GPU5,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2364948152,2364.9482
GPU6,dynamic,1,75497472,4718592,1000,64,96,1,64,4,3,3,2374782131,2374.7821
GPU1,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2285879549,2285.8795
GPU2,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2326892309,2326.8923
GPU7,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2340753777,2340.7538
GPU0,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2352684062,2352.6841
GPU6,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2356719546,2356.7195
GPU4,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2365546341,2365.5463
GPU5,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2365697285,2365.6973
GPU3,guided,1,75497472,4718592,1000,64,96,1,64,4,3,3,2369799980,2369.8000
GPU1,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35469172,35.4692
GPU3,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35545242,35.5452
GPU7,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35564535,35.5645
GPU4,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35597561,35.5976
GPU2,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35771833,35.7718
GPU5,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35797386,35.7974
GPU0,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35818697,35.8187
GPU6,static,2,75497472,4718592,1000,64,96,1,64,4,3,3,35838163,35.8382
GPU1,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,56877234,56.8772
GPU4,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57161212,57.1612
GPU0,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57189448,57.1894
GPU7,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57229255,57.2293
GPU2,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57264162,57.2642
GPU5,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57327336,57.3273
GPU3,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57567755,57.5678
GPU6,dynamic,2,75497472,4718592,1000,64,96,1,64,4,3,3,57667425,57.6674
GPU1,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,56908042,56.9080
GPU4,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57155291,57.1553
GPU0,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57198301,57.1983
GPU2,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57238844,57.2388
GPU7,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57246994,57.2470
GPU5,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57434367,57.4344
GPU3,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57487338,57.4873
GPU6,guided,2,75497472,4718592,1000,64,96,1,64,4,3,3,57602308,57.6023
GPU1,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35333590,35.3336
GPU7,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35465461,35.4655
GPU2,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35516901,35.5169
GPU4,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35528159,35.5282
GPU3,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35612816,35.6128
GPU0,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35711257,35.7113
GPU6,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35717941,35.7179
GPU5,static,3,75497472,4718592,1000,64,96,1,64,4,3,3,35783431,35.7834
GPU1,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,56947659,56.9477
GPU4,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57200646,57.2006
GPU0,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57267437,57.2674
GPU7,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57311890,57.3119
GPU2,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57318583,57.3186
GPU5,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57484688,57.4847
GPU3,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57558550,57.5585
GPU6,dynamic,3,75497472,4718592,1000,64,96,1,64,4,3,3,57655594,57.6556
GPU1,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,56949746,56.9497
GPU4,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57203653,57.2037
GPU2,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57239058,57.2391
GPU0,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57260560,57.2606
GPU7,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57276020,57.2760
GPU5,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57462808,57.4628
GPU3,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57541529,57.5415
GPU6,guided,3,75497472,4718592,1000,64,96,1,64,4,3,3,57599821,57.5998
GPU1,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17520561,17.5206
GPU2,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17533922,17.5339
GPU3,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17540671,17.5407
GPU6,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17547607,17.5476
GPU0,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17554305,17.5543
GPU7,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17561025,17.5610
GPU4,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17561500,17.5615
GPU5,static,4,75497472,4718592,1000,64,96,1,64,4,3,3,17568176,17.5682
GPU1,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47189048,47.1890
GPU2,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47451211,47.4512
GPU7,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47586921,47.5869
GPU0,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47667297,47.6673
GPU4,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47718725,47.7187
GPU5,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47857192,47.8572
GPU3,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47899253,47.8993
GPU6,dynamic,4,75497472,4718592,1000,64,96,1,64,4,3,3,47911795,47.9118
GPU1,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47187225,47.1872
GPU2,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47423404,47.4234
GPU7,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47580960,47.5810
GPU0,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47664378,47.6644
GPU4,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47716810,47.7168
GPU5,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47842263,47.8423
GPU3,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47881757,47.8818
GPU6,guided,4,75497472,4718592,1000,64,96,1,64,4,3,3,47909341,47.9093
