Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,16,96,8,3,3,163894,0.1639
GPU0,static,1,589824,18432,100,1,1,16,96,8,3,3,100231195,100.2312
GPU4,static,1,589824,18432,100,1,1,16,96,8,3,3,203536844,203.5368
GPU2,static,1,589824,18432,100,1,1,16,96,8,3,3,203537261,203.5373
GPU6,static,1,589824,18432,100,1,1,16,96,8,3,3,302649777,302.6498
GPU3,static,1,589824,18432,100,1,1,16,96,8,3,3,303875280,303.8753
GPU1,static,1,589824,18432,100,1,1,16,96,8,3,3,304845790,304.8458
GPU5,static,1,589824,18432,100,1,1,16,96,8,3,3,304905047,304.9050
GPU7,static,1,589824,18432,100,1,1,16,96,8,3,3,306014162,306.0142
GPU6,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,97467003,97.4670
GPU3,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,98426006,98.4260
GPU0,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,98508525,98.5085
GPU1,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,99478595,99.4786
GPU5,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,99548384,99.5484
GPU2,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,100140076,100.1401
GPU7,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,100669185,100.6692
GPU4,dynamic,1,589824,18432,100,1,1,16,96,8,3,3,101760559,101.7606
GPU6,guided,1,589824,18432,100,1,1,16,96,8,3,3,97457172,97.4572
GPU0,guided,1,589824,18432,100,1,1,16,96,8,3,3,98537119,98.5371
GPU3,guided,1,589824,18432,100,1,1,16,96,8,3,3,98618304,98.6183
GPU5,guided,1,589824,18432,100,1,1,16,96,8,3,3,99478196,99.4782
GPU1,guided,1,589824,18432,100,1,1,16,96,8,3,3,99497166,99.4972
GPU2,guided,1,589824,18432,100,1,1,16,96,8,3,3,99957552,99.9576
GPU7,guided,1,589824,18432,100,1,1,16,96,8,3,3,100599082,100.5991
GPU4,guided,1,589824,18432,100,1,1,16,96,8,3,3,101602068,101.6021
GPU6,static,2,589824,18432,100,1,1,16,96,8,3,3,98769860,98.7699
GPU3,static,2,589824,18432,100,1,1,16,96,8,3,3,100032246,100.0322
GPU0,static,2,589824,18432,100,1,1,16,96,8,3,3,100098109,100.0981
GPU5,static,2,589824,18432,100,1,1,16,96,8,3,3,101020057,101.0201
GPU1,static,2,589824,18432,100,1,1,16,96,8,3,3,101060482,101.0605
GPU2,static,2,589824,18432,100,1,1,16,96,8,3,3,101517501,101.5175
GPU7,static,2,589824,18432,100,1,1,16,96,8,3,3,102149280,102.1493
GPU4,static,2,589824,18432,100,1,1,16,96,8,3,3,103152393,103.1524
GPU6,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,97468168,97.4682
GPU0,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,98472236,98.4722
GPU3,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,98623547,98.6235
GPU1,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,99455726,99.4557
GPU5,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,99518796,99.5188
GPU2,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,99980666,99.9807
GPU7,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,100648819,100.6488
GPU4,dynamic,2,589824,18432,100,1,1,16,96,8,3,3,101562656,101.5627
