Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,32,96,4,3,3,37278,0.0373
GPU0,static,1,589824,36864,10,1,1,32,96,4,3,3,10451585,10.4516
GPU6,static,1,589824,36864,10,1,1,32,96,4,3,3,20691498,20.6915
GPU3,static,1,589824,36864,10,1,1,32,96,4,3,3,20853831,20.8538
GPU2,static,1,589824,36864,10,1,1,32,96,4,3,3,20859792,20.8598
GPU5,static,1,589824,36864,10,1,1,32,96,4,3,3,20924626,20.9246
GPU1,static,1,589824,36864,10,1,1,32,96,4,3,3,20960845,20.9608
GPU7,static,1,589824,36864,10,1,1,32,96,4,3,3,21054035,21.0540
GPU4,static,1,589824,36864,10,1,1,32,96,4,3,3,21131006,21.1310
GPU6,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,9927260,9.9273
GPU0,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10038450,10.0384
GPU3,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10038785,10.0388
GPU2,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10084552,10.0846
GPU1,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10148907,10.1489
GPU5,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10150280,10.1503
GPU7,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10263493,10.2635
GPU4,dynamic,1,589824,36864,10,1,1,32,96,4,3,3,10346094,10.3461
GPU6,guided,1,589824,36864,10,1,1,32,96,4,3,3,9919733,9.9197
GPU0,guided,1,589824,36864,10,1,1,32,96,4,3,3,10031373,10.0314
GPU3,guided,1,589824,36864,10,1,1,32,96,4,3,3,10033287,10.0333
GPU2,guided,1,589824,36864,10,1,1,32,96,4,3,3,10076665,10.0767
GPU1,guided,1,589824,36864,10,1,1,32,96,4,3,3,10149007,10.1490
GPU5,guided,1,589824,36864,10,1,1,32,96,4,3,3,10154601,10.1546
GPU7,guided,1,589824,36864,10,1,1,32,96,4,3,3,10266428,10.2664
GPU4,guided,1,589824,36864,10,1,1,32,96,4,3,3,10338343,10.3383
GPU6,static,2,589824,36864,10,1,1,32,96,4,3,3,10072303,10.0723
GPU0,static,2,589824,36864,10,1,1,32,96,4,3,3,10184428,10.1844
GPU3,static,2,589824,36864,10,1,1,32,96,4,3,3,10190420,10.1904
GPU2,static,2,589824,36864,10,1,1,32,96,4,3,3,10227440,10.2274
GPU5,static,2,589824,36864,10,1,1,32,96,4,3,3,10282320,10.2823
GPU1,static,2,589824,36864,10,1,1,32,96,4,3,3,10290337,10.2903
GPU7,static,2,589824,36864,10,1,1,32,96,4,3,3,10424598,10.4246
GPU4,static,2,589824,36864,10,1,1,32,96,4,3,3,10497554,10.4976
GPU6,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,9923110,9.9231
GPU0,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10036146,10.0361
GPU3,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10039846,10.0398
GPU2,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10077220,10.0772
GPU5,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10149410,10.1494
GPU1,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10153754,10.1538
GPU7,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10262438,10.2624
GPU4,dynamic,2,589824,36864,10,1,1,32,96,4,3,3,10348485,10.3485
GPU6,guided,2,589824,36864,10,1,1,32,96,4,3,3,9927450,9.9275
GPU0,guided,2,589824,36864,10,1,1,32,96,4,3,3,10037892,10.0379
GPU3,guided,2,589824,36864,10,1,1,32,96,4,3,3,10044914,10.0449
GPU2,guided,2,589824,36864,10,1,1,32,96,4,3,3,10085401,10.0854
GPU1,guided,2,589824,36864,10,1,1,32,96,4,3,3,10147164,10.1472
GPU5,guided,2,589824,36864,10,1,1,32,96,4,3,3,10150564,10.1506
GPU7,guided,2,589824,36864,10,1,1,32,96,4,3,3,10264086,10.2641
GPU4,guided,2,589824,36864,10,1,1,32,96,4,3,3,10354489,10.3545
GPU6,static,3,589824,36864,10,1,1,32,96,4,3,3,381786,0.3818
GPU0,static,3,589824,36864,10,1,1,32,96,4,3,3,384472,0.3845
GPU3,static,3,589824,36864,10,1,1,32,96,4,3,3,385303,0.3853
GPU2,static,3,589824,36864,10,1,1,32,96,4,3,3,386469,0.3865
GPU1,static,3,589824,36864,10,1,1,32,96,4,3,3,388358,0.3884
GPU5,static,3,589824,36864,10,1,1,32,96,4,3,3,389429,0.3894
GPU7,static,3,589824,36864,10,1,1,32,96,4,3,3,394749,0.3947
GPU4,static,3,589824,36864,10,1,1,32,96,4,3,3,395419,0.3954
GPU6,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,383351,0.3834
GPU2,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,389503,0.3895
GPU1,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,390587,0.3906
GPU3,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,396090,0.3961
GPU5,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,399912,0.3999
GPU4,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,400443,0.4004
GPU7,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,404103,0.4041
GPU0,dynamic,3,589824,36864,10,1,1,32,96,4,3,3,406177,0.4062
GPU6,guided,3,589824,36864,10,1,1,32,96,4,3,3,384556,0.3846
GPU1,guided,3,589824,36864,10,1,1,32,96,4,3,3,395583,0.3956
GPU7,guided,3,589824,36864,10,1,1,32,96,4,3,3,398015,0.3980
