kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1i,l1d,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,20004,477006,83007,0,48,24,36003,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301117,5.678524,4.919115,0,1.681241,1.380211,4.556339,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,94036
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,20004,477006,83007,0,48,24,36003,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301117,5.678524,4.919115,0,1.681241,1.380211,4.556339,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93833
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,20004,477006,83007,0,48,24,36003,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301117,5.678524,4.919115,0,1.681241,1.380211,4.556339,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93832
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,20003,477004,83005,0,48,24,36002,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301095,5.678522,4.919104,0,1.681241,1.380211,4.556327,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93821
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,20003,477004,83005,0,48,24,36002,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301095,5.678522,4.919104,0,1.681241,1.380211,4.556327,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93839
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,20003,477004,83005,0,48,24,36002,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301095,5.678522,4.919104,0,1.681241,1.380211,4.556327,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93803
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93799
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93805
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,20002,477002,83003,0,48,24,36001,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301073,5.67852,4.919094,0,1.681241,1.380211,4.556315,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,96318
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,94209
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93874
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,0,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93879
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,2004,47706,8307,0,48,24,3603,2400,0,2400,0,0,600,0,600,0,3300,0,3.301898,4.678573,3.919444,0,1.681241,1.380211,3.556664,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,12279
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,2004,47706,8307,0,48,24,3603,2400,0,2400,0,0,600,0,600,0,3300,0,3.301898,4.678573,3.919444,0,1.681241,1.380211,3.556664,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,12020
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,2004,47706,8307,0,48,24,3603,2400,0,2400,0,0,600,0,600,0,3300,0,3.301898,4.678573,3.919444,0,1.681241,1.380211,3.556664,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11991
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,2003,47704,8305,0,48,24,3602,2400,0,2400,0,0,600,0,600,0,3300,0,3.301681,4.678555,3.91934,0,1.681241,1.380211,3.556544,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11910
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,2003,47704,8305,0,48,24,3602,2400,0,2400,0,0,600,0,600,0,3300,0,3.301681,4.678555,3.91934,0,1.681241,1.380211,3.556544,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11937
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,2003,47704,8305,0,48,24,3602,2400,0,2400,0,0,600,0,600,0,3300,0,3.301681,4.678555,3.91934,0,1.681241,1.380211,3.556544,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11933
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,0,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11915
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,0,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11946
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,2002,47702,8303,0,48,24,3601,2400,0,2400,0,0,600,0,600,0,3300,0,3.301464,4.678537,3.919235,0,1.681241,1.380211,3.556423,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11933
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,0,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11909
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,0,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11932
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,0,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,11935
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,204,4776,837,0,48,24,363,240,0,240,0,0,60,0,60,0,330,0,2.30963,3.679064,2.922725,0,1.681241,1.380211,2.559907,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1869
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,204,4776,837,0,48,24,363,240,0,240,0,0,60,0,60,0,330,0,2.30963,3.679064,2.922725,0,1.681241,1.380211,2.559907,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1439
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,204,4776,837,0,48,24,363,240,0,240,0,0,60,0,60,0,330,0,2.30963,3.679064,2.922725,0,1.681241,1.380211,2.559907,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1361
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,203,4774,835,0,48,24,362,240,0,240,0,0,60,0,60,0,330,0,2.307496,3.678882,2.921686,0,1.681241,1.380211,2.558709,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1331
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,203,4774,835,0,48,24,362,240,0,240,0,0,60,0,60,0,330,0,2.307496,3.678882,2.921686,0,1.681241,1.380211,2.558709,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1358
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,203,4774,835,0,48,24,362,240,0,240,0,0,60,0,60,0,330,0,2.307496,3.678882,2.921686,0,1.681241,1.380211,2.558709,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1356
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,0,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1334
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,0,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1356
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,202,4772,833,0,48,24,361,240,0,240,0,0,60,0,60,0,330,0,2.305351,3.6787,2.920645,0,1.681241,1.380211,2.557507,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1355
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,0,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1330
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,0,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1356
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,0,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1355
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,38004,925006,157007,0,48,24,68003,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579829,5.966145,5.195919,0,1.681241,1.380211,4.832528,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,181304
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,38004,925006,157007,0,48,24,68003,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579829,5.966145,5.195919,0,1.681241,1.380211,4.832528,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180881
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,38004,925006,157007,0,48,24,68003,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579829,5.966145,5.195919,0,1.681241,1.380211,4.832528,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180745
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,38003,925004,157005,0,48,24,68002,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579818,5.966144,5.195913,0,1.681241,1.380211,4.832522,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180753
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,38003,925004,157005,0,48,24,68002,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579818,5.966144,5.195913,0,1.681241,1.380211,4.832522,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180736
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,38003,925004,157005,0,48,24,68002,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579818,5.966144,5.195913,0,1.681241,1.380211,4.832522,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,181073
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,181112
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180816
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,38002,925002,157003,0,48,24,68001,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579806,5.966143,5.195908,0,1.681241,1.380211,4.832515,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180792
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180756
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,181052
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,38001,925000,157001,0,48,24,68000,48000,0,48000,0,0,12000,0,12000,0,63000,0,4.579795,5.966142,5.195902,0,1.681241,1.380211,4.832509,4.681241,0,4.681241,0,0,4.079181,0,4.079181,0,4.799341,180900
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,3804,92506,15707,0,48,24,6803,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580241,4.96617,4.196093,0,1.681241,1.380211,3.8327,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,23308
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,3804,92506,15707,0,48,24,6803,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580241,4.96617,4.196093,0,1.681241,1.380211,3.8327,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,22889
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,3804,92506,15707,0,48,24,6803,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580241,4.96617,4.196093,0,1.681241,1.380211,3.8327,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,22848
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,3803,92504,15705,0,48,24,6802,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580126,4.966161,4.196038,0,1.681241,1.380211,3.832637,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,22820
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,3803,92504,15705,0,48,24,6802,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580126,4.966161,4.196038,0,1.681241,1.380211,3.832637,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,22849
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,3803,92504,15705,0,48,24,6802,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580126,4.966161,4.196038,0,1.681241,1.380211,3.832637,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,22844
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18445
