Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,48,96,185469
GPU0,static,1,1442538048,169869312,16,48,48,96,1028753
GPU0,static,2,1442538048,169869312,16,48,48,96,787240
GPU0,static,3,1442538048,169869312,16,48,48,96,419141
GPU0,static,4,1442538048,169869312,16,48,48,96,396453
GPU0,dynamic,1,1442538048,169869312,16,48,48,96,17280889
GPU0,dynamic,2,1442538048,169869312,16,48,48,96,1298816
GPU0,dynamic,3,1442538048,169869312,16,48,48,96,752009
GPU0,dynamic,4,1442538048,169869312,16,48,48,96,712886
GPU0,guided,1,1442538048,169869312,16,48,48,96,17593562
GPU0,guided,2,1442538048,169869312,16,48,48,96,1238421
GPU0,guided,3,1442538048,169869312,16,48,48,96,824984
GPU0,guided,4,1442538048,169869312,16,48,48,96,855581
