Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,16,48,48,34496
GPU0,static,1,254795328,28311552,16,16,48,48,224898
GPU0,static,2,254795328,28311552,16,16,48,48,74827
GPU0,static,3,254795328,28311552,16,16,48,48,73538
GPU0,static,4,254795328,28311552,16,16,48,48,71702
GPU0,dynamic,1,254795328,28311552,16,16,48,48,2865353
GPU0,dynamic,2,254795328,28311552,16,16,48,48,311328
GPU0,dynamic,3,254795328,28311552,16,16,48,48,140365
GPU0,dynamic,4,254795328,28311552,16,16,48,48,124610
GPU0,guided,1,254795328,28311552,16,16,48,48,2857055
GPU0,guided,2,254795328,28311552,16,16,48,48,226692
GPU0,guided,3,254795328,28311552,16,16,48,48,139908
GPU0,guided,4,254795328,28311552,16,16,48,48,126247
