Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,96,16,121032
GPU0,static,1,943612992,113246208,96,16,96,16,1571599
GPU0,static,2,943612992,113246208,96,16,96,16,480481
GPU0,static,3,943612992,113246208,96,16,96,16,271241
GPU0,static,4,943612992,113246208,96,16,96,16,261790
GPU0,dynamic,1,943612992,113246208,96,16,96,16,11677107
GPU0,dynamic,2,943612992,113246208,96,16,96,16,1524415
GPU0,dynamic,3,943612992,113246208,96,16,96,16,575561
GPU0,dynamic,4,943612992,113246208,96,16,96,16,478359
GPU0,guided,1,943612992,113246208,96,16,96,16,11677171
GPU0,guided,2,943612992,113246208,96,16,96,16,1523206
GPU0,guided,3,943612992,113246208,96,16,96,16,575272
GPU0,guided,4,943612992,113246208,96,16,96,16,477902
