Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,16,96,96,383285
GPU0,static,1,2734811712,339738624,48,16,96,96,3868336
GPU0,static,2,2734811712,339738624,48,16,96,96,1924288
GPU0,static,3,2734811712,339738624,48,16,96,96,539394
GPU0,static,4,2734811712,339738624,48,16,96,96,498669
GPU0,dynamic,1,2734811712,339738624,48,16,96,96,34844143
GPU0,dynamic,2,2734811712,339738624,48,16,96,96,2489947
GPU0,dynamic,3,2734811712,339738624,48,16,96,96,1322425
GPU0,dynamic,4,2734811712,339738624,48,16,96,96,1330479
GPU0,guided,1,2734811712,339738624,48,16,96,96,35548283
GPU0,guided,2,2734811712,339738624,48,16,96,96,2369140
GPU0,guided,3,2734811712,339738624,48,16,96,96,1632069
GPU0,guided,4,2734811712,339738624,48,16,96,96,1163452
