Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,48,48,48,496793
GPU0,static,1,3920525376,509607936,96,48,48,48,3548132
GPU0,static,2,3920525376,509607936,96,48,48,48,1470138
GPU0,static,3,3920525376,509607936,96,48,48,48,1227172
GPU0,static,4,3920525376,509607936,96,48,48,48,1159761
GPU0,dynamic,1,3920525376,509607936,96,48,48,48,52504192
GPU0,dynamic,2,3920525376,509607936,96,48,48,48,5101325
GPU0,dynamic,3,3920525376,509607936,96,48,48,48,2326009
GPU0,dynamic,4,3920525376,509607936,96,48,48,48,2132654
GPU0,guided,1,3920525376,509607936,96,48,48,48,52805811
GPU0,guided,2,3920525376,509607936,96,48,48,48,5080656
GPU0,guided,3,3920525376,509607936,96,48,48,48,2395433
GPU0,guided,4,3920525376,509607936,96,48,48,48,2056389
