Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,48,48,77000
GPU0,static,1,729892416,84934656,16,48,48,48,624883
GPU0,static,2,729892416,84934656,16,48,48,48,449157
GPU0,static,3,729892416,84934656,16,48,48,48,208830
GPU0,static,4,729892416,84934656,16,48,48,48,203980
GPU0,dynamic,1,729892416,84934656,16,48,48,48,8645396
GPU0,dynamic,2,729892416,84934656,16,48,48,48,883740
GPU0,dynamic,3,729892416,84934656,16,48,48,48,388394
GPU0,dynamic,4,729892416,84934656,16,48,48,48,361599
GPU0,guided,1,729892416,84934656,16,48,48,48,8707023
GPU0,guided,2,729892416,84934656,16,48,48,48,886963
GPU0,guided,3,729892416,84934656,16,48,48,48,389532
GPU0,guided,4,729892416,84934656,16,48,48,48,362438
