Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,96,16,90169
GPU0,static,1,503544384,56623104,16,48,96,16,756683
GPU0,static,2,503544384,56623104,16,48,96,16,156176
GPU0,static,3,503544384,56623104,16,48,96,16,223478
GPU0,static,4,503544384,56623104,16,48,96,16,169770
GPU0,dynamic,1,503544384,56623104,16,48,96,16,5879325
GPU0,dynamic,2,503544384,56623104,16,48,96,16,781785
GPU0,dynamic,3,503544384,56623104,16,48,96,16,269360
GPU0,dynamic,4,503544384,56623104,16,48,96,16,248939
GPU0,guided,1,503544384,56623104,16,48,96,16,5802072
GPU0,guided,2,503544384,56623104,16,48,96,16,793866
GPU0,guided,3,503544384,56623104,16,48,96,16,269731
GPU0,guided,4,503544384,56623104,16,48,96,16,247678
