Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,48,96,301042
GPU0,static,1,2851028544,339738624,16,96,48,96,1996915
GPU0,static,2,2851028544,339738624,16,96,48,96,932218
GPU0,static,3,2851028544,339738624,16,96,48,96,860851
GPU0,static,4,2851028544,339738624,16,96,48,96,839594
GPU0,dynamic,1,2851028544,339738624,16,96,48,96,34963971
GPU0,dynamic,2,2851028544,339738624,16,96,48,96,2557366
GPU0,dynamic,3,2851028544,339738624,16,96,48,96,1475753
GPU0,dynamic,4,2851028544,339738624,16,96,48,96,1408681
GPU0,guided,1,2851028544,339738624,16,96,48,96,34916306
GPU0,guided,2,2851028544,339738624,16,96,48,96,2602894
GPU0,guided,3,2851028544,339738624,16,96,48,96,1550968
GPU0,guided,4,2851028544,339738624,16,96,48,96,1405361
