Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,96,16,785843
GPU0,static,1,5344299072,679477248,96,96,96,16,8475111
GPU0,static,2,5344299072,679477248,96,96,96,16,2343701
GPU0,static,3,5344299072,679477248,96,96,96,16,1683025
GPU0,static,4,5344299072,679477248,96,96,96,16,1601002
GPU0,dynamic,1,5344299072,679477248,96,96,96,16,69082931
GPU0,dynamic,2,5344299072,679477248,96,96,96,16,9223076
GPU0,dynamic,3,5344299072,679477248,96,96,96,16,4676134
GPU0,dynamic,4,5344299072,679477248,96,96,96,16,4015529
GPU0,guided,1,5344299072,679477248,96,96,96,16,69843249
GPU0,guided,2,5344299072,679477248,96,96,96,16,9080008
GPU0,guided,3,5344299072,679477248,96,96,96,16,2993108
GPU0,guided,4,5344299072,679477248,96,96,96,16,2764494
