Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,16,16,96608
GPU6,static,1,943612992,113246208,96,96,16,16,9698287
GPU1,static,1,943612992,113246208,96,96,16,16,9773543
GPU5,static,1,943612992,113246208,96,96,16,16,9910726
GPU3,static,1,943612992,113246208,96,96,16,16,9987719
GPU0,static,1,943612992,113246208,96,96,16,16,10064379
GPU2,static,1,943612992,113246208,96,96,16,16,10066514
GPU4,static,1,943612992,113246208,96,96,16,16,10142350
GPU7,static,1,943612992,113246208,96,96,16,16,10144719
GPU7,static,2,943612992,113246208,96,96,16,16,1209333
GPU5,static,2,943612992,113246208,96,96,16,16,1316944
GPU6,static,2,943612992,113246208,96,96,16,16,1402188
GPU2,static,2,943612992,113246208,96,96,16,16,1469731
GPU3,static,2,943612992,113246208,96,96,16,16,1473228
GPU0,static,2,943612992,113246208,96,96,16,16,1475576
GPU1,static,2,943612992,113246208,96,96,16,16,1543091
GPU4,static,2,943612992,113246208,96,96,16,16,1546423
GPU7,static,3,943612992,113246208,96,96,16,16,323452
GPU5,static,3,943612992,113246208,96,96,16,16,400315
GPU0,static,3,943612992,113246208,96,96,16,16,403580
GPU1,static,3,943612992,113246208,96,96,16,16,604180
GPU4,static,3,943612992,113246208,96,96,16,16,681200
GPU6,static,3,943612992,113246208,96,96,16,16,683143
GPU2,static,3,943612992,113246208,96,96,16,16,750386
GPU3,static,3,943612992,113246208,96,96,16,16,753861
GPU7,static,4,943612992,113246208,96,96,16,16,295895
GPU1,static,4,943612992,113246208,96,96,16,16,372653
GPU0,static,4,943612992,113246208,96,96,16,16,375348
GPU6,static,4,943612992,113246208,96,96,16,16,490243
GPU2,static,4,943612992,113246208,96,96,16,16,557754
GPU4,static,4,943612992,113246208,96,96,16,16,561070
GPU3,static,4,943612992,113246208,96,96,16,16,638019
GPU5,static,4,943612992,113246208,96,96,16,16,640666
GPU6,dynamic,1,943612992,113246208,96,96,16,16,178525792
GPU0,dynamic,1,943612992,113246208,96,96,16,16,180435393
GPU5,dynamic,1,943612992,113246208,96,96,16,16,181373750
GPU3,dynamic,1,943612992,113246208,96,96,16,16,181376217
GPU1,dynamic,1,943612992,113246208,96,96,16,16,182109349
GPU7,dynamic,1,943612992,113246208,96,96,16,16,182694239
GPU2,dynamic,1,943612992,113246208,96,96,16,16,182913766
