Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,48,16,48812
GPU6,static,1,503544384,56623104,16,96,48,16,4912318
GPU5,static,1,503544384,56623104,16,96,48,16,4993336
GPU0,static,1,503544384,56623104,16,96,48,16,5033148
GPU7,static,1,503544384,56623104,16,96,48,16,5035143
GPU4,static,1,503544384,56623104,16,96,48,16,5076158
GPU3,static,1,503544384,56623104,16,96,48,16,5111850
GPU1,static,1,503544384,56623104,16,96,48,16,5146788
GPU2,static,1,503544384,56623104,16,96,48,16,5148802
GPU2,static,2,503544384,56623104,16,96,48,16,353301
GPU1,static,2,503544384,56623104,16,96,48,16,389532
GPU0,static,2,503544384,56623104,16,96,48,16,425601
GPU3,static,2,503544384,56623104,16,96,48,16,428331
GPU6,static,2,503544384,56623104,16,96,48,16,464133
GPU7,static,2,503544384,56623104,16,96,48,16,466320
GPU5,static,2,503544384,56623104,16,96,48,16,502459
GPU4,static,2,503544384,56623104,16,96,48,16,504215
GPU0,static,3,503544384,56623104,16,96,48,16,228338
GPU1,static,3,503544384,56623104,16,96,48,16,268015
GPU7,static,3,503544384,56623104,16,96,48,16,269477
GPU2,static,3,503544384,56623104,16,96,48,16,270856
GPU6,static,3,503544384,56623104,16,96,48,16,311397
GPU5,static,3,503544384,56623104,16,96,48,16,312577
GPU3,static,3,503544384,56623104,16,96,48,16,313692
GPU4,static,3,503544384,56623104,16,96,48,16,314754
GPU0,static,4,503544384,56623104,16,96,48,16,223675
GPU1,static,4,503544384,56623104,16,96,48,16,263841
GPU2,static,4,503544384,56623104,16,96,48,16,265494
GPU7,static,4,503544384,56623104,16,96,48,16,266845
GPU3,static,4,503544384,56623104,16,96,48,16,267288
GPU6,static,4,503544384,56623104,16,96,48,16,302804
GPU5,static,4,503544384,56623104,16,96,48,16,338423
GPU4,static,4,503544384,56623104,16,96,48,16,374457
GPU6,dynamic,1,503544384,56623104,16,96,48,16,88867041
GPU0,dynamic,1,503544384,56623104,16,96,48,16,89878168
GPU3,dynamic,1,503544384,56623104,16,96,48,16,90025960
GPU2,dynamic,1,503544384,56623104,16,96,48,16,90356740
GPU5,dynamic,1,503544384,56623104,16,96,48,16,90433339
GPU1,dynamic,1,503544384,56623104,16,96,48,16,90618851
GPU7,dynamic,1,503544384,56623104,16,96,48,16,91259926
GPU4,dynamic,1,503544384,56623104,16,96,48,16,92081327
GPU2,dynamic,2,503544384,56623104,16,96,48,16,8988929
GPU0,dynamic,2,503544384,56623104,16,96,48,16,9062134
GPU7,dynamic,2,503544384,56623104,16,96,48,16,9137917
GPU1,dynamic,2,503544384,56623104,16,96,48,16,9173717
GPU3,dynamic,2,503544384,56623104,16,96,48,16,9209822
GPU6,dynamic,2,503544384,56623104,16,96,48,16,9245872
GPU5,dynamic,2,503544384,56623104,16,96,48,16,9247540
GPU4,dynamic,2,503544384,56623104,16,96,48,16,9287268
