Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,96,16,123032
GPU6,static,1,1383681600,169869312,48,48,96,16,14490775
GPU0,static,1,1383681600,169869312,48,48,96,16,14657304
GPU3,static,1,1383681600,169869312,48,48,96,16,14767795
GPU1,static,1,1383681600,169869312,48,48,96,16,14880008
GPU5,static,1,1383681600,169869312,48,48,96,16,14884758
GPU2,static,1,1383681600,169869312,48,48,96,16,14982966
GPU7,static,1,1383681600,169869312,48,48,96,16,15081154
GPU4,static,1,1383681600,169869312,48,48,96,16,15193283
GPU7,static,2,1383681600,169869312,48,48,96,16,983813
GPU4,static,2,1383681600,169869312,48,48,96,16,1096063
GPU6,static,2,1383681600,169869312,48,48,96,16,1101279
GPU1,static,2,1383681600,169869312,48,48,96,16,1104246
GPU0,static,2,1383681600,169869312,48,48,96,16,1107938
GPU2,static,2,1383681600,169869312,48,48,96,16,1111136
GPU3,static,2,1383681600,169869312,48,48,96,16,1114149
GPU5,static,2,1383681600,169869312,48,48,96,16,1117119
GPU3,static,3,1383681600,169869312,48,48,96,16,750937
GPU7,static,3,1383681600,169869312,48,48,96,16,864501
GPU4,static,3,1383681600,169869312,48,48,96,16,868398
GPU0,static,3,1383681600,169869312,48,48,96,16,875121
GPU6,static,3,1383681600,169869312,48,48,96,16,878079
GPU1,static,3,1383681600,169869312,48,48,96,16,880924
GPU2,static,3,1383681600,169869312,48,48,96,16,883908
GPU5,static,3,1383681600,169869312,48,48,96,16,966682
GPU3,static,4,1383681600,169869312,48,48,96,16,641431
GPU0,static,4,1383681600,169869312,48,48,96,16,753713
GPU2,static,4,1383681600,169869312,48,48,96,16,759049
GPU6,static,4,1383681600,169869312,48,48,96,16,762021
GPU1,static,4,1383681600,169869312,48,48,96,16,765032
GPU5,static,4,1383681600,169869312,48,48,96,16,877332
GPU4,static,4,1383681600,169869312,48,48,96,16,882041
GPU7,static,4,1383681600,169869312,48,48,96,16,884984
GPU6,dynamic,1,1383681600,169869312,48,48,96,16,267500233
GPU0,dynamic,1,1383681600,169869312,48,48,96,16,269963733
GPU3,dynamic,1,1383681600,169869312,48,48,96,16,270868871
GPU5,dynamic,1,1383681600,169869312,48,48,96,16,272024338
GPU2,dynamic,1,1383681600,169869312,48,48,96,16,272295141
GPU1,dynamic,1,1383681600,169869312,48,48,96,16,272584179
GPU7,dynamic,1,1383681600,169869312,48,48,96,16,274472746
GPU4,dynamic,1,1383681600,169869312,48,48,96,16,277039014
GPU6,dynamic,2,1383681600,169869312,48,48,96,16,14302788
GPU7,dynamic,2,1383681600,169869312,48,48,96,16,14400930
GPU2,dynamic,2,1383681600,169869312,48,48,96,16,14406287
GPU0,dynamic,2,1383681600,169869312,48,48,96,16,14504576
GPU5,dynamic,2,1383681600,169869312,48,48,96,16,14508020
GPU3,dynamic,2,1383681600,169869312,48,48,96,16,14606228
GPU4,dynamic,2,1383681600,169869312,48,48,96,16,14611620
GPU1,dynamic,2,1383681600,169869312,48,48,96,16,14614868
GPU5,dynamic,3,1383681600,169869312,48,48,96,16,4964432
GPU7,dynamic,3,1383681600,169869312,48,48,96,16,5074875
GPU6,dynamic,3,1383681600,169869312,48,48,96,16,5187279
GPU4,dynamic,3,1383681600,169869312,48,48,96,16,5192156
GPU2,dynamic,3,1383681600,169869312,48,48,96,16,5445083
GPU1,dynamic,3,1383681600,169869312,48,48,96,16,5543191
GPU0,dynamic,3,1383681600,169869312,48,48,96,16,5655425
GPU3,dynamic,3,1383681600,169869312,48,48,96,16,5766892
GPU5,dynamic,4,1383681600,169869312,48,48,96,16,3779752
