Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,16,96,93401
GPU1,static,1,943612992,113246208,96,16,16,96,2880668
GPU6,static,1,943612992,113246208,96,16,16,96,2959158
GPU7,static,1,943612992,113246208,96,16,16,96,2959959
GPU5,static,1,943612992,113246208,96,16,16,96,3034906
GPU3,static,1,943612992,113246208,96,16,16,96,3102429
GPU0,static,1,943612992,113246208,96,16,16,96,3169797
GPU2,static,1,943612992,113246208,96,16,16,96,3173017
GPU4,static,1,943612992,113246208,96,16,16,96,3175776
GPU1,static,2,943612992,113246208,96,16,16,96,401229
GPU0,static,2,943612992,113246208,96,16,16,96,478206
GPU7,static,2,943612992,113246208,96,16,16,96,482313
GPU6,static,2,943612992,113246208,96,16,16,96,484490
GPU5,static,2,943612992,113246208,96,16,16,96,486655
GPU2,static,2,943612992,113246208,96,16,16,96,553770
GPU4,static,2,943612992,113246208,96,16,16,96,621195
GPU3,static,2,943612992,113246208,96,16,16,96,624412
GPU1,static,3,943612992,113246208,96,16,16,96,387399
GPU0,static,3,943612992,113246208,96,16,16,96,454983
GPU4,static,3,943612992,113246208,96,16,16,96,531981
GPU5,static,3,943612992,113246208,96,16,16,96,535004
GPU2,static,3,943612992,113246208,96,16,16,96,537556
GPU6,static,3,943612992,113246208,96,16,16,96,539786
GPU7,static,3,943612992,113246208,96,16,16,96,542233
GPU3,static,3,943612992,113246208,96,16,16,96,544321
GPU1,static,4,943612992,113246208,96,16,16,96,299761
GPU0,static,4,943612992,113246208,96,16,16,96,367162
GPU3,static,4,943612992,113246208,96,16,16,96,443968
GPU7,static,4,943612992,113246208,96,16,16,96,447338
GPU6,static,4,943612992,113246208,96,16,16,96,449491
GPU2,static,4,943612992,113246208,96,16,16,96,451600
GPU4,static,4,943612992,113246208,96,16,16,96,453796
GPU5,static,4,943612992,113246208,96,16,16,96,455922
GPU6,dynamic,1,943612992,113246208,96,16,16,96,111641810
GPU0,dynamic,1,943612992,113246208,96,16,16,96,113150216
GPU3,dynamic,1,943612992,113246208,96,16,16,96,113275485
GPU5,dynamic,1,943612992,113246208,96,16,16,96,113546597
GPU1,dynamic,1,943612992,113246208,96,16,16,96,113818093
GPU7,dynamic,1,943612992,113246208,96,16,16,96,114635997
GPU2,dynamic,1,943612992,113246208,96,16,16,96,114728653
GPU4,dynamic,1,943612992,113246208,96,16,16,96,115997737
GPU7,dynamic,2,943612992,113246208,96,16,16,96,9250134
GPU5,dynamic,2,943612992,113246208,96,16,16,96,9326406
GPU6,dynamic,2,943612992,113246208,96,16,16,96,9328961
GPU1,dynamic,2,943612992,113246208,96,16,16,96,9331197
GPU2,dynamic,2,943612992,113246208,96,16,16,96,9406262
GPU3,dynamic,2,943612992,113246208,96,16,16,96,9481370
GPU4,dynamic,2,943612992,113246208,96,16,16,96,9483981
GPU0,dynamic,2,943612992,113246208,96,16,16,96,9551337
GPU6,dynamic,3,943612992,113246208,96,16,16,96,3876129
GPU7,dynamic,3,943612992,113246208,96,16,16,96,3943799
GPU5,dynamic,3,943612992,113246208,96,16,16,96,4020466
GPU2,dynamic,3,943612992,113246208,96,16,16,96,4258234
GPU0,dynamic,3,943612992,113246208,96,16,16,96,4335236
GPU4,dynamic,3,943612992,113246208,96,16,16,96,4337400
GPU3,dynamic,3,943612992,113246208,96,16,16,96,4450022
GPU1,dynamic,3,943612992,113246208,96,16,16,96,4517345
GPU7,dynamic,4,943612992,113246208,96,16,16,96,2336230
GPU5,dynamic,4,943612992,113246208,96,16,16,96,2439254
GPU4,dynamic,4,943612992,113246208,96,16,16,96,2506678
GPU6,dynamic,4,943612992,113246208,96,16,16,96,2574142
GPU0,dynamic,4,943612992,113246208,96,16,16,96,2727221
GPU1,dynamic,4,943612992,113246208,96,16,16,96,2873172
GPU3,dynamic,4,943612992,113246208,96,16,16,96,2940560
GPU2,dynamic,4,943612992,113246208,96,16,16,96,3007890
GPU6,guided,1,943612992,113246208,96,16,16,96,69313299
GPU0,guided,1,943612992,113246208,96,16,16,96,69920700
GPU3,guided,1,943612992,113246208,96,16,16,96,70221146
GPU5,guided,1,943612992,113246208,96,16,16,96,70453990
GPU1,guided,1,943612992,113246208,96,16,16,96,70641669
GPU7,guided,1,943612992,113246208,96,16,16,96,71019558
GPU2,guided,1,943612992,113246208,96,16,16,96,71142544
GPU4,guided,1,943612992,113246208,96,16,16,96,72078781
GPU1,guided,2,943612992,113246208,96,16,16,96,5425480
GPU3,guided,2,943612992,113246208,96,16,16,96,5492992
GPU7,guided,2,943612992,113246208,96,16,16,96,5560477
GPU0,guided,2,943612992,113246208,96,16,16,96,5563775
GPU2,guided,2,943612992,113246208,96,16,16,96,5566212
GPU6,guided,2,943612992,113246208,96,16,16,96,5568942
GPU5,guided,2,943612992,113246208,96,16,16,96,5571313
GPU4,guided,2,943612992,113246208,96,16,16,96,5638483
GPU4,guided,3,943612992,113246208,96,16,16,96,3791511
GPU7,guided,3,943612992,113246208,96,16,16,96,3888548
GPU6,guided,3,943612992,113246208,96,16,16,96,3965185
GPU5,guided,3,943612992,113246208,96,16,16,96,3968365
GPU1,guided,3,943612992,113246208,96,16,16,96,4086595
GPU3,guided,3,943612992,113246208,96,16,16,96,4166001
GPU0,guided,3,943612992,113246208,96,16,16,96,4328726
GPU2,guided,3,943612992,113246208,96,16,16,96,4403567
GPU7,guided,4,943612992,113246208,96,16,16,96,2392428
GPU6,guided,4,943612992,113246208,96,16,16,96,2467665
GPU4,guided,4,943612992,113246208,96,16,16,96,2470132
GPU5,guided,4,943612992,113246208,96,16,16,96,2537461
GPU1,guided,4,943612992,113246208,96,16,16,96,2759945
GPU0,guided,4,943612992,113246208,96,16,16,96,2836752
GPU2,guided,4,943612992,113246208,96,16,16,96,2838876
GPU3,guided,4,943612992,113246208,96,16,16,96,2840853
