Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,16,96,88572
GPU7,static,1,1383681600,169869312,48,48,16,96,4297418
GPU0,static,1,1383681600,169869312,48,48,16,96,4409775
GPU3,static,1,1383681600,169869312,48,48,16,96,4522265
GPU6,static,1,1383681600,169869312,48,48,16,96,4527850
GPU2,static,1,1383681600,169869312,48,48,16,96,4530952
GPU5,static,1,1383681600,169869312,48,48,16,96,4643583
GPU4,static,1,1383681600,169869312,48,48,16,96,4646531
GPU1,static,1,1383681600,169869312,48,48,16,96,4758865
GPU1,static,2,1383681600,169869312,48,48,16,96,817748
GPU4,static,2,1383681600,169869312,48,48,16,96,938879
GPU2,static,2,1383681600,169869312,48,48,16,96,1051650
GPU0,static,2,1383681600,169869312,48,48,16,96,1056370
GPU6,static,2,1383681600,169869312,48,48,16,96,1059517
GPU7,static,2,1383681600,169869312,48,48,16,96,1062591
GPU3,static,2,1383681600,169869312,48,48,16,96,1065571
GPU5,static,2,1383681600,169869312,48,48,16,96,1066569
GPU0,static,3,1383681600,169869312,48,48,16,96,570798
GPU6,static,3,1383681600,169869312,48,48,16,96,928364
GPU7,static,3,1383681600,169869312,48,48,16,96,1027817
GPU2,static,3,1383681600,169869312,48,48,16,96,1032049
GPU3,static,3,1383681600,169869312,48,48,16,96,1130259
GPU1,static,3,1383681600,169869312,48,48,16,96,1135568
GPU4,static,3,1383681600,169869312,48,48,16,96,1139179
GPU5,static,3,1383681600,169869312,48,48,16,96,1142965
GPU2,static,4,1383681600,169869312,48,48,16,96,540738
GPU0,static,4,1383681600,169869312,48,48,16,96,739186
GPU6,static,4,1383681600,169869312,48,48,16,96,850373
GPU3,static,4,1383681600,169869312,48,48,16,96,853444
GPU1,static,4,1383681600,169869312,48,48,16,96,856496
GPU4,static,4,1383681600,169869312,48,48,16,96,859459
GPU7,static,4,1383681600,169869312,48,48,16,96,971954
GPU5,static,4,1383681600,169869312,48,48,16,96,1084555
GPU6,dynamic,1,1383681600,169869312,48,48,16,96,168340122
GPU0,dynamic,1,1383681600,169869312,48,48,16,96,169961368
GPU3,dynamic,1,1383681600,169869312,48,48,16,96,170280735
GPU5,dynamic,1,1383681600,169869312,48,48,16,96,171043547
GPU1,dynamic,1,1383681600,169869312,48,48,16,96,171845492
GPU2,dynamic,1,1383681600,169869312,48,48,16,96,172280292
GPU7,dynamic,1,1383681600,169869312,48,48,16,96,172789771
GPU4,dynamic,1,1383681600,169869312,48,48,16,96,174852278
GPU7,dynamic,2,1383681600,169869312,48,48,16,96,14029246
GPU0,dynamic,2,1383681600,169869312,48,48,16,96,14144876
GPU6,dynamic,2,1383681600,169869312,48,48,16,96,14257670
GPU3,dynamic,2,1383681600,169869312,48,48,16,96,14261794
GPU1,dynamic,2,1383681600,169869312,48,48,16,96,14264836
GPU4,dynamic,2,1383681600,169869312,48,48,16,96,14267818
GPU5,dynamic,2,1383681600,169869312,48,48,16,96,14268662
GPU2,dynamic,2,1383681600,169869312,48,48,16,96,14271636
GPU7,dynamic,3,1383681600,169869312,48,48,16,96,4901575
GPU6,dynamic,3,1383681600,169869312,48,48,16,96,5013749
GPU5,dynamic,3,1383681600,169869312,48,48,16,96,5017479
GPU4,dynamic,3,1383681600,169869312,48,48,16,96,5126564
GPU1,dynamic,3,1383681600,169869312,48,48,16,96,5428649
GPU0,dynamic,3,1383681600,169869312,48,48,16,96,5540954
GPU2,dynamic,3,1383681600,169869312,48,48,16,96,5545402
GPU3,dynamic,3,1383681600,169869312,48,48,16,96,5655518
GPU7,dynamic,4,1383681600,169869312,48,48,16,96,3774728
GPU6,dynamic,4,1383681600,169869312,48,48,16,96,3887805
GPU5,dynamic,4,1383681600,169869312,48,48,16,96,3987761
GPU4,dynamic,4,1383681600,169869312,48,48,16,96,4002174
GPU0,dynamic,4,1383681600,169869312,48,48,16,96,4287562
GPU1,dynamic,4,1383681600,169869312,48,48,16,96,4400224
GPU2,dynamic,4,1383681600,169869312,48,48,16,96,4404620
GPU3,dynamic,4,1383681600,169869312,48,48,16,96,4516762
GPU6,guided,1,1383681600,169869312,48,48,16,96,103944803
GPU0,guided,1,1383681600,169869312,48,48,16,96,105007306
GPU3,guided,1,1383681600,169869312,48,48,16,96,105401522
GPU5,guided,1,1383681600,169869312,48,48,16,96,105788074
GPU1,guided,1,1383681600,169869312,48,48,16,96,105967380
GPU7,guided,1,1383681600,169869312,48,48,16,96,106526086
GPU2,guided,1,1383681600,169869312,48,48,16,96,106639104
GPU4,guided,1,1383681600,169869312,48,48,16,96,108098028
GPU7,guided,2,1383681600,169869312,48,48,16,96,8273216
GPU6,guided,2,1383681600,169869312,48,48,16,96,8371294
GPU4,guided,2,1383681600,169869312,48,48,16,96,8469484
GPU0,guided,2,1383681600,169869312,48,48,16,96,8475452
GPU1,guided,2,1383681600,169869312,48,48,16,96,8573759
GPU3,guided,2,1383681600,169869312,48,48,16,96,8579020
GPU5,guided,2,1383681600,169869312,48,48,16,96,8677650
GPU2,guided,2,1383681600,169869312,48,48,16,96,8682574
GPU4,guided,3,1383681600,169869312,48,48,16,96,4604763
GPU7,guided,3,1383681600,169869312,48,48,16,96,4715237
GPU6,guided,3,1383681600,169869312,48,48,16,96,4813770
GPU5,guided,3,1383681600,169869312,48,48,16,96,4912307
GPU2,guided,3,1383681600,169869312,48,48,16,96,5221988
GPU1,guided,3,1383681600,169869312,48,48,16,96,5335059
GPU3,guided,3,1383681600,169869312,48,48,16,96,5338019
GPU0,guided,3,1383681600,169869312,48,48,16,96,5341038
GPU6,guided,4,1383681600,169869312,48,48,16,96,3595603
GPU4,guided,4,1383681600,169869312,48,48,16,96,3707888
GPU7,guided,4,1383681600,169869312,48,48,16,96,3820080
GPU5,guided,4,1383681600,169869312,48,48,16,96,3823788
GPU0,guided,4,1383681600,169869312,48,48,16,96,4232802
GPU2,guided,4,1383681600,169869312,48,48,16,96,4330628
GPU1,guided,4,1383681600,169869312,48,48,16,96,4442428
GPU3,guided,4,1383681600,169869312,48,48,16,96,4445686
