Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,16,48,38170
GPU7,static,1,477440064,56623104,96,16,16,48,2746783
GPU0,static,1,477440064,56623104,96,16,16,48,2785030
GPU6,static,1,477440064,56623104,96,16,16,48,2786704
GPU5,static,1,477440064,56623104,96,16,16,48,2825902
GPU2,static,1,477440064,56623104,96,16,16,48,2827229
GPU3,static,1,477440064,56623104,96,16,16,48,2828338
GPU1,static,1,477440064,56623104,96,16,16,48,2883430
GPU4,static,1,477440064,56623104,96,16,16,48,2921700
GPU7,static,2,477440064,56623104,96,16,16,48,418700
GPU0,static,2,477440064,56623104,96,16,16,48,457795
GPU2,static,2,477440064,56623104,96,16,16,48,459245
GPU3,static,2,477440064,56623104,96,16,16,48,461016
GPU1,static,2,477440064,56623104,96,16,16,48,462259
GPU4,static,2,477440064,56623104,96,16,16,48,463638
GPU5,static,2,477440064,56623104,96,16,16,48,464962
GPU6,static,2,477440064,56623104,96,16,16,48,466174
GPU3,static,3,477440064,56623104,96,16,16,48,167883
GPU0,static,3,477440064,56623104,96,16,16,48,206733
GPU7,static,3,477440064,56623104,96,16,16,48,245257
GPU5,static,3,477440064,56623104,96,16,16,48,246955
GPU2,static,3,477440064,56623104,96,16,16,48,281465
GPU1,static,3,477440064,56623104,96,16,16,48,283065
GPU6,static,3,477440064,56623104,96,16,16,48,317525
GPU4,static,3,477440064,56623104,96,16,16,48,351957
GPU3,static,4,477440064,56623104,96,16,16,48,162557
GPU0,static,4,477440064,56623104,96,16,16,48,200970
GPU6,static,4,477440064,56623104,96,16,16,48,260069
GPU7,static,4,477440064,56623104,96,16,16,48,294391
GPU2,static,4,477440064,56623104,96,16,16,48,328906
GPU1,static,4,477440064,56623104,96,16,16,48,330538
GPU5,static,4,477440064,56623104,96,16,16,48,364984
GPU4,static,4,477440064,56623104,96,16,16,48,366794
GPU6,dynamic,1,477440064,56623104,96,16,16,48,81998594
GPU0,dynamic,1,477440064,56623104,96,16,16,48,82969564
GPU3,dynamic,1,477440064,56623104,96,16,16,48,83007824
GPU2,dynamic,1,477440064,56623104,96,16,16,48,83360080
GPU1,dynamic,1,477440064,56623104,96,16,16,48,83602833
GPU5,dynamic,1,477440064,56623104,96,16,16,48,83636821
GPU7,dynamic,1,477440064,56623104,96,16,16,48,84331012
GPU4,dynamic,1,477440064,56623104,96,16,16,48,85301805
GPU2,dynamic,2,477440064,56623104,96,16,16,48,9163945
GPU0,dynamic,2,477440064,56623104,96,16,16,48,9211869
GPU7,dynamic,2,477440064,56623104,96,16,16,48,9250152
GPU5,dynamic,2,477440064,56623104,96,16,16,48,9289579
GPU1,dynamic,2,477440064,56623104,96,16,16,48,9291332
GPU6,dynamic,2,477440064,56623104,96,16,16,48,9328553
GPU3,dynamic,2,477440064,56623104,96,16,16,48,9330010
GPU4,dynamic,2,477440064,56623104,96,16,16,48,9379379
GPU6,dynamic,3,477440064,56623104,96,16,16,48,1870082
GPU7,dynamic,3,477440064,56623104,96,16,16,48,1908363
GPU5,dynamic,3,477440064,56623104,96,16,16,48,1947654
GPU4,dynamic,3,477440064,56623104,96,16,16,48,1948787
GPU1,dynamic,3,477440064,56623104,96,16,16,48,2054743
GPU0,dynamic,3,477440064,56623104,96,16,16,48,2088912
GPU2,dynamic,3,477440064,56623104,96,16,16,48,2127879
GPU3,dynamic,3,477440064,56623104,96,16,16,48,2129468
GPU7,dynamic,4,477440064,56623104,96,16,16,48,1222553
GPU5,dynamic,4,477440064,56623104,96,16,16,48,1263577
GPU4,dynamic,4,477440064,56623104,96,16,16,48,1297895
GPU6,dynamic,4,477440064,56623104,96,16,16,48,1332296
GPU3,dynamic,4,477440064,56623104,96,16,16,48,1389989
GPU0,dynamic,4,477440064,56623104,96,16,16,48,1428079
GPU1,dynamic,4,477440064,56623104,96,16,16,48,1429477
GPU2,dynamic,4,477440064,56623104,96,16,16,48,1468391
GPU6,guided,1,477440064,56623104,96,16,16,48,60670150
GPU0,guided,1,477440064,56623104,96,16,16,48,61461768
GPU3,guided,1,477440064,56623104,96,16,16,48,61500043
GPU2,guided,1,477440064,56623104,96,16,16,48,61819687
GPU5,guided,1,477440064,56623104,96,16,16,48,61953736
GPU1,guided,1,477440064,56623104,96,16,16,48,61991868
GPU7,guided,1,477440064,56623104,96,16,16,48,62445973
GPU4,guided,1,477440064,56623104,96,16,16,48,63271751
GPU2,guided,2,477440064,56623104,96,16,16,48,5347307
GPU0,guided,2,477440064,56623104,96,16,16,48,5385460
GPU7,guided,2,477440064,56623104,96,16,16,48,5419701
GPU3,guided,2,477440064,56623104,96,16,16,48,5454389
GPU1,guided,2,477440064,56623104,96,16,16,48,5456170
GPU5,guided,2,477440064,56623104,96,16,16,48,5457430
GPU6,guided,2,477440064,56623104,96,16,16,48,5491869
GPU4,guided,2,477440064,56623104,96,16,16,48,5525730
GPU7,guided,3,477440064,56623104,96,16,16,48,1521042
GPU5,guided,3,477440064,56623104,96,16,16,48,1555512
GPU6,guided,3,477440064,56623104,96,16,16,48,1588882
GPU4,guided,3,477440064,56623104,96,16,16,48,1590748
GPU1,guided,3,477440064,56623104,96,16,16,48,1640209
GPU2,guided,3,477440064,56623104,96,16,16,48,1678376
GPU0,guided,3,477440064,56623104,96,16,16,48,1716687
GPU3,guided,3,477440064,56623104,96,16,16,48,1787930
GPU7,guided,4,477440064,56623104,96,16,16,48,1376248
GPU6,guided,4,477440064,56623104,96,16,16,48,1410313
GPU5,guided,4,477440064,56623104,96,16,16,48,1444348
GPU4,guided,4,477440064,56623104,96,16,16,48,1446019
GPU1,guided,4,477440064,56623104,96,16,16,48,1559232
GPU0,guided,4,477440064,56623104,96,16,16,48,1597527
GPU2,guided,4,477440064,56623104,96,16,16,48,1599017
GPU3,guided,4,477440064,56623104,96,16,16,48,1600189
