Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,16,48,183216
GPU7,static,1,2703887424,339738624,96,96,16,48,16358267
GPU6,static,1,2703887424,339738624,96,96,16,48,16368448
GPU5,static,1,2703887424,339738624,96,96,16,48,16587911
GPU3,static,1,2703887424,339738624,96,96,16,48,16597702
GPU1,static,1,2703887424,339738624,96,96,16,48,16604371
GPU0,static,1,2703887424,339738624,96,96,16,48,16797964
GPU2,static,1,2703887424,339738624,96,96,16,48,16806485
GPU4,static,1,2703887424,339738624,96,96,16,48,17025689
GPU5,static,2,2703887424,339738624,96,96,16,48,1982222
GPU7,static,2,2703887424,339738624,96,96,16,48,2475676
GPU1,static,2,2703887424,339738624,96,96,16,48,2481844
GPU0,static,2,2703887424,339738624,96,96,16,48,2488667
GPU2,static,2,2703887424,339738624,96,96,16,48,2707767
GPU6,static,2,2703887424,339738624,96,96,16,48,2717111
GPU3,static,2,2703887424,339738624,96,96,16,48,2723617
GPU4,static,2,2703887424,339738624,96,96,16,48,2730531
GPU7,static,3,2703887424,339738624,96,96,16,48,1129908
GPU5,static,3,2703887424,339738624,96,96,16,48,1349742
GPU0,static,3,2703887424,339738624,96,96,16,48,1618908
GPU1,static,3,2703887424,339738624,96,96,16,48,1897755
GPU4,static,3,2703887424,339738624,96,96,16,48,1906307
GPU6,static,3,2703887424,339738624,96,96,16,48,1912849
GPU3,static,3,2703887424,339738624,96,96,16,48,2104869
GPU2,static,3,2703887424,339738624,96,96,16,48,2114301
GPU7,static,4,2703887424,339738624,96,96,16,48,1002921
GPU5,static,4,2703887424,339738624,96,96,16,48,1245339
GPU0,static,4,2703887424,339738624,96,96,16,48,1596774
GPU4,static,4,2703887424,339738624,96,96,16,48,1789072
GPU6,static,4,2703887424,339738624,96,96,16,48,1981093
GPU2,static,4,2703887424,339738624,96,96,16,48,2173041
GPU3,static,4,2703887424,339738624,96,96,16,48,2182750
GPU1,static,4,2703887424,339738624,96,96,16,48,2375425
GPU6,dynamic,1,2703887424,339738624,96,96,16,48,493653519
GPU0,dynamic,1,2703887424,339738624,96,96,16,48,499710384
GPU3,dynamic,1,2703887424,339738624,96,96,16,48,501547518
GPU5,dynamic,1,2703887424,339738624,96,96,16,48,502369276
GPU1,dynamic,1,2703887424,339738624,96,96,16,48,504308128
GPU2,dynamic,1,2703887424,339738624,96,96,16,48,506780031
GPU7,dynamic,1,2703887424,339738624,96,96,16,48,507549540
GPU4,dynamic,1,2703887424,339738624,96,96,16,48,514227907
GPU6,dynamic,2,2703887424,339738624,96,96,16,48,54307453
GPU7,dynamic,2,2703887424,339738624,96,96,16,48,54688257
GPU0,dynamic,2,2703887424,339738624,96,96,16,48,54907603
GPU5,dynamic,2,2703887424,339738624,96,96,16,48,55126872
GPU2,dynamic,2,2703887424,339738624,96,96,16,48,55391700
GPU1,dynamic,2,2703887424,339738624,96,96,16,48,55611170
GPU3,dynamic,2,2703887424,339738624,96,96,16,48,55830255
GPU4,dynamic,2,2703887424,339738624,96,96,16,48,56216787
GPU7,dynamic,3,2703887424,339738624,96,96,16,48,9432335
GPU6,dynamic,3,2703887424,339738624,96,96,16,48,9651888
GPU5,dynamic,3,2703887424,339738624,96,96,16,48,9660445
GPU4,dynamic,3,2703887424,339738624,96,96,16,48,10497379
GPU0,dynamic,3,2703887424,339738624,96,96,16,48,11348183
GPU1,dynamic,3,2703887424,339738624,96,96,16,48,11798443
GPU3,dynamic,3,2703887424,339738624,96,96,16,48,11804215
GPU2,dynamic,3,2703887424,339738624,96,96,16,48,11809760
GPU6,dynamic,4,2703887424,339738624,96,96,16,48,7320739
GPU7,dynamic,4,2703887424,339738624,96,96,16,48,7329616
GPU5,dynamic,4,2703887424,339738624,96,96,16,48,7548616
GPU4,dynamic,4,2703887424,339738624,96,96,16,48,7559113
GPU0,dynamic,4,2703887424,339738624,96,96,16,48,8803853
GPU1,dynamic,4,2703887424,339738624,96,96,16,48,9025770
GPU2,dynamic,4,2703887424,339738624,96,96,16,48,9244798
GPU3,dynamic,4,2703887424,339738624,96,96,16,48,9254010
GPU6,guided,1,2703887424,339738624,96,96,16,48,364723717
GPU0,guided,1,2703887424,339738624,96,96,16,48,369446781
GPU3,guided,1,2703887424,339738624,96,96,16,48,371131004
GPU5,guided,1,2703887424,339738624,96,96,16,48,371349016
GPU1,guided,1,2703887424,339738624,96,96,16,48,372679817
GPU7,guided,1,2703887424,339738624,96,96,16,48,375120805
GPU2,guided,1,2703887424,339738624,96,96,16,48,375340842
GPU4,guided,1,2703887424,339738624,96,96,16,48,380749317
GPU6,guided,2,2703887424,339738624,96,96,16,48,31181653
GPU7,guided,2,2703887424,339738624,96,96,16,48,31398568
GPU5,guided,2,2703887424,339738624,96,96,16,48,31779672
GPU0,guided,2,2703887424,339738624,96,96,16,48,31999054
GPU2,guided,2,2703887424,339738624,96,96,16,48,32219503
GPU1,guided,2,2703887424,339738624,96,96,16,48,32227979
GPU3,guided,2,2703887424,339738624,96,96,16,48,32234597
GPU4,guided,2,2703887424,339738624,96,96,16,48,32240332
GPU7,guided,3,2703887424,339738624,96,96,16,48,9036029
GPU6,guided,3,2703887424,339738624,96,96,16,48,9255358
GPU5,guided,3,2703887424,339738624,96,96,16,48,9264308
GPU4,guided,3,2703887424,339738624,96,96,16,48,10162760
GPU3,guided,3,2703887424,339738624,96,96,16,48,10761088
GPU2,guided,3,2703887424,339738624,96,96,16,48,11178750
GPU0,guided,3,2703887424,339738624,96,96,16,48,11372257
GPU1,guided,3,2703887424,339738624,96,96,16,48,11565825
GPU7,guided,4,2703887424,339738624,96,96,16,48,7244471
GPU5,guided,4,2703887424,339738624,96,96,16,48,7437347
GPU6,guided,4,2703887424,339738624,96,96,16,48,7656748
GPU4,guided,4,2703887424,339738624,96,96,16,48,7880145
GPU2,guided,4,2703887424,339738624,96,96,16,48,8915587
GPU3,guided,4,2703887424,339738624,96,96,16,48,9107464
GPU1,guided,4,2703887424,339738624,96,96,16,48,9299558
GPU0,guided,4,2703887424,339738624,96,96,16,48,9494263
