Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,96,48,157534
GPU0,static,1,2851028544,339738624,16,96,96,48,15825266
GPU3,static,1,2851028544,339738624,16,96,96,48,16026267
GPU6,static,1,2851028544,339738624,16,96,96,48,16227562
GPU2,static,1,2851028544,339738624,16,96,96,48,16429851
GPU1,static,1,2851028544,339738624,16,96,96,48,16439858
GPU7,static,1,2851028544,339738624,16,96,96,48,16637753
GPU5,static,1,2851028544,339738624,16,96,96,48,16648179
GPU4,static,1,2851028544,339738624,16,96,96,48,16849488
GPU3,static,2,2851028544,339738624,16,96,96,48,1372960
GPU1,static,2,2851028544,339738624,16,96,96,48,1601283
GPU0,static,2,2851028544,339738624,16,96,96,48,1610376
GPU6,static,2,2851028544,339738624,16,96,96,48,1838771
GPU2,static,2,2851028544,339738624,16,96,96,48,2039295
GPU7,static,2,2851028544,339738624,16,96,96,48,2050423
GPU4,static,2,2851028544,339738624,16,96,96,48,2251784
GPU5,static,2,2851028544,339738624,16,96,96,48,2262225
GPU1,static,3,2851028544,339738624,16,96,96,48,1436007
GPU0,static,3,2851028544,339738624,16,96,96,48,1637385
GPU3,static,3,2851028544,339738624,16,96,96,48,1647687
GPU6,static,3,2851028544,339738624,16,96,96,48,1848880
GPU7,static,3,2851028544,339738624,16,96,96,48,1860048
GPU2,static,3,2851028544,339738624,16,96,96,48,2062135
GPU5,static,3,2851028544,339738624,16,96,96,48,2071509
GPU4,static,3,2851028544,339738624,16,96,96,48,2078505
GPU3,static,4,2851028544,339738624,16,96,96,48,1164753
GPU0,static,4,2851028544,339738624,16,96,96,48,1396881
GPU1,static,4,2851028544,339738624,16,96,96,48,1407411
GPU6,static,4,2851028544,339738624,16,96,96,48,1635698
GPU7,static,4,2851028544,339738624,16,96,96,48,1866343
GPU2,static,4,2851028544,339738624,16,96,96,48,1874002
GPU5,static,4,2851028544,339738624,16,96,96,48,1881233
GPU4,static,4,2851028544,339738624,16,96,96,48,1888223
GPU6,dynamic,1,2851028544,339738624,16,96,96,48,491799376
GPU0,dynamic,1,2851028544,339738624,16,96,96,48,496384398
GPU3,dynamic,1,2851028544,339738624,16,96,96,48,497725407
GPU2,dynamic,1,2851028544,339738624,16,96,96,48,499189150
GPU5,dynamic,1,2851028544,339738624,16,96,96,48,499965105
GPU1,dynamic,1,2851028544,339738624,16,96,96,48,500991408
GPU7,dynamic,1,2851028544,339738624,16,96,96,48,504384019
GPU4,dynamic,1,2851028544,339738624,16,96,96,48,511517532
GPU3,dynamic,2,2851028544,339738624,16,96,96,48,13623384
GPU6,dynamic,2,2851028544,339738624,16,96,96,48,13852006
GPU7,dynamic,2,2851028544,339738624,16,96,96,48,13862132
GPU2,dynamic,2,2851028544,339738624,16,96,96,48,13868554
GPU5,dynamic,2,2851028544,339738624,16,96,96,48,14096696
GPU1,dynamic,2,2851028544,339738624,16,96,96,48,14106155
GPU0,dynamic,2,2851028544,339738624,16,96,96,48,14113146
GPU4,dynamic,2,2851028544,339738624,16,96,96,48,14314617
GPU7,dynamic,3,2851028544,339738624,16,96,96,48,8543654
GPU6,dynamic,3,2851028544,339738624,16,96,96,48,8745519
GPU5,dynamic,3,2851028544,339738624,16,96,96,48,8946555
GPU4,dynamic,3,2851028544,339738624,16,96,96,48,8956944
GPU2,dynamic,3,2851028544,339738624,16,96,96,48,9533453
GPU3,dynamic,3,2851028544,339738624,16,96,96,48,9875142
GPU1,dynamic,3,2851028544,339738624,16,96,96,48,10076826
GPU0,dynamic,3,2851028544,339738624,16,96,96,48,10278241
GPU6,dynamic,4,2851028544,339738624,16,96,96,48,7588518
GPU7,dynamic,4,2851028544,339738624,16,96,96,48,7791666
GPU5,dynamic,4,2851028544,339738624,16,96,96,48,7996535
GPU4,dynamic,4,2851028544,339738624,16,96,96,48,8003335
GPU3,dynamic,4,2851028544,339738624,16,96,96,48,8338439
GPU1,dynamic,4,2851028544,339738624,16,96,96,48,8711218
GPU2,dynamic,4,2851028544,339738624,16,96,96,48,8939345
GPU0,dynamic,4,2851028544,339738624,16,96,96,48,8948998
GPU6,guided,1,2851028544,339738624,16,96,96,48,363634330
GPU0,guided,1,2851028544,339738624,16,96,96,48,367699033
GPU3,guided,1,2851028544,339738624,16,96,96,48,368682393
GPU5,guided,1,2851028544,339738624,16,96,96,48,370412826
GPU2,guided,1,2851028544,339738624,16,96,96,48,370642029
GPU1,guided,1,2851028544,339738624,16,96,96,48,371440766
GPU7,guided,1,2851028544,339738624,16,96,96,48,374357347
GPU4,guided,1,2851028544,339738624,16,96,96,48,379094568
GPU2,guided,2,2851028544,339738624,16,96,96,48,9252829
GPU6,guided,2,2851028544,339738624,16,96,96,48,9481239
GPU3,guided,2,2851028544,339738624,16,96,96,48,9490957
GPU7,guided,2,2851028544,339738624,16,96,96,48,9498656
GPU0,guided,2,2851028544,339738624,16,96,96,48,9728383
