Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,48,48,94604
GPU6,static,1,1442538048,169869312,16,96,48,48,7785215
GPU0,static,1,1442538048,169869312,16,96,48,48,8049851
GPU3,static,1,1442538048,169869312,16,96,48,48,8165092
GPU4,static,1,1442538048,169869312,16,96,48,48,8280965
GPU1,static,1,1442538048,169869312,16,96,48,48,8287696
GPU2,static,1,1442538048,169869312,16,96,48,48,8288601
GPU5,static,1,1442538048,169869312,16,96,48,48,8291701
GPU7,static,1,1442538048,169869312,16,96,48,48,8407253
GPU6,static,2,1442538048,169869312,16,96,48,48,660995
GPU0,static,2,1442538048,169869312,16,96,48,48,814424
GPU5,static,2,1442538048,169869312,16,96,48,48,930285
GPU4,static,2,1442538048,169869312,16,96,48,48,935580
GPU1,static,2,1442538048,169869312,16,96,48,48,1051466
GPU3,static,2,1442538048,169869312,16,96,48,48,1056595
GPU2,static,2,1442538048,169869312,16,96,48,48,1059574
GPU7,static,2,1442538048,169869312,16,96,48,48,1063058
GPU6,static,3,1442538048,169869312,16,96,48,48,597657
GPU5,static,3,1442538048,169869312,16,96,48,48,762341
GPU4,static,3,1442538048,169869312,16,96,48,48,865431
GPU0,static,3,1442538048,169869312,16,96,48,48,869862
GPU7,static,3,1442538048,169869312,16,96,48,48,986336
GPU1,static,3,1442538048,169869312,16,96,48,48,990709
GPU3,static,3,1442538048,169869312,16,96,48,48,994014
GPU2,static,3,1442538048,169869312,16,96,48,48,996908
GPU6,static,4,1442538048,169869312,16,96,48,48,549264
GPU4,static,4,1442538048,169869312,16,96,48,48,742183
GPU5,static,4,1442538048,169869312,16,96,48,48,856897
GPU7,static,4,1442538048,169869312,16,96,48,48,972997
GPU2,static,4,1442538048,169869312,16,96,48,48,978153
GPU0,static,4,1442538048,169869312,16,96,48,48,981605
GPU1,static,4,1442538048,169869312,16,96,48,48,984928
GPU3,static,4,1442538048,169869312,16,96,48,48,1100909
GPU6,dynamic,1,1442538048,169869312,16,96,48,48,245451271
GPU0,dynamic,1,1442538048,169869312,16,96,48,48,247999082
GPU3,dynamic,1,1442538048,169869312,16,96,48,48,249311007
GPU5,dynamic,1,1442538048,169869312,16,96,48,48,250141950
GPU1,dynamic,1,1442538048,169869312,16,96,48,48,250645130
GPU7,dynamic,1,1442538048,169869312,16,96,48,48,252147655
GPU2,dynamic,1,1442538048,169869312,16,96,48,48,252427327
GPU4,dynamic,1,1442538048,169869312,16,96,48,48,255713017
GPU6,dynamic,2,1442538048,169869312,16,96,48,48,10631386
GPU0,dynamic,2,1442538048,169869312,16,96,48,48,10893344
GPU4,dynamic,2,1442538048,169869312,16,96,48,48,10995390
GPU1,dynamic,2,1442538048,169869312,16,96,48,48,11111418
GPU5,dynamic,2,1442538048,169869312,16,96,48,48,11116178
GPU2,dynamic,2,1442538048,169869312,16,96,48,48,11218210
GPU3,dynamic,2,1442538048,169869312,16,96,48,48,11334106
GPU7,dynamic,2,1442538048,169869312,16,96,48,48,11436573
GPU6,dynamic,3,1442538048,169869312,16,96,48,48,4231561
GPU5,dynamic,3,1442538048,169869312,16,96,48,48,4429906
GPU4,dynamic,3,1442538048,169869312,16,96,48,48,4546092
GPU7,dynamic,3,1442538048,169869312,16,96,48,48,4551323
GPU0,dynamic,3,1442538048,169869312,16,96,48,48,4993221
GPU2,dynamic,3,1442538048,169869312,16,96,48,48,5123979
GPU1,dynamic,3,1442538048,169869312,16,96,48,48,5240406
GPU3,dynamic,3,1442538048,169869312,16,96,48,48,5243504
GPU6,dynamic,4,1442538048,169869312,16,96,48,48,3594493
GPU5,dynamic,4,1442538048,169869312,16,96,48,48,3746830
GPU4,dynamic,4,1442538048,169869312,16,96,48,48,3863425
GPU7,dynamic,4,1442538048,169869312,16,96,48,48,3868215
GPU0,dynamic,4,1442538048,169869312,16,96,48,48,4344245
GPU1,dynamic,4,1442538048,169869312,16,96,48,48,4459285
GPU2,dynamic,4,1442538048,169869312,16,96,48,48,4463859
GPU3,dynamic,4,1442538048,169869312,16,96,48,48,4566249
GPU6,guided,1,1442538048,169869312,16,96,48,48,181731086
GPU0,guided,1,1442538048,169869312,16,96,48,48,183932255
GPU3,guided,1,1442538048,169869312,16,96,48,48,184499088
GPU5,guided,1,1442538048,169869312,16,96,48,48,185023105
GPU1,guided,1,1442538048,169869312,16,96,48,48,185540704
GPU7,guided,1,1442538048,169869312,16,96,48,48,186922668
GPU2,guided,1,1442538048,169869312,16,96,48,48,187039354
GPU4,guided,1,1442538048,169869312,16,96,48,48,189530034
GPU6,guided,2,1442538048,169869312,16,96,48,48,6837488
GPU5,guided,2,1442538048,169869312,16,96,48,48,6984877
GPU7,guided,2,1442538048,169869312,16,96,48,48,7127973
GPU3,guided,2,1442538048,169869312,16,96,48,48,7243998
GPU0,guided,2,1442538048,169869312,16,96,48,48,7248945
GPU4,guided,2,1442538048,169869312,16,96,48,48,7252974
GPU2,guided,2,1442538048,169869312,16,96,48,48,7369058
GPU1,guided,2,1442538048,169869312,16,96,48,48,7486654
GPU6,guided,3,1442538048,169869312,16,96,48,48,4469726
GPU5,guided,3,1442538048,169869312,16,96,48,48,4627914
GPU4,guided,3,1442538048,169869312,16,96,48,48,4744126
GPU7,guided,3,1442538048,169869312,16,96,48,48,4749327
GPU2,guided,3,1442538048,169869312,16,96,48,48,5112164
GPU0,guided,3,1442538048,169869312,16,96,48,48,5319723
GPU3,guided,3,1442538048,169869312,16,96,48,48,5435312
GPU1,guided,3,1442538048,169869312,16,96,48,48,5440238
GPU6,guided,4,1442538048,169869312,16,96,48,48,3601279
GPU4,guided,4,1442538048,169869312,16,96,48,48,3717203
GPU7,guided,4,1442538048,169869312,16,96,48,48,3935004
GPU5,guided,4,1442538048,169869312,16,96,48,48,4038028
GPU2,guided,4,1442538048,169869312,16,96,48,48,4377729
GPU0,guided,4,1442538048,169869312,16,96,48,48,4479617
GPU1,guided,4,1442538048,169869312,16,96,48,48,4581344
GPU3,guided,4,1442538048,169869312,16,96,48,48,4683095
