Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,96,16,222566
GPU5,static,1,2734811712,339738624,48,96,96,16,29314614
GPU0,static,1,2734811712,339738624,48,96,96,16,29508457
GPU3,static,1,2734811712,339738624,48,96,96,16,29702473
GPU6,static,1,2734811712,339738624,48,96,96,16,29711651
GPU7,static,1,2734811712,339738624,48,96,96,16,29933008
GPU1,static,1,2734811712,339738624,48,96,96,16,30155536
GPU2,static,1,2734811712,339738624,48,96,96,16,30161153
GPU4,static,1,2734811712,339738624,48,96,96,16,30481444
GPU3,static,2,2734811712,339738624,48,96,96,16,1751673
GPU5,static,2,2734811712,339738624,48,96,96,16,1947054
GPU4,static,2,2734811712,339738624,48,96,96,16,1955939
GPU1,static,2,2734811712,339738624,48,96,96,16,2149907
GPU0,static,2,2734811712,339738624,48,96,96,16,2159575
GPU2,static,2,2734811712,339738624,48,96,96,16,2166761
GPU6,static,2,2734811712,339738624,48,96,96,16,2173314
GPU7,static,2,2734811712,339738624,48,96,96,16,2179090
GPU5,static,3,2734811712,339738624,48,96,96,16,1309181
GPU2,static,3,2734811712,339738624,48,96,96,16,1670319
GPU1,static,3,2734811712,339738624,48,96,96,16,1866871
GPU0,static,3,2734811712,339738624,48,96,96,16,2060555
GPU4,static,3,2734811712,339738624,48,96,96,16,2070909
GPU7,static,3,2734811712,339738624,48,96,96,16,2077166
GPU3,static,3,2734811712,339738624,48,96,96,16,2084326
GPU6,static,3,2734811712,339738624,48,96,96,16,2279422
GPU5,static,4,2734811712,339738624,48,96,96,16,1181358
GPU6,static,4,2734811712,339738624,48,96,96,16,1403976
GPU3,static,4,2734811712,339738624,48,96,96,16,1625499
GPU2,static,4,2734811712,339738624,48,96,96,16,1634864
GPU4,static,4,2734811712,339738624,48,96,96,16,1856173
GPU0,static,4,2734811712,339738624,48,96,96,16,1864904
GPU1,static,4,2734811712,339738624,48,96,96,16,1871794
GPU7,static,4,2734811712,339738624,48,96,96,16,1878053
GPU6,dynamic,1,2734811712,339738624,48,96,96,16,535329486
GPU0,dynamic,1,2734811712,339738624,48,96,96,16,540585550
GPU3,dynamic,1,2734811712,339738624,48,96,96,16,543059227
GPU5,dynamic,1,2734811712,339738624,48,96,96,16,543636062
GPU1,dynamic,1,2734811712,339738624,48,96,96,16,545773076
GPU2,dynamic,1,2734811712,339738624,48,96,96,16,548348295
GPU7,dynamic,1,2734811712,339738624,48,96,96,16,549070370
