Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,48,96,158826
GPU0,static,1,2703887424,339738624,96,16,48,96,9041384
GPU2,static,1,2703887424,339738624,96,16,48,96,9260896
GPU1,static,1,2703887424,339738624,96,16,48,96,9453095
GPU4,static,1,2703887424,339738624,96,16,48,96,9645159
GPU6,static,1,2703887424,339738624,96,16,48,96,9655262
GPU3,static,1,2703887424,339738624,96,16,48,96,9847403
GPU5,static,1,2703887424,339738624,96,16,48,96,9857082
GPU7,static,1,2703887424,339738624,96,16,48,96,9863786
GPU4,static,2,2703887424,339738624,96,16,48,96,1527599
GPU1,static,2,2703887424,339738624,96,16,48,96,1897169
GPU0,static,2,2703887424,339738624,96,16,48,96,2090236
GPU3,static,2,2703887424,339738624,96,16,48,96,2282319
GPU2,static,2,2703887424,339738624,96,16,48,96,2292319
GPU6,static,2,2703887424,339738624,96,16,48,96,2299086
GPU7,static,2,2703887424,339738624,96,16,48,96,2305869
GPU5,static,2,2703887424,339738624,96,16,48,96,2311991
GPU1,static,3,2703887424,339738624,96,16,48,96,1698391
GPU0,static,3,2703887424,339738624,96,16,48,96,1918655
GPU3,static,3,2703887424,339738624,96,16,48,96,1926757
GPU2,static,3,2703887424,339738624,96,16,48,96,1933402
GPU4,static,3,2703887424,339738624,96,16,48,96,2152540
GPU6,static,3,2703887424,339738624,96,16,48,96,2162231
GPU7,static,3,2703887424,339738624,96,16,48,96,2169436
GPU5,static,3,2703887424,339738624,96,16,48,96,2176220
GPU0,static,4,2703887424,339738624,96,16,48,96,1741540
GPU1,static,4,2703887424,339738624,96,16,48,96,1747231
GPU4,static,4,2703887424,339738624,96,16,48,96,1939626
GPU3,static,4,2703887424,339738624,96,16,48,96,2131863
GPU2,static,4,2703887424,339738624,96,16,48,96,2141791
GPU6,static,4,2703887424,339738624,96,16,48,96,2148751
GPU7,static,4,2703887424,339738624,96,16,48,96,2155218
GPU5,static,4,2703887424,339738624,96,16,48,96,2347045
GPU6,dynamic,1,2703887424,339738624,96,16,48,96,336009455
GPU0,dynamic,1,2703887424,339738624,96,16,48,96,338948292
GPU3,dynamic,1,2703887424,339738624,96,16,48,96,340196315
GPU2,dynamic,1,2703887424,339738624,96,16,48,96,341085802
GPU5,dynamic,1,2703887424,339738624,96,16,48,96,342146086
GPU1,dynamic,1,2703887424,339738624,96,16,48,96,342365173
GPU7,dynamic,1,2703887424,339738624,96,16,48,96,344931216
GPU4,dynamic,1,2703887424,339738624,96,16,48,96,348613586
GPU6,dynamic,2,2703887424,339738624,96,16,48,96,13449103
GPU1,dynamic,2,2703887424,339738624,96,16,48,96,13967454
GPU3,dynamic,2,2703887424,339738624,96,16,48,96,14187111
GPU2,dynamic,2,2703887424,339738624,96,16,48,96,14196222
GPU0,dynamic,2,2703887424,339738624,96,16,48,96,14202608
GPU4,dynamic,2,2703887424,339738624,96,16,48,96,14423750
