Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,16,16,48,11753
GPU7,static,1,88962624,9437184,16,16,16,48,519480
GPU6,static,1,88962624,9437184,16,16,16,48,585545
GPU5,static,1,88962624,9437184,16,16,16,48,594386
GPU3,static,1,88962624,9437184,16,16,16,48,602685
GPU4,static,1,88962624,9437184,16,16,16,48,603263
GPU1,static,1,88962624,9437184,16,16,16,48,611559
GPU0,static,1,88962624,9437184,16,16,16,48,611987
GPU2,static,1,88962624,9437184,16,16,16,48,619326
GPU7,static,2,88962624,9437184,16,16,16,48,57227
GPU1,static,2,88962624,9437184,16,16,16,48,65773
GPU4,static,2,88962624,9437184,16,16,16,48,67098
GPU2,static,2,88962624,9437184,16,16,16,48,74349
GPU3,static,2,88962624,9437184,16,16,16,48,74624
GPU0,static,2,88962624,9437184,16,16,16,48,75435
GPU5,static,2,88962624,9437184,16,16,16,48,75759
GPU6,static,2,88962624,9437184,16,16,16,48,81976
GPU7,static,3,88962624,9437184,16,16,16,48,24018
GPU4,static,3,88962624,9437184,16,16,16,48,31603
GPU1,static,3,88962624,9437184,16,16,16,48,54728
GPU2,static,3,88962624,9437184,16,16,16,48,55562
GPU3,static,3,88962624,9437184,16,16,16,48,62747
GPU0,static,3,88962624,9437184,16,16,16,48,63279
GPU6,static,3,88962624,9437184,16,16,16,48,63701
GPU5,static,3,88962624,9437184,16,16,16,48,63975
GPU7,static,4,88962624,9437184,16,16,16,48,23394
GPU4,static,4,88962624,9437184,16,16,16,48,30977
GPU1,static,4,88962624,9437184,16,16,16,48,51072
GPU2,static,4,88962624,9437184,16,16,16,48,58991
GPU6,static,4,88962624,9437184,16,16,16,48,59595
GPU3,static,4,88962624,9437184,16,16,16,48,60337
GPU0,static,4,88962624,9437184,16,16,16,48,60706
GPU5,static,4,88962624,9437184,16,16,16,48,66603
GPU6,dynamic,1,88962624,9437184,16,16,16,48,13628509
GPU3,dynamic,1,88962624,9437184,16,16,16,48,13730408
GPU0,dynamic,1,88962624,9437184,16,16,16,48,13737759
GPU5,dynamic,1,88962624,9437184,16,16,16,48,13833224
GPU2,dynamic,1,88962624,9437184,16,16,16,48,13843356
GPU1,dynamic,1,88962624,9437184,16,16,16,48,13853436
GPU7,dynamic,1,88962624,9437184,16,16,16,48,13983719
GPU4,dynamic,1,88962624,9437184,16,16,16,48,14088086
GPU2,dynamic,2,88962624,9437184,16,16,16,48,1498259
GPU0,dynamic,2,88962624,9437184,16,16,16,48,1505584
GPU6,dynamic,2,88962624,9437184,16,16,16,48,1513433
GPU7,dynamic,2,88962624,9437184,16,16,16,48,1530338
GPU1,dynamic,2,88962624,9437184,16,16,16,48,1536774
GPU3,dynamic,2,88962624,9437184,16,16,16,48,1543256
GPU5,dynamic,2,88962624,9437184,16,16,16,48,1543728
GPU4,dynamic,2,88962624,9437184,16,16,16,48,1551048
GPU6,dynamic,3,88962624,9437184,16,16,16,48,287979
GPU5,dynamic,3,88962624,9437184,16,16,16,48,295363
GPU7,dynamic,3,88962624,9437184,16,16,16,48,295744
GPU1,dynamic,3,88962624,9437184,16,16,16,48,309835
GPU4,dynamic,3,88962624,9437184,16,16,16,48,317207
GPU0,dynamic,3,88962624,9437184,16,16,16,48,317608
GPU3,dynamic,3,88962624,9437184,16,16,16,48,318100
GPU2,dynamic,3,88962624,9437184,16,16,16,48,325549
GPU6,dynamic,4,88962624,9437184,16,16,16,48,226081
GPU7,dynamic,4,88962624,9437184,16,16,16,48,234194
GPU5,dynamic,4,88962624,9437184,16,16,16,48,234815
GPU4,dynamic,4,88962624,9437184,16,16,16,48,235391
GPU1,dynamic,4,88962624,9437184,16,16,16,48,235643
GPU0,dynamic,4,88962624,9437184,16,16,16,48,235885
GPU3,dynamic,4,88962624,9437184,16,16,16,48,256058
GPU2,dynamic,4,88962624,9437184,16,16,16,48,263379
GPU6,guided,1,88962624,9437184,16,16,16,48,10055393
