Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,96,48,87173
GPU5,static,1,1442538048,169869312,16,48,96,48,8000474
GPU7,static,1,1442538048,169869312,16,48,96,48,8116402
GPU0,static,1,1442538048,169869312,16,48,96,48,8232768
GPU1,static,1,1442538048,169869312,16,48,96,48,8239043
GPU6,static,1,1442538048,169869312,16,48,96,48,8242134
GPU3,static,1,1442538048,169869312,16,48,96,48,8358182
GPU2,static,1,1442538048,169869312,16,48,96,48,8361796
GPU4,static,1,1442538048,169869312,16,48,96,48,8477751
GPU6,static,2,1442538048,169869312,16,48,96,48,677879
GPU7,static,2,1442538048,169869312,16,48,96,48,681422
GPU5,static,2,1442538048,169869312,16,48,96,48,797374
GPU1,static,2,1442538048,169869312,16,48,96,48,914102
GPU0,static,2,1442538048,169869312,16,48,96,48,1030774
GPU2,static,2,1442538048,169869312,16,48,96,48,1034035
GPU3,static,2,1442538048,169869312,16,48,96,48,1035823
GPU4,static,2,1442538048,169869312,16,48,96,48,1137631
GPU6,static,3,1442538048,169869312,16,48,96,48,682668
GPU7,static,3,1442538048,169869312,16,48,96,48,686647
GPU5,static,3,1442538048,169869312,16,48,96,48,788594
GPU1,static,3,1442538048,169869312,16,48,96,48,904461
GPU3,static,3,1442538048,169869312,16,48,96,48,909565
GPU0,static,3,1442538048,169869312,16,48,96,48,1012937
GPU4,static,3,1442538048,169869312,16,48,96,48,1114478
GPU2,static,3,1442538048,169869312,16,48,96,48,1120286
GPU6,static,4,1442538048,169869312,16,48,96,48,652146
GPU7,static,4,1442538048,169869312,16,48,96,48,656219
GPU5,static,4,1442538048,169869312,16,48,96,48,759329
GPU1,static,4,1442538048,169869312,16,48,96,48,875238
GPU0,static,4,1442538048,169869312,16,48,96,48,991952
GPU3,static,4,1442538048,169869312,16,48,96,48,994995
GPU2,static,4,1442538048,169869312,16,48,96,48,998271
GPU4,static,4,1442538048,169869312,16,48,96,48,1001336
GPU6,dynamic,1,1442538048,169869312,16,48,96,48,245160903
GPU0,dynamic,1,1442538048,169869312,16,48,96,48,248415116
GPU3,dynamic,1,1442538048,169869312,16,48,96,48,248765874
GPU5,dynamic,1,1442538048,169869312,16,48,96,48,249584086
GPU1,dynamic,1,1442538048,169869312,16,48,96,48,250409674
GPU2,dynamic,1,1442538048,169869312,16,48,96,48,251970216
GPU7,dynamic,1,1442538048,169869312,16,48,96,48,252188015
GPU4,dynamic,1,1442538048,169869312,16,48,96,48,255695095
GPU6,dynamic,2,1442538048,169869312,16,48,96,48,6754118
GPU7,dynamic,2,1442538048,169869312,16,48,96,48,6870106
GPU5,dynamic,2,1442538048,169869312,16,48,96,48,6971966
GPU1,dynamic,2,1442538048,169869312,16,48,96,48,7086444
GPU4,dynamic,2,1442538048,169869312,16,48,96,48,7202424
GPU3,dynamic,2,1442538048,169869312,16,48,96,48,7205984
GPU2,dynamic,2,1442538048,169869312,16,48,96,48,7308124
GPU0,dynamic,2,1442538048,169869312,16,48,96,48,7410092
GPU6,dynamic,3,1442538048,169869312,16,48,96,48,4304113
GPU7,dynamic,3,1442538048,169869312,16,48,96,48,4406010
GPU5,dynamic,3,1442538048,169869312,16,48,96,48,4411618
GPU4,dynamic,3,1442538048,169869312,16,48,96,48,4513245
GPU2,dynamic,3,1442538048,169869312,16,48,96,48,5093105
GPU0,dynamic,3,1442538048,169869312,16,48,96,48,5209138
GPU1,dynamic,3,1442538048,169869312,16,48,96,48,5212808
GPU3,dynamic,3,1442538048,169869312,16,48,96,48,5314559
GPU7,dynamic,4,1442538048,169869312,16,48,96,48,3713567
GPU6,dynamic,4,1442538048,169869312,16,48,96,48,3717242
GPU5,dynamic,4,1442538048,169869312,16,48,96,48,3819663
GPU4,dynamic,4,1442538048,169869312,16,48,96,48,3933584
GPU2,dynamic,4,1442538048,169869312,16,48,96,48,4413794
GPU0,dynamic,4,1442538048,169869312,16,48,96,48,4515764
GPU1,dynamic,4,1442538048,169869312,16,48,96,48,4618111
GPU3,dynamic,4,1442538048,169869312,16,48,96,48,4623258
GPU6,guided,1,1442538048,169869312,16,48,96,48,181695265
GPU0,guided,1,1442538048,169869312,16,48,96,48,184109779
GPU3,guided,1,1442538048,169869312,16,48,96,48,184492642
GPU5,guided,1,1442538048,169869312,16,48,96,48,184932982
GPU1,guided,1,1442538048,169869312,16,48,96,48,185841710
GPU7,guided,1,1442538048,169869312,16,48,96,48,186610355
GPU2,guided,1,1442538048,169869312,16,48,96,48,186846229
GPU4,guided,1,1442538048,169869312,16,48,96,48,189657794
GPU6,guided,2,1442538048,169869312,16,48,96,48,4756343
GPU5,guided,2,1442538048,169869312,16,48,96,48,4858163
GPU4,guided,2,1442538048,169869312,16,48,96,48,4863730
GPU7,guided,2,1442538048,169869312,16,48,96,48,4966381
GPU0,guided,2,1442538048,169869312,16,48,96,48,4971698
GPU2,guided,2,1442538048,169869312,16,48,96,48,4975647
