Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,16,48,101113
GPU6,static,1,1383681600,169869312,48,96,16,48,7874880
GPU3,static,1,1383681600,169869312,48,96,16,48,7987469
GPU5,static,1,1383681600,169869312,48,96,16,48,8100613
GPU2,static,1,1383681600,169869312,48,96,16,48,8103622
GPU1,static,1,1383681600,169869312,48,96,16,48,8106632
GPU0,static,1,1383681600,169869312,48,96,16,48,8109601
GPU7,static,1,1383681600,169869312,48,96,16,48,8207973
GPU4,static,1,1383681600,169869312,48,96,16,48,8306290
GPU3,static,2,1383681600,169869312,48,96,16,48,924574
GPU2,static,2,1383681600,169869312,48,96,16,48,1036970
GPU0,static,2,1383681600,169869312,48,96,16,48,1041958
GPU5,static,2,1383681600,169869312,48,96,16,48,1044797
GPU1,static,2,1383681600,169869312,48,96,16,48,1047790
GPU7,static,2,1383681600,169869312,48,96,16,48,1050950
GPU6,static,2,1383681600,169869312,48,96,16,48,1163035
GPU4,static,2,1383681600,169869312,48,96,16,48,1167853
GPU3,static,3,1383681600,169869312,48,96,16,48,600266
GPU5,static,3,1383681600,169869312,48,96,16,48,698684
GPU0,static,3,1383681600,169869312,48,96,16,48,796940
GPU2,static,3,1383681600,169869312,48,96,16,48,802442
GPU7,static,3,1383681600,169869312,48,96,16,48,901092
GPU6,static,3,1383681600,169869312,48,96,16,48,906238
GPU1,static,3,1383681600,169869312,48,96,16,48,909696
GPU4,static,3,1383681600,169869312,48,96,16,48,1008447
GPU3,static,4,1383681600,169869312,48,96,16,48,556053
GPU0,static,4,1383681600,169869312,48,96,16,48,668862
GPU2,static,4,1383681600,169869312,48,96,16,48,673583
GPU6,static,4,1383681600,169869312,48,96,16,48,676715
GPU1,static,4,1383681600,169869312,48,96,16,48,679948
GPU5,static,4,1383681600,169869312,48,96,16,48,683185
GPU7,static,4,1383681600,169869312,48,96,16,48,686323
GPU4,static,4,1383681600,169869312,48,96,16,48,798327
GPU6,dynamic,1,1383681600,169869312,48,96,16,48,246165442
GPU0,dynamic,1,1383681600,169869312,48,96,16,48,249295302
GPU3,dynamic,1,1383681600,169869312,48,96,16,48,249475847
GPU5,dynamic,1,1383681600,169869312,48,96,16,48,251123951
GPU2,dynamic,1,1383681600,169869312,48,96,16,48,251222074
GPU1,dynamic,1,1383681600,169869312,48,96,16,48,251784083
GPU7,dynamic,1,1383681600,169869312,48,96,16,48,253283471
GPU4,dynamic,1,1383681600,169869312,48,96,16,48,256091354
GPU6,dynamic,2,1383681600,169869312,48,96,16,48,27240404
GPU2,dynamic,2,1383681600,169869312,48,96,16,48,27352699
GPU1,dynamic,2,1383681600,169869312,48,96,16,48,27463111
GPU0,dynamic,2,1383681600,169869312,48,96,16,48,27575463
GPU7,dynamic,2,1383681600,169869312,48,96,16,48,27580691
GPU5,dynamic,2,1383681600,169869312,48,96,16,48,27583754
GPU3,dynamic,2,1383681600,169869312,48,96,16,48,27695404
GPU4,dynamic,2,1383681600,169869312,48,96,16,48,27843199
GPU7,dynamic,3,1383681600,169869312,48,96,16,48,4840533
GPU6,dynamic,3,1383681600,169869312,48,96,16,48,4951096
GPU4,dynamic,3,1383681600,169869312,48,96,16,48,4954231
