Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,16,16,85783
GPU0,static,1,482928192,56623104,48,96,16,16,4963170
GPU6,static,1,482928192,56623104,48,96,16,16,5002071
GPU7,static,1,482928192,56623104,48,96,16,16,5003963
GPU3,static,1,482928192,56623104,48,96,16,16,5005059
GPU2,static,1,482928192,56623104,48,96,16,16,5065525
GPU5,static,1,482928192,56623104,48,96,16,16,5100136
GPU1,static,1,482928192,56623104,48,96,16,16,5134993
GPU4,static,1,482928192,56623104,48,96,16,16,5136678
GPU0,static,2,482928192,56623104,48,96,16,16,756058
GPU6,static,2,482928192,56623104,48,96,16,16,790601
GPU2,static,2,482928192,56623104,48,96,16,16,792365
GPU7,static,2,482928192,56623104,48,96,16,16,827258
GPU3,static,2,482928192,56623104,48,96,16,16,829157
GPU1,static,2,482928192,56623104,48,96,16,16,830659
GPU5,static,2,482928192,56623104,48,96,16,16,832402
GPU4,static,2,482928192,56623104,48,96,16,16,833795
GPU1,static,3,482928192,56623104,48,96,16,16,186129
GPU0,static,3,482928192,56623104,48,96,16,16,224764
GPU2,static,3,482928192,56623104,48,96,16,16,225973
GPU7,static,3,482928192,56623104,48,96,16,16,227112
GPU3,static,3,482928192,56623104,48,96,16,16,228098
GPU4,static,3,482928192,56623104,48,96,16,16,229082
GPU6,static,3,482928192,56623104,48,96,16,16,267947
GPU5,static,3,482928192,56623104,48,96,16,16,269519
GPU1,static,4,482928192,56623104,48,96,16,16,146865
GPU4,static,4,482928192,56623104,48,96,16,16,186553
GPU0,static,4,482928192,56623104,48,96,16,16,187624
GPU2,static,4,482928192,56623104,48,96,16,16,188726
GPU3,static,4,482928192,56623104,48,96,16,16,189990
GPU7,static,4,482928192,56623104,48,96,16,16,191272
GPU6,static,4,482928192,56623104,48,96,16,16,192519
GPU5,static,4,482928192,56623104,48,96,16,16,245185
GPU6,dynamic,1,482928192,56623104,48,96,16,16,89144365
GPU0,dynamic,1,482928192,56623104,48,96,16,16,90009053
GPU3,dynamic,1,482928192,56623104,48,96,16,16,90235223
GPU5,dynamic,1,482928192,56623104,48,96,16,16,90650751
GPU2,dynamic,1,482928192,56623104,48,96,16,16,90754877
GPU1,dynamic,1,482928192,56623104,48,96,16,16,90801322
GPU7,dynamic,1,482928192,56623104,48,96,16,16,91504024
GPU4,dynamic,1,482928192,56623104,48,96,16,16,92480030
GPU2,dynamic,2,482928192,56623104,48,96,16,16,26814627
GPU0,dynamic,2,482928192,56623104,48,96,16,16,26940857
GPU6,dynamic,2,482928192,56623104,48,96,16,16,26980267
GPU5,dynamic,2,482928192,56623104,48,96,16,16,27033494
GPU7,dynamic,2,482928192,56623104,48,96,16,16,27094126
GPU1,dynamic,2,482928192,56623104,48,96,16,16,27132607
GPU3,dynamic,2,482928192,56623104,48,96,16,16,27171967
GPU4,dynamic,2,482928192,56623104,48,96,16,16,27308650
GPU4,dynamic,3,482928192,56623104,48,96,16,16,1997756
GPU6,dynamic,3,482928192,56623104,48,96,16,16,2037162
GPU5,dynamic,3,482928192,56623104,48,96,16,16,2038933
GPU7,dynamic,3,482928192,56623104,48,96,16,16,2076616
