Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,48,48,574948
GPU5,static,1,7749284928,1019215872,96,96,48,48,9453366
GPU4,static,1,7749284928,1019215872,96,96,48,48,9513597
GPU0,static,1,7749284928,1019215872,96,96,48,48,9993509
GPU1,static,1,7749284928,1019215872,96,96,48,48,10054610
GPU2,static,1,7749284928,1019215872,96,96,48,48,10128175
GPU3,static,1,7749284928,1019215872,96,96,48,48,10136638
GPU4,static,2,7749284928,1019215872,96,96,48,48,3734655
GPU5,static,2,7749284928,1019215872,96,96,48,48,3739399
GPU2,static,2,7749284928,1019215872,96,96,48,48,4257682
GPU1,static,2,7749284928,1019215872,96,96,48,48,4262009
GPU0,static,2,7749284928,1019215872,96,96,48,48,4267971
GPU3,static,2,7749284928,1019215872,96,96,48,48,4276212
GPU4,static,3,7749284928,1019215872,96,96,48,48,3982387
GPU5,static,3,7749284928,1019215872,96,96,48,48,3988480
GPU0,static,3,7749284928,1019215872,96,96,48,48,4593351
GPU3,static,3,7749284928,1019215872,96,96,48,48,4598693
GPU2,static,3,7749284928,1019215872,96,96,48,48,4605295
GPU1,static,3,7749284928,1019215872,96,96,48,48,4613382
GPU4,static,4,7749284928,1019215872,96,96,48,48,3958476
GPU5,static,4,7749284928,1019215872,96,96,48,48,3966998
GPU2,static,4,7749284928,1019215872,96,96,48,48,4557701
GPU1,static,4,7749284928,1019215872,96,96,48,48,4562034
GPU3,static,4,7749284928,1019215872,96,96,48,48,4568218
GPU0,static,4,7749284928,1019215872,96,96,48,48,4576375
GPU5,dynamic,1,7749284928,1019215872,96,96,48,48,9253786
GPU4,dynamic,1,7749284928,1019215872,96,96,48,48,9284120
GPU0,dynamic,1,7749284928,1019215872,96,96,48,48,10094076
GPU1,dynamic,1,7749284928,1019215872,96,96,48,48,10131328
GPU3,dynamic,1,7749284928,1019215872,96,96,48,48,10204692
GPU2,dynamic,1,7749284928,1019215872,96,96,48,48,10213468
GPU4,dynamic,2,7749284928,1019215872,96,96,48,48,3774126
GPU5,dynamic,2,7749284928,1019215872,96,96,48,48,3782939
GPU3,dynamic,2,7749284928,1019215872,96,96,48,48,4034737
GPU2,dynamic,2,7749284928,1019215872,96,96,48,48,4039525
GPU0,dynamic,2,7749284928,1019215872,96,96,48,48,4045557
GPU1,dynamic,2,7749284928,1019215872,96,96,48,48,4053637
GPU4,dynamic,3,7749284928,1019215872,96,96,48,48,4051122
GPU5,dynamic,3,7749284928,1019215872,96,96,48,48,4059892
GPU2,dynamic,3,7749284928,1019215872,96,96,48,48,4716525
GPU0,dynamic,3,7749284928,1019215872,96,96,48,48,4720824
GPU3,dynamic,3,7749284928,1019215872,96,96,48,48,4726861
GPU1,dynamic,3,7749284928,1019215872,96,96,48,48,4735081
GPU4,dynamic,4,7749284928,1019215872,96,96,48,48,3855399
GPU5,dynamic,4,7749284928,1019215872,96,96,48,48,3864452
GPU1,dynamic,4,7749284928,1019215872,96,96,48,48,4667273
GPU3,dynamic,4,7749284928,1019215872,96,96,48,48,4671635
GPU2,dynamic,4,7749284928,1019215872,96,96,48,48,4678080
GPU0,dynamic,4,7749284928,1019215872,96,96,48,48,4686379
GPU5,guided,1,7749284928,1019215872,96,96,48,48,9126426
GPU4,guided,1,7749284928,1019215872,96,96,48,48,9156425
GPU0,guided,1,7749284928,1019215872,96,96,48,48,10028245
GPU1,guided,1,7749284928,1019215872,96,96,48,48,10110063
GPU2,guided,1,7749284928,1019215872,96,96,48,48,10116280
GPU3,guided,1,7749284928,1019215872,96,96,48,48,10124591
GPU4,guided,2,7749284928,1019215872,96,96,48,48,3910321
GPU5,guided,2,7749284928,1019215872,96,96,48,48,3915768
GPU3,guided,2,7749284928,1019215872,96,96,48,48,4477092
GPU1,guided,2,7749284928,1019215872,96,96,48,48,4481401
GPU2,guided,2,7749284928,1019215872,96,96,48,48,4487837
GPU0,guided,2,7749284928,1019215872,96,96,48,48,4495928
GPU4,guided,3,7749284928,1019215872,96,96,48,48,3692320
GPU5,guided,3,7749284928,1019215872,96,96,48,48,3701478
GPU2,guided,3,7749284928,1019215872,96,96,48,48,4446297
GPU0,guided,3,7749284928,1019215872,96,96,48,48,4450793
GPU3,guided,3,7749284928,1019215872,96,96,48,48,4456735
GPU1,guided,3,7749284928,1019215872,96,96,48,48,4464942
GPU4,guided,4,7749284928,1019215872,96,96,48,48,4089111
GPU5,guided,4,7749284928,1019215872,96,96,48,48,4094816
GPU3,guided,4,7749284928,1019215872,96,96,48,48,4558955
GPU0,guided,4,7749284928,1019215872,96,96,48,48,4562680
GPU2,guided,4,7749284928,1019215872,96,96,48,48,4569105
GPU1,guided,4,7749284928,1019215872,96,96,48,48,4577243
