Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,96,16,276862
GPU4,static,1,995153472,113246208,16,96,96,16,2210860
GPU1,static,1,995153472,113246208,16,96,96,16,2296054
GPU5,static,1,995153472,113246208,16,96,96,16,2301049
GPU2,static,1,995153472,113246208,16,96,96,16,2396808
GPU3,static,1,995153472,113246208,16,96,96,16,2407340
GPU0,static,1,995153472,113246208,16,96,96,16,2601472
GPU4,static,2,995153472,113246208,16,96,96,16,721020
GPU5,static,2,995153472,113246208,16,96,96,16,723853
GPU1,static,2,995153472,113246208,16,96,96,16,874158
GPU3,static,2,995153472,113246208,16,96,96,16,879328
GPU2,static,2,995153472,113246208,16,96,96,16,880731
GPU0,static,2,995153472,113246208,16,96,96,16,883305
GPU5,static,3,995153472,113246208,16,96,96,16,699712
GPU4,static,3,995153472,113246208,16,96,96,16,702149
GPU2,static,3,995153472,113246208,16,96,96,16,831205
GPU1,static,3,995153472,113246208,16,96,96,16,836339
GPU0,static,3,995153472,113246208,16,96,96,16,837910
GPU3,static,3,995153472,113246208,16,96,96,16,840335
GPU4,static,4,995153472,113246208,16,96,96,16,696905
GPU5,static,4,995153472,113246208,16,96,96,16,699510
GPU1,static,4,995153472,113246208,16,96,96,16,821274
GPU2,static,4,995153472,113246208,16,96,96,16,822285
GPU3,static,4,995153472,113246208,16,96,96,16,823898
GPU0,static,4,995153472,113246208,16,96,96,16,826201
GPU4,dynamic,1,995153472,113246208,16,96,96,16,2142034
GPU5,dynamic,1,995153472,113246208,16,96,96,16,2244442
GPU1,dynamic,1,995153472,113246208,16,96,96,16,2289595
GPU3,dynamic,1,995153472,113246208,16,96,96,16,2411472
GPU2,dynamic,1,995153472,113246208,16,96,96,16,2413420
GPU0,dynamic,1,995153472,113246208,16,96,96,16,2622055
GPU5,dynamic,2,995153472,113246208,16,96,96,16,770804
GPU4,dynamic,2,995153472,113246208,16,96,96,16,774524
GPU2,dynamic,2,995153472,113246208,16,96,96,16,787806
GPU1,dynamic,2,995153472,113246208,16,96,96,16,788849
GPU3,dynamic,2,995153472,113246208,16,96,96,16,790459
GPU0,dynamic,2,995153472,113246208,16,96,96,16,792762
GPU4,dynamic,3,995153472,113246208,16,96,96,16,697437
GPU5,dynamic,3,995153472,113246208,16,96,96,16,699815
GPU0,dynamic,3,995153472,113246208,16,96,96,16,829056
GPU2,dynamic,3,995153472,113246208,16,96,96,16,830062
GPU3,dynamic,3,995153472,113246208,16,96,96,16,831636
GPU1,dynamic,3,995153472,113246208,16,96,96,16,833894
GPU5,dynamic,4,995153472,113246208,16,96,96,16,696712
GPU4,dynamic,4,995153472,113246208,16,96,96,16,699448
GPU2,dynamic,4,995153472,113246208,16,96,96,16,836566
GPU3,dynamic,4,995153472,113246208,16,96,96,16,837589
GPU0,dynamic,4,995153472,113246208,16,96,96,16,839322
GPU1,dynamic,4,995153472,113246208,16,96,96,16,841494
GPU4,guided,1,995153472,113246208,16,96,96,16,2141811
GPU5,guided,1,995153472,113246208,16,96,96,16,2248024
GPU1,guided,1,995153472,113246208,16,96,96,16,2293246
GPU3,guided,1,995153472,113246208,16,96,96,16,2417581
GPU2,guided,1,995153472,113246208,16,96,96,16,2419549
GPU0,guided,1,995153472,113246208,16,96,96,16,2628160
GPU4,guided,2,995153472,113246208,16,96,96,16,718644
GPU5,guided,2,995153472,113246208,16,96,96,16,720918
GPU2,guided,2,995153472,113246208,16,96,96,16,855268
GPU3,guided,2,995153472,113246208,16,96,96,16,860472
GPU1,guided,2,995153472,113246208,16,96,96,16,861876
GPU0,guided,2,995153472,113246208,16,96,96,16,864415
GPU4,guided,3,995153472,113246208,16,96,96,16,707054
GPU5,guided,3,995153472,113246208,16,96,96,16,709492
GPU1,guided,3,995153472,113246208,16,96,96,16,848313
GPU3,guided,3,995153472,113246208,16,96,96,16,849343
GPU2,guided,3,995153472,113246208,16,96,96,16,850981
GPU0,guided,3,995153472,113246208,16,96,96,16,853388
GPU4,guided,4,995153472,113246208,16,96,96,16,698698
GPU5,guided,4,995153472,113246208,16,96,96,16,701061
GPU0,guided,4,995153472,113246208,16,96,96,16,837863
GPU1,guided,4,995153472,113246208,16,96,96,16,838867
GPU3,guided,4,995153472,113246208,16,96,96,16,840457
GPU2,guided,4,995153472,113246208,16,96,96,16,842658
