Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,96,96,304687
GPU4,static,1,5634841152,679477248,16,96,96,96,5788285
GPU5,static,1,5634841152,679477248,16,96,96,96,5813913
GPU1,static,1,5634841152,679477248,16,96,96,96,6716840
GPU3,static,1,5634841152,679477248,16,96,96,96,6781690
GPU2,static,1,5634841152,679477248,16,96,96,96,6789342
GPU0,static,1,5634841152,679477248,16,96,96,96,7021954
GPU4,static,2,5634841152,679477248,16,96,96,96,3614243
GPU5,static,2,5634841152,679477248,16,96,96,96,3624177
GPU0,static,2,5634841152,679477248,16,96,96,96,4400896
GPU3,static,2,5634841152,679477248,16,96,96,96,4404985
GPU2,static,2,5634841152,679477248,16,96,96,96,4411270
GPU1,static,2,5634841152,679477248,16,96,96,96,4419744
GPU4,static,3,5634841152,679477248,16,96,96,96,3003107
GPU5,static,3,5634841152,679477248,16,96,96,96,3398659
GPU2,static,3,5634841152,679477248,16,96,96,96,4413285
GPU0,static,3,5634841152,679477248,16,96,96,96,4417756
GPU3,static,3,5634841152,679477248,16,96,96,96,4423897
GPU1,static,3,5634841152,679477248,16,96,96,96,4432314
GPU5,static,4,5634841152,679477248,16,96,96,96,3556902
GPU4,static,4,5634841152,679477248,16,96,96,96,3565044
GPU0,static,4,5634841152,679477248,16,96,96,96,4404579
GPU3,static,4,5634841152,679477248,16,96,96,96,4408627
GPU1,static,4,5634841152,679477248,16,96,96,96,4414892
GPU2,static,4,5634841152,679477248,16,96,96,96,4423340
GPU5,dynamic,1,5634841152,679477248,16,96,96,96,5423896
GPU4,dynamic,1,5634841152,679477248,16,96,96,96,5618733
GPU1,dynamic,1,5634841152,679477248,16,96,96,96,6676284
GPU2,dynamic,1,5634841152,679477248,16,96,96,96,6728606
GPU3,dynamic,1,5634841152,679477248,16,96,96,96,6775102
GPU0,dynamic,1,5634841152,679477248,16,96,96,96,7023141
GPU5,dynamic,2,5634841152,679477248,16,96,96,96,3617815
GPU4,dynamic,2,5634841152,679477248,16,96,96,96,3628367
GPU3,dynamic,2,5634841152,679477248,16,96,96,96,4339150
GPU1,dynamic,2,5634841152,679477248,16,96,96,96,4343171
GPU2,dynamic,2,5634841152,679477248,16,96,96,96,4349339
GPU0,dynamic,2,5634841152,679477248,16,96,96,96,4358006
GPU5,dynamic,3,5634841152,679477248,16,96,96,96,3726336
GPU4,dynamic,3,5634841152,679477248,16,96,96,96,3736082
GPU0,dynamic,3,5634841152,679477248,16,96,96,96,4497260
GPU2,dynamic,3,5634841152,679477248,16,96,96,96,4501394
GPU3,dynamic,3,5634841152,679477248,16,96,96,96,4507606
GPU1,dynamic,3,5634841152,679477248,16,96,96,96,4516068
GPU4,dynamic,4,5634841152,679477248,16,96,96,96,3156174
GPU5,dynamic,4,5634841152,679477248,16,96,96,96,3418218
GPU0,dynamic,4,5634841152,679477248,16,96,96,96,4381869
GPU2,dynamic,4,5634841152,679477248,16,96,96,96,4385928
GPU3,dynamic,4,5634841152,679477248,16,96,96,96,4391999
GPU1,dynamic,4,5634841152,679477248,16,96,96,96,4400638
GPU4,guided,1,5634841152,679477248,16,96,96,96,5267504
GPU5,guided,1,5634841152,679477248,16,96,96,96,5659491
GPU2,guided,1,5634841152,679477248,16,96,96,96,6780762
GPU3,guided,1,5634841152,679477248,16,96,96,96,6845385
GPU1,guided,1,5634841152,679477248,16,96,96,96,6853220
GPU0,guided,1,5634841152,679477248,16,96,96,96,7073761
GPU5,guided,2,5634841152,679477248,16,96,96,96,3648235
GPU4,guided,2,5634841152,679477248,16,96,96,96,3704204
GPU1,guided,2,5634841152,679477248,16,96,96,96,4590238
GPU0,guided,2,5634841152,679477248,16,96,96,96,4594326
GPU3,guided,2,5634841152,679477248,16,96,96,96,4600380
GPU2,guided,2,5634841152,679477248,16,96,96,96,4608907
GPU5,guided,3,5634841152,679477248,16,96,96,96,3079351
GPU4,guided,3,5634841152,679477248,16,96,96,96,3432891
GPU0,guided,3,5634841152,679477248,16,96,96,96,4474203
GPU2,guided,3,5634841152,679477248,16,96,96,96,4478279
GPU3,guided,3,5634841152,679477248,16,96,96,96,4484394
GPU1,guided,3,5634841152,679477248,16,96,96,96,4492874
GPU5,guided,4,5634841152,679477248,16,96,96,96,3312425
GPU4,guided,4,5634841152,679477248,16,96,96,96,3420728
GPU0,guided,4,5634841152,679477248,16,96,96,96,4484925
GPU2,guided,4,5634841152,679477248,16,96,96,96,4489163
GPU3,guided,4,5634841152,679477248,16,96,96,96,4495069
GPU1,guided,4,5634841152,679477248,16,96,96,96,4503640
