Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,16,16,39970
GPU0,static,1,166658112,18874368,96,16,16,16,347620
GPU5,static,1,166658112,18874368,96,16,16,16,355203
GPU3,static,1,166658112,18874368,96,16,16,16,367039
GPU2,static,1,166658112,18874368,96,16,16,16,371114
GPU4,static,1,166658112,18874368,96,16,16,16,374984
GPU1,static,1,166658112,18874368,96,16,16,16,379351
GPU1,static,2,166658112,18874368,96,16,16,16,143272
GPU3,static,2,166658112,18874368,96,16,16,16,144473
GPU2,static,2,166658112,18874368,96,16,16,16,146041
GPU0,static,2,166658112,18874368,96,16,16,16,146793
GPU4,static,2,166658112,18874368,96,16,16,16,147261
GPU5,static,2,166658112,18874368,96,16,16,16,147720
GPU1,static,3,166658112,18874368,96,16,16,16,103774
GPU2,static,3,166658112,18874368,96,16,16,16,104453
GPU3,static,3,166658112,18874368,96,16,16,16,104790
GPU0,static,3,166658112,18874368,96,16,16,16,105299
GPU5,static,3,166658112,18874368,96,16,16,16,113898
GPU4,static,3,166658112,18874368,96,16,16,16,114560
GPU2,static,4,166658112,18874368,96,16,16,16,104731
GPU0,static,4,166658112,18874368,96,16,16,16,106192
GPU3,static,4,166658112,18874368,96,16,16,16,106957
GPU1,static,4,166658112,18874368,96,16,16,16,107389
GPU5,static,4,166658112,18874368,96,16,16,16,117124
GPU4,static,4,166658112,18874368,96,16,16,16,117781
GPU1,dynamic,1,166658112,18874368,96,16,16,16,374827
GPU5,dynamic,1,166658112,18874368,96,16,16,16,375519
GPU0,dynamic,1,166658112,18874368,96,16,16,16,375883
GPU4,dynamic,1,166658112,18874368,96,16,16,16,385692
GPU2,dynamic,1,166658112,18874368,96,16,16,16,390761
GPU3,dynamic,1,166658112,18874368,96,16,16,16,391396
GPU2,dynamic,2,166658112,18874368,96,16,16,16,133818
GPU1,dynamic,2,166658112,18874368,96,16,16,16,134172
GPU0,dynamic,2,166658112,18874368,96,16,16,16,134680
GPU3,dynamic,2,166658112,18874368,96,16,16,16,135206
GPU4,dynamic,2,166658112,18874368,96,16,16,16,143110
GPU5,dynamic,2,166658112,18874368,96,16,16,16,143745
GPU3,dynamic,3,166658112,18874368,96,16,16,16,104989
GPU2,dynamic,3,166658112,18874368,96,16,16,16,105240
GPU1,dynamic,3,166658112,18874368,96,16,16,16,105603
GPU0,dynamic,3,166658112,18874368,96,16,16,16,106385
GPU4,dynamic,3,166658112,18874368,96,16,16,16,113216
GPU5,dynamic,3,166658112,18874368,96,16,16,16,113860
GPU3,dynamic,4,166658112,18874368,96,16,16,16,104676
GPU1,dynamic,4,166658112,18874368,96,16,16,16,104914
GPU2,dynamic,4,166658112,18874368,96,16,16,16,105292
GPU0,dynamic,4,166658112,18874368,96,16,16,16,106042
GPU5,dynamic,4,166658112,18874368,96,16,16,16,112751
GPU4,dynamic,4,166658112,18874368,96,16,16,16,113425
GPU1,guided,1,166658112,18874368,96,16,16,16,326739
GPU0,guided,1,166658112,18874368,96,16,16,16,339555
GPU5,guided,1,166658112,18874368,96,16,16,16,350637
GPU2,guided,1,166658112,18874368,96,16,16,16,359336
GPU3,guided,1,166658112,18874368,96,16,16,16,359906
GPU4,guided,1,166658112,18874368,96,16,16,16,366358
GPU2,guided,2,166658112,18874368,96,16,16,16,132065
GPU1,guided,2,166658112,18874368,96,16,16,16,132397
GPU0,guided,2,166658112,18874368,96,16,16,16,132875
GPU3,guided,2,166658112,18874368,96,16,16,16,133356
GPU5,guided,2,166658112,18874368,96,16,16,16,143955
GPU4,guided,2,166658112,18874368,96,16,16,16,144617
GPU2,guided,3,166658112,18874368,96,16,16,16,102381
GPU3,guided,3,166658112,18874368,96,16,16,16,103819
GPU1,guided,3,166658112,18874368,96,16,16,16,104554
GPU0,guided,3,166658112,18874368,96,16,16,16,105032
GPU5,guided,3,166658112,18874368,96,16,16,16,114367
GPU4,guided,3,166658112,18874368,96,16,16,16,115026
GPU2,guided,4,166658112,18874368,96,16,16,16,105385
GPU0,guided,4,166658112,18874368,96,16,16,16,105628
GPU3,guided,4,166658112,18874368,96,16,16,16,106002
GPU1,guided,4,166658112,18874368,96,16,16,16,106714
GPU5,guided,4,166658112,18874368,96,16,16,16,113376
GPU4,guided,4,166658112,18874368,96,16,16,16,114036
