Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,48,96,48,568355
GPU5,static,1,7749284928,1019215872,96,48,96,48,9294851
GPU4,static,1,7749284928,1019215872,96,48,96,48,9385206
GPU0,static,1,7749284928,1019215872,96,48,96,48,9922712
GPU1,static,1,7749284928,1019215872,96,48,96,48,10008251
GPU2,static,1,7749284928,1019215872,96,48,96,48,10064605
GPU3,static,1,7749284928,1019215872,96,48,96,48,10118183
GPU4,static,2,7749284928,1019215872,96,48,96,48,4105747
GPU5,static,2,7749284928,1019215872,96,48,96,48,4110499
GPU3,static,2,7749284928,1019215872,96,48,96,48,4533655
GPU2,static,2,7749284928,1019215872,96,48,96,48,4538565
GPU1,static,2,7749284928,1019215872,96,48,96,48,4544422
GPU0,static,2,7749284928,1019215872,96,48,96,48,4552694
GPU5,static,3,7749284928,1019215872,96,48,96,48,3882914
GPU4,static,3,7749284928,1019215872,96,48,96,48,3891483
GPU2,static,3,7749284928,1019215872,96,48,96,48,4681169
GPU0,static,3,7749284928,1019215872,96,48,96,48,4685515
GPU1,static,3,7749284928,1019215872,96,48,96,48,4691427
GPU3,static,3,7749284928,1019215872,96,48,96,48,4699869
GPU4,static,4,7749284928,1019215872,96,48,96,48,3927475
GPU5,static,4,7749284928,1019215872,96,48,96,48,3935925
GPU0,static,4,7749284928,1019215872,96,48,96,48,4577008
GPU2,static,4,7749284928,1019215872,96,48,96,48,4581814
GPU1,static,4,7749284928,1019215872,96,48,96,48,4587843
GPU3,static,4,7749284928,1019215872,96,48,96,48,4596125
GPU5,dynamic,1,7749284928,1019215872,96,48,96,48,9046484
GPU4,dynamic,1,7749284928,1019215872,96,48,96,48,9085426
GPU1,dynamic,1,7749284928,1019215872,96,48,96,48,9759962
GPU0,dynamic,1,7749284928,1019215872,96,48,96,48,9841513
GPU3,dynamic,1,7749284928,1019215872,96,48,96,48,9847279
GPU2,dynamic,1,7749284928,1019215872,96,48,96,48,9856199
GPU4,dynamic,2,7749284928,1019215872,96,48,96,48,4135430
GPU5,dynamic,2,7749284928,1019215872,96,48,96,48,4140156
GPU0,dynamic,2,7749284928,1019215872,96,48,96,48,4581064
GPU2,dynamic,2,7749284928,1019215872,96,48,96,48,4632693
GPU3,dynamic,2,7749284928,1019215872,96,48,96,48,4638935
GPU1,dynamic,2,7749284928,1019215872,96,48,96,48,4647067
GPU5,dynamic,3,7749284928,1019215872,96,48,96,48,4070800
GPU4,dynamic,3,7749284928,1019215872,96,48,96,48,4077397
GPU0,dynamic,3,7749284928,1019215872,96,48,96,48,4666150
GPU2,dynamic,3,7749284928,1019215872,96,48,96,48,4695043
GPU1,dynamic,3,7749284928,1019215872,96,48,96,48,4700973
GPU3,dynamic,3,7749284928,1019215872,96,48,96,48,4710026
GPU5,dynamic,4,7749284928,1019215872,96,48,96,48,3835792
GPU4,dynamic,4,7749284928,1019215872,96,48,96,48,3844968
GPU2,dynamic,4,7749284928,1019215872,96,48,96,48,4609298
GPU1,dynamic,4,7749284928,1019215872,96,48,96,48,4613803
GPU0,dynamic,4,7749284928,1019215872,96,48,96,48,4619915
GPU3,dynamic,4,7749284928,1019215872,96,48,96,48,4628161
GPU5,guided,1,7749284928,1019215872,96,48,96,48,9259836
GPU4,guided,1,7749284928,1019215872,96,48,96,48,9290010
GPU0,guided,1,7749284928,1019215872,96,48,96,48,10191041
GPU1,guided,1,7749284928,1019215872,96,48,96,48,10268004
GPU3,guided,1,7749284928,1019215872,96,48,96,48,10273937
GPU2,guided,1,7749284928,1019215872,96,48,96,48,10282765
GPU4,guided,2,7749284928,1019215872,96,48,96,48,3618801
GPU5,guided,2,7749284928,1019215872,96,48,96,48,3623429
GPU0,guided,2,7749284928,1019215872,96,48,96,48,3993669
GPU3,guided,2,7749284928,1019215872,96,48,96,48,3998173
GPU1,guided,2,7749284928,1019215872,96,48,96,48,4004297
GPU2,guided,2,7749284928,1019215872,96,48,96,48,4013439
GPU5,guided,3,7749284928,1019215872,96,48,96,48,3949216
GPU4,guided,3,7749284928,1019215872,96,48,96,48,3957950
GPU2,guided,3,7749284928,1019215872,96,48,96,48,4680031
GPU0,guided,3,7749284928,1019215872,96,48,96,48,4707966
GPU1,guided,3,7749284928,1019215872,96,48,96,48,4713840
GPU3,guided,3,7749284928,1019215872,96,48,96,48,4722261
GPU5,guided,4,7749284928,1019215872,96,48,96,48,3989974
GPU4,guided,4,7749284928,1019215872,96,48,96,48,3998760
GPU2,guided,4,7749284928,1019215872,96,48,96,48,4684066
GPU1,guided,4,7749284928,1019215872,96,48,96,48,4687741
GPU0,guided,4,7749284928,1019215872,96,48,96,48,4693821
GPU3,guided,4,7749284928,1019215872,96,48,96,48,4702064
