Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,48,16,207217
GPU4,static,1,700084800,84934656,48,48,48,16,1641493
GPU1,static,1,700084800,84934656,48,48,48,16,1681568
GPU5,static,1,700084800,84934656,48,48,48,16,1694531
GPU3,static,1,700084800,84934656,48,48,48,16,1725762
GPU2,static,1,700084800,84934656,48,48,48,16,1755447
GPU0,static,1,700084800,84934656,48,48,48,16,1902548
GPU4,static,2,700084800,84934656,48,48,48,16,554737
GPU5,static,2,700084800,84934656,48,48,48,16,555460
GPU2,static,2,700084800,84934656,48,48,48,16,638918
GPU3,static,2,700084800,84934656,48,48,48,16,648895
GPU1,static,2,700084800,84934656,48,48,48,16,650109
GPU0,static,2,700084800,84934656,48,48,48,16,651722
GPU5,static,3,700084800,84934656,48,48,48,16,512685
GPU4,static,3,700084800,84934656,48,48,48,16,514660
GPU2,static,3,700084800,84934656,48,48,48,16,592495
GPU1,static,3,700084800,84934656,48,48,48,16,593256
GPU3,static,3,700084800,84934656,48,48,48,16,594452
GPU0,static,3,700084800,84934656,48,48,48,16,596096
GPU4,static,4,700084800,84934656,48,48,48,16,519197
GPU5,static,4,700084800,84934656,48,48,48,16,520972
GPU2,static,4,700084800,84934656,48,48,48,16,607287
GPU3,static,4,700084800,84934656,48,48,48,16,608049
GPU0,static,4,700084800,84934656,48,48,48,16,609268
GPU1,static,4,700084800,84934656,48,48,48,16,610895
GPU4,dynamic,1,700084800,84934656,48,48,48,16,1596228
GPU5,dynamic,1,700084800,84934656,48,48,48,16,1671126
GPU1,dynamic,1,700084800,84934656,48,48,48,16,1678117
GPU3,dynamic,1,700084800,84934656,48,48,48,16,1751035
GPU2,dynamic,1,700084800,84934656,48,48,48,16,1759421
GPU0,dynamic,1,700084800,84934656,48,48,48,16,1919034
GPU4,dynamic,2,700084800,84934656,48,48,48,16,576530
GPU5,dynamic,2,700084800,84934656,48,48,48,16,579697
GPU2,dynamic,2,700084800,84934656,48,48,48,16,589376
GPU3,dynamic,2,700084800,84934656,48,48,48,16,590184
GPU1,dynamic,2,700084800,84934656,48,48,48,16,591427
GPU0,dynamic,2,700084800,84934656,48,48,48,16,593031
GPU4,dynamic,3,700084800,84934656,48,48,48,16,517276
GPU5,dynamic,3,700084800,84934656,48,48,48,16,519166
GPU3,dynamic,3,700084800,84934656,48,48,48,16,592942
GPU2,dynamic,3,700084800,84934656,48,48,48,16,593718
GPU1,dynamic,3,700084800,84934656,48,48,48,16,594969
GPU0,dynamic,3,700084800,84934656,48,48,48,16,596622
GPU5,dynamic,4,700084800,84934656,48,48,48,16,509150
GPU4,dynamic,4,700084800,84934656,48,48,48,16,511377
GPU2,dynamic,4,700084800,84934656,48,48,48,16,586950
GPU0,dynamic,4,700084800,84934656,48,48,48,16,587724
GPU1,dynamic,4,700084800,84934656,48,48,48,16,588978
GPU3,dynamic,4,700084800,84934656,48,48,48,16,590508
GPU4,guided,1,700084800,84934656,48,48,48,16,1579397
GPU5,guided,1,700084800,84934656,48,48,48,16,1650442
GPU1,guided,1,700084800,84934656,48,48,48,16,1661904
GPU3,guided,1,700084800,84934656,48,48,48,16,1741340
GPU2,guided,1,700084800,84934656,48,48,48,16,1742923
GPU0,guided,1,700084800,84934656,48,48,48,16,1905027
GPU5,guided,2,700084800,84934656,48,48,48,16,539836
GPU4,guided,2,700084800,84934656,48,48,48,16,540958
GPU2,guided,2,700084800,84934656,48,48,48,16,622873
GPU1,guided,2,700084800,84934656,48,48,48,16,633976
GPU3,guided,2,700084800,84934656,48,48,48,16,634966
GPU0,guided,2,700084800,84934656,48,48,48,16,636794
GPU4,guided,3,700084800,84934656,48,48,48,16,517687
GPU5,guided,3,700084800,84934656,48,48,48,16,519470
GPU2,guided,3,700084800,84934656,48,48,48,16,599140
GPU3,guided,3,700084800,84934656,48,48,48,16,599905
GPU1,guided,3,700084800,84934656,48,48,48,16,601144
GPU0,guided,3,700084800,84934656,48,48,48,16,602754
GPU4,guided,4,700084800,84934656,48,48,48,16,516519
GPU5,guided,4,700084800,84934656,48,48,48,16,518478
GPU2,guided,4,700084800,84934656,48,48,48,16,605070
GPU1,guided,4,700084800,84934656,48,48,48,16,605826
GPU3,guided,4,700084800,84934656,48,48,48,16,607006
GPU0,guided,4,700084800,84934656,48,48,48,16,608600
