Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,16,96,16,138120
GPU4,static,1,482928192,56623104,48,16,96,16,1149016
GPU1,static,1,482928192,56623104,48,16,96,16,1150001
GPU3,static,1,482928192,56623104,48,16,96,16,1169831
GPU5,static,1,482928192,56623104,48,16,96,16,1176571
GPU2,static,1,482928192,56623104,48,16,96,16,1192900
GPU0,static,1,482928192,56623104,48,16,96,16,1292141
GPU5,static,2,482928192,56623104,48,16,96,16,378989
GPU4,static,2,482928192,56623104,48,16,96,16,379575
GPU1,static,2,482928192,56623104,48,16,96,16,416641
GPU0,static,2,482928192,56623104,48,16,96,16,423967
GPU2,static,2,482928192,56623104,48,16,96,16,424917
GPU3,static,2,482928192,56623104,48,16,96,16,426094
GPU4,static,3,482928192,56623104,48,16,96,16,381245
GPU5,static,3,482928192,56623104,48,16,96,16,382709
GPU3,static,3,482928192,56623104,48,16,96,16,417640
GPU0,static,3,482928192,56623104,48,16,96,16,418251
GPU2,static,3,482928192,56623104,48,16,96,16,419225
GPU1,static,3,482928192,56623104,48,16,96,16,420414
GPU5,static,4,482928192,56623104,48,16,96,16,373810
GPU4,static,4,482928192,56623104,48,16,96,16,374698
GPU3,static,4,482928192,56623104,48,16,96,16,408671
GPU2,static,4,482928192,56623104,48,16,96,16,413549
GPU0,static,4,482928192,56623104,48,16,96,16,414903
GPU1,static,4,482928192,56623104,48,16,96,16,416078
GPU4,dynamic,1,482928192,56623104,48,16,96,16,1089071
GPU1,dynamic,1,482928192,56623104,48,16,96,16,1128751
GPU5,dynamic,1,482928192,56623104,48,16,96,16,1135844
GPU3,dynamic,1,482928192,56623104,48,16,96,16,1182035
GPU2,dynamic,1,482928192,56623104,48,16,96,16,1187994
GPU0,dynamic,1,482928192,56623104,48,16,96,16,1306438
GPU4,dynamic,2,482928192,56623104,48,16,96,16,375232
GPU5,dynamic,2,482928192,56623104,48,16,96,16,375815
GPU2,dynamic,2,482928192,56623104,48,16,96,16,418534
GPU0,dynamic,2,482928192,56623104,48,16,96,16,419178
GPU3,dynamic,2,482928192,56623104,48,16,96,16,420170
GPU1,dynamic,2,482928192,56623104,48,16,96,16,421347
GPU4,dynamic,3,482928192,56623104,48,16,96,16,376874
GPU5,dynamic,3,482928192,56623104,48,16,96,16,378048
GPU2,dynamic,3,482928192,56623104,48,16,96,16,406979
GPU0,dynamic,3,482928192,56623104,48,16,96,16,414386
GPU1,dynamic,3,482928192,56623104,48,16,96,16,415342
GPU3,dynamic,3,482928192,56623104,48,16,96,16,416537
GPU5,dynamic,4,482928192,56623104,48,16,96,16,380035
GPU4,dynamic,4,482928192,56623104,48,16,96,16,384826
GPU1,dynamic,4,482928192,56623104,48,16,96,16,422940
GPU2,dynamic,4,482928192,56623104,48,16,96,16,423563
GPU3,dynamic,4,482928192,56623104,48,16,96,16,424531
GPU0,dynamic,4,482928192,56623104,48,16,96,16,425755
GPU4,guided,1,482928192,56623104,48,16,96,16,1096147
GPU1,guided,1,482928192,56623104,48,16,96,16,1150066
GPU5,guided,1,482928192,56623104,48,16,96,16,1150650
GPU3,guided,1,482928192,56623104,48,16,96,16,1196143
GPU2,guided,1,482928192,56623104,48,16,96,16,1202284
GPU0,guided,1,482928192,56623104,48,16,96,16,1320928
GPU4,guided,2,482928192,56623104,48,16,96,16,385460
GPU5,guided,2,482928192,56623104,48,16,96,16,386043
GPU1,guided,2,482928192,56623104,48,16,96,16,426661
GPU3,guided,2,482928192,56623104,48,16,96,16,429539
GPU2,guided,2,482928192,56623104,48,16,96,16,430364
GPU0,guided,2,482928192,56623104,48,16,96,16,431825
GPU5,guided,3,482928192,56623104,48,16,96,16,380436
GPU4,guided,3,482928192,56623104,48,16,96,16,381328
GPU2,guided,3,482928192,56623104,48,16,96,16,413464
GPU3,guided,3,482928192,56623104,48,16,96,16,418927
GPU0,guided,3,482928192,56623104,48,16,96,16,420273
GPU1,guided,3,482928192,56623104,48,16,96,16,421467
GPU5,guided,4,482928192,56623104,48,16,96,16,372528
GPU4,guided,4,482928192,56623104,48,16,96,16,373908
GPU1,guided,4,482928192,56623104,48,16,96,16,411998
GPU2,guided,4,482928192,56623104,48,16,96,16,412624
GPU3,guided,4,482928192,56623104,48,16,96,16,413602
GPU0,guided,4,482928192,56623104,48,16,96,16,414835
