Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,48,96,373933
GPU5,static,1,7837569600,1019215872,48,96,48,96,7394435
GPU4,static,1,7837569600,1019215872,48,96,48,96,7576921
GPU0,static,1,7837569600,1019215872,48,96,48,96,8150476
GPU1,static,1,7837569600,1019215872,48,96,48,96,8229050
GPU3,static,1,7837569600,1019215872,48,96,48,96,8235515
GPU2,static,1,7837569600,1019215872,48,96,48,96,8293434
GPU4,static,2,7837569600,1019215872,48,96,48,96,3801670
GPU5,static,2,7837569600,1019215872,48,96,48,96,3806917
GPU2,static,2,7837569600,1019215872,48,96,48,96,4243998
GPU1,static,2,7837569600,1019215872,48,96,48,96,4248399
GPU0,static,2,7837569600,1019215872,48,96,48,96,4254575
GPU3,static,2,7837569600,1019215872,48,96,48,96,4263288
GPU5,static,3,7837569600,1019215872,48,96,48,96,3998880
GPU4,static,3,7837569600,1019215872,48,96,48,96,4008030
GPU0,static,3,7837569600,1019215872,48,96,48,96,4615260
GPU1,static,3,7837569600,1019215872,48,96,48,96,4619779
GPU3,static,3,7837569600,1019215872,48,96,48,96,4626077
GPU2,static,3,7837569600,1019215872,48,96,48,96,4635085
GPU5,static,4,7837569600,1019215872,48,96,48,96,3913681
GPU4,static,4,7837569600,1019215872,48,96,48,96,3922874
GPU0,static,4,7837569600,1019215872,48,96,48,96,4590875
GPU2,static,4,7837569600,1019215872,48,96,48,96,4595749
GPU1,static,4,7837569600,1019215872,48,96,48,96,4601979
GPU3,static,4,7837569600,1019215872,48,96,48,96,4610460
GPU4,dynamic,1,7837569600,1019215872,48,96,48,96,7395665
GPU5,dynamic,1,7837569600,1019215872,48,96,48,96,7426012
GPU0,dynamic,1,7837569600,1019215872,48,96,48,96,8154331
GPU1,dynamic,1,7837569600,1019215872,48,96,48,96,8232844
GPU2,dynamic,1,7837569600,1019215872,48,96,48,96,8239387
GPU3,dynamic,1,7837569600,1019215872,48,96,48,96,8247701
GPU4,dynamic,2,7837569600,1019215872,48,96,48,96,3968547
GPU5,dynamic,2,7837569600,1019215872,48,96,48,96,3977445
GPU3,dynamic,2,7837569600,1019215872,48,96,48,96,4682845
GPU1,dynamic,2,7837569600,1019215872,48,96,48,96,4736790
GPU2,dynamic,2,7837569600,1019215872,48,96,48,96,4743650
GPU0,dynamic,2,7837569600,1019215872,48,96,48,96,4751963
GPU5,dynamic,3,7837569600,1019215872,48,96,48,96,3656044
GPU4,dynamic,3,7837569600,1019215872,48,96,48,96,3665134
GPU3,dynamic,3,7837569600,1019215872,48,96,48,96,4381458
GPU0,dynamic,3,7837569600,1019215872,48,96,48,96,4385861
GPU1,dynamic,3,7837569600,1019215872,48,96,48,96,4391940
GPU2,dynamic,3,7837569600,1019215872,48,96,48,96,4400986
GPU5,dynamic,4,7837569600,1019215872,48,96,48,96,3832517
GPU4,dynamic,4,7837569600,1019215872,48,96,48,96,3841695
GPU0,dynamic,4,7837569600,1019215872,48,96,48,96,4374207
GPU2,dynamic,4,7837569600,1019215872,48,96,48,96,4379104
GPU3,dynamic,4,7837569600,1019215872,48,96,48,96,4451731
GPU1,dynamic,4,7837569600,1019215872,48,96,48,96,4460221
GPU5,guided,1,7837569600,1019215872,48,96,48,96,7407547
GPU4,guided,1,7837569600,1019215872,48,96,48,96,7437994
GPU0,guided,1,7837569600,1019215872,48,96,48,96,8047992
GPU1,guided,1,7837569600,1019215872,48,96,48,96,8105061
GPU3,guided,1,7837569600,1019215872,48,96,48,96,8111329
GPU2,guided,1,7837569600,1019215872,48,96,48,96,8169191
GPU4,guided,2,7837569600,1019215872,48,96,48,96,4129071
GPU5,guided,2,7837569600,1019215872,48,96,48,96,4169264
GPU0,guided,2,7837569600,1019215872,48,96,48,96,4621218
GPU3,guided,2,7837569600,1019215872,48,96,48,96,4625670
GPU1,guided,2,7837569600,1019215872,48,96,48,96,4631845
GPU2,guided,2,7837569600,1019215872,48,96,48,96,4640780
GPU5,guided,3,7837569600,1019215872,48,96,48,96,3824260
GPU4,guided,3,7837569600,1019215872,48,96,48,96,3833761
GPU3,guided,3,7837569600,1019215872,48,96,48,96,4669517
GPU0,guided,3,7837569600,1019215872,48,96,48,96,4674140
GPU1,guided,3,7837569600,1019215872,48,96,48,96,4680093
GPU2,guided,3,7837569600,1019215872,48,96,48,96,4689164
GPU5,guided,4,7837569600,1019215872,48,96,48,96,3949374
GPU4,guided,4,7837569600,1019215872,48,96,48,96,3964990
GPU0,guided,4,7837569600,1019215872,48,96,48,96,4781651
GPU1,guided,4,7837569600,1019215872,48,96,48,96,4785379
GPU2,guided,4,7837569600,1019215872,48,96,48,96,4791989
GPU3,guided,4,7837569600,1019215872,48,96,48,96,4800424
