Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,16,48,71461
GPU4,static,1,700084800,84934656,48,48,16,48,979279
GPU5,static,1,700084800,84934656,48,48,16,48,1014381
GPU1,static,1,700084800,84934656,48,48,16,48,1023421
GPU3,static,1,700084800,84934656,48,48,16,48,1037144
GPU2,static,1,700084800,84934656,48,48,16,48,1050388
GPU0,static,1,700084800,84934656,48,48,16,48,1112501
GPU4,static,2,700084800,84934656,48,48,16,48,545914
GPU5,static,2,700084800,84934656,48,48,16,48,546641
GPU3,static,2,700084800,84934656,48,48,16,48,632171
GPU2,static,2,700084800,84934656,48,48,16,48,642349
GPU1,static,2,700084800,84934656,48,48,16,48,643570
GPU0,static,2,700084800,84934656,48,48,16,48,645212
GPU5,static,3,700084800,84934656,48,48,16,48,513346
GPU4,static,3,700084800,84934656,48,48,16,48,515181
GPU1,static,3,700084800,84934656,48,48,16,48,581735
GPU2,static,3,700084800,84934656,48,48,16,48,582517
GPU3,static,3,700084800,84934656,48,48,16,48,583737
GPU0,static,3,700084800,84934656,48,48,16,48,585378
GPU5,static,4,700084800,84934656,48,48,16,48,511288
GPU4,static,4,700084800,84934656,48,48,16,48,513636
GPU1,static,4,700084800,84934656,48,48,16,48,591788
GPU2,static,4,700084800,84934656,48,48,16,48,592579
GPU3,static,4,700084800,84934656,48,48,16,48,593811
GPU0,static,4,700084800,84934656,48,48,16,48,595415
GPU4,dynamic,1,700084800,84934656,48,48,16,48,933367
GPU5,dynamic,1,700084800,84934656,48,48,16,48,937280
GPU1,dynamic,1,700084800,84934656,48,48,16,48,1018629
GPU3,dynamic,1,700084800,84934656,48,48,16,48,1028459
GPU2,dynamic,1,700084800,84934656,48,48,16,48,1030032
GPU0,dynamic,1,700084800,84934656,48,48,16,48,1098157
GPU5,dynamic,2,700084800,84934656,48,48,16,48,542579
GPU4,dynamic,2,700084800,84934656,48,48,16,48,543311
GPU2,dynamic,2,700084800,84934656,48,48,16,48,630360
GPU1,dynamic,2,700084800,84934656,48,48,16,48,631511
GPU3,dynamic,2,700084800,84934656,48,48,16,48,637394
GPU0,dynamic,2,700084800,84934656,48,48,16,48,639951
GPU4,dynamic,3,700084800,84934656,48,48,16,48,520687
GPU5,dynamic,3,700084800,84934656,48,48,16,48,522711
GPU2,dynamic,3,700084800,84934656,48,48,16,48,595687
GPU3,dynamic,3,700084800,84934656,48,48,16,48,596449
GPU0,dynamic,3,700084800,84934656,48,48,16,48,597706
GPU1,dynamic,3,700084800,84934656,48,48,16,48,599285
GPU5,dynamic,4,700084800,84934656,48,48,16,48,515579
GPU4,dynamic,4,700084800,84934656,48,48,16,48,517813
GPU2,dynamic,4,700084800,84934656,48,48,16,48,600949
GPU1,dynamic,4,700084800,84934656,48,48,16,48,601713
GPU0,dynamic,4,700084800,84934656,48,48,16,48,602941
GPU3,dynamic,4,700084800,84934656,48,48,16,48,604510
GPU4,guided,1,700084800,84934656,48,48,16,48,918147
GPU5,guided,1,700084800,84934656,48,48,16,48,918878
GPU1,guided,1,700084800,84934656,48,48,16,48,992728
GPU2,guided,1,700084800,84934656,48,48,16,48,1007612
GPU3,guided,1,700084800,84934656,48,48,16,48,1009183
GPU0,guided,1,700084800,84934656,48,48,16,48,1078395
GPU5,guided,2,700084800,84934656,48,48,16,48,560128
GPU4,guided,2,700084800,84934656,48,48,16,48,561487
GPU1,guided,2,700084800,84934656,48,48,16,48,652647
GPU2,guided,2,700084800,84934656,48,48,16,48,653809
GPU3,guided,2,700084800,84934656,48,48,16,48,659635
GPU0,guided,2,700084800,84934656,48,48,16,48,661753
GPU5,guided,3,700084800,84934656,48,48,16,48,520924
GPU4,guided,3,700084800,84934656,48,48,16,48,522864
GPU1,guided,3,700084800,84934656,48,48,16,48,604564
GPU2,guided,3,700084800,84934656,48,48,16,48,605341
GPU0,guided,3,700084800,84934656,48,48,16,48,606588
GPU3,guided,3,700084800,84934656,48,48,16,48,608180
GPU4,guided,4,700084800,84934656,48,48,16,48,503104
GPU5,guided,4,700084800,84934656,48,48,16,48,503832
GPU3,guided,4,700084800,84934656,48,48,16,48,550023
GPU0,guided,4,700084800,84934656,48,48,16,48,553850
GPU2,guided,4,700084800,84934656,48,48,16,48,554891
GPU1,guided,4,700084800,84934656,48,48,16,48,556749
