Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,48,96,112807
GPU5,static,1,2703887424,339738624,96,16,48,96,2551768
GPU4,static,1,2703887424,339738624,96,16,48,96,2620500
GPU0,static,1,2703887424,339738624,96,16,48,96,2797476
GPU1,static,1,2703887424,339738624,96,16,48,96,2825590
GPU3,static,1,2703887424,339738624,96,16,48,96,2827876
GPU2,static,1,2703887424,339738624,96,16,48,96,2831151
GPU4,static,2,2703887424,339738624,96,16,48,96,1310203
GPU5,static,2,2703887424,339738624,96,16,48,96,1312016
GPU0,static,2,2703887424,339738624,96,16,48,96,1456849
GPU1,static,2,2703887424,339738624,96,16,48,96,1458660
GPU2,static,2,2703887424,339738624,96,16,48,96,1461541
GPU3,static,2,2703887424,339738624,96,16,48,96,1465542
GPU5,static,3,2703887424,339738624,96,16,48,96,1349572
GPU4,static,3,2703887424,339738624,96,16,48,96,1353148
GPU0,static,3,2703887424,339738624,96,16,48,96,1595011
GPU2,static,3,2703887424,339738624,96,16,48,96,1596870
GPU1,static,3,2703887424,339738624,96,16,48,96,1599150
GPU3,static,3,2703887424,339738624,96,16,48,96,1602329
GPU4,static,4,2703887424,339738624,96,16,48,96,1402839
GPU5,static,4,2703887424,339738624,96,16,48,96,1406348
GPU1,static,4,2703887424,339738624,96,16,48,96,1599345
GPU0,static,4,2703887424,339738624,96,16,48,96,1601158
GPU2,static,4,2703887424,339738624,96,16,48,96,1604061
GPU3,static,4,2703887424,339738624,96,16,48,96,1607726
GPU4,dynamic,1,2703887424,339738624,96,16,48,96,2519954
GPU5,dynamic,1,2703887424,339738624,96,16,48,96,2532732
GPU0,dynamic,1,2703887424,339738624,96,16,48,96,2773482
GPU1,dynamic,1,2703887424,339738624,96,16,48,96,2794450
GPU2,dynamic,1,2703887424,339738624,96,16,48,96,2808146
GPU3,dynamic,1,2703887424,339738624,96,16,48,96,2811459
GPU4,dynamic,2,2703887424,339738624,96,16,48,96,1337156
GPU5,dynamic,2,2703887424,339738624,96,16,48,96,1340768
GPU0,dynamic,2,2703887424,339738624,96,16,48,96,1602636
GPU1,dynamic,2,2703887424,339738624,96,16,48,96,1604333
GPU2,dynamic,2,2703887424,339738624,96,16,48,96,1606809
GPU3,dynamic,2,2703887424,339738624,96,16,48,96,1609926
GPU4,dynamic,3,2703887424,339738624,96,16,48,96,1381656
GPU5,dynamic,3,2703887424,339738624,96,16,48,96,1384948
GPU3,dynamic,3,2703887424,339738624,96,16,48,96,1615791
GPU2,dynamic,3,2703887424,339738624,96,16,48,96,1617695
GPU1,dynamic,3,2703887424,339738624,96,16,48,96,1619969
GPU0,dynamic,3,2703887424,339738624,96,16,48,96,1623023
GPU4,dynamic,4,2703887424,339738624,96,16,48,96,1281729
GPU5,dynamic,4,2703887424,339738624,96,16,48,96,1298334
GPU2,dynamic,4,2703887424,339738624,96,16,48,96,1470955
GPU0,dynamic,4,2703887424,339738624,96,16,48,96,1473037
GPU3,dynamic,4,2703887424,339738624,96,16,48,96,1475732
GPU1,dynamic,4,2703887424,339738624,96,16,48,96,1479660
GPU5,guided,1,2703887424,339738624,96,16,48,96,2528739
GPU4,guided,1,2703887424,339738624,96,16,48,96,2539634
GPU0,guided,1,2703887424,339738624,96,16,48,96,2735435
GPU1,guided,1,2703887424,339738624,96,16,48,96,2763346
GPU2,guided,1,2703887424,339738624,96,16,48,96,2765962
GPU3,guided,1,2703887424,339738624,96,16,48,96,2769105
GPU5,guided,2,2703887424,339738624,96,16,48,96,1404822
GPU4,guided,2,2703887424,339738624,96,16,48,96,1407236
GPU3,guided,2,2703887424,339738624,96,16,48,96,1561168
GPU2,guided,2,2703887424,339738624,96,16,48,96,1563169
GPU0,guided,2,2703887424,339738624,96,16,48,96,1565906
GPU1,guided,2,2703887424,339738624,96,16,48,96,1569873
GPU5,guided,3,2703887424,339738624,96,16,48,96,1366022
GPU4,guided,3,2703887424,339738624,96,16,48,96,1369299
GPU2,guided,3,2703887424,339738624,96,16,48,96,1609462
GPU1,guided,3,2703887424,339738624,96,16,48,96,1611181
GPU0,guided,3,2703887424,339738624,96,16,48,96,1613456
GPU3,guided,3,2703887424,339738624,96,16,48,96,1616512
GPU5,guided,4,2703887424,339738624,96,16,48,96,1360049
GPU4,guided,4,2703887424,339738624,96,16,48,96,1363523
GPU1,guided,4,2703887424,339738624,96,16,48,96,1619890
GPU2,guided,4,2703887424,339738624,96,16,48,96,1621748
GPU3,guided,4,2703887424,339738624,96,16,48,96,1623588
GPU0,guided,4,2703887424,339738624,96,16,48,96,1626669
