Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,16,16,89647
GPU4,static,1,244353600,28311552,48,48,16,16,572424
GPU1,static,1,244353600,28311552,48,48,16,16,590102
GPU3,static,1,244353600,28311552,48,48,16,16,605735
GPU5,static,1,244353600,28311552,48,48,16,16,609188
GPU2,static,1,244353600,28311552,48,48,16,16,616335
GPU0,static,1,244353600,28311552,48,48,16,16,651984
GPU5,static,2,244353600,28311552,48,48,16,16,262183
GPU4,static,2,244353600,28311552,48,48,16,16,263520
GPU2,static,2,244353600,28311552,48,48,16,16,266571
GPU3,static,2,244353600,28311552,48,48,16,16,267422
GPU1,static,2,244353600,28311552,48,48,16,16,267934
GPU0,static,2,244353600,28311552,48,48,16,16,268697
GPU3,static,3,244353600,28311552,48,48,16,16,205524
GPU1,static,3,244353600,28311552,48,48,16,16,206062
GPU2,static,3,244353600,28311552,48,48,16,16,207222
GPU0,static,3,244353600,28311552,48,48,16,16,207970
GPU5,static,3,244353600,28311552,48,48,16,16,210409
GPU4,static,3,244353600,28311552,48,48,16,16,210866
GPU2,static,4,244353600,28311552,48,48,16,16,202056
GPU1,static,4,244353600,28311552,48,48,16,16,206802
GPU3,static,4,244353600,28311552,48,48,16,16,207948
GPU0,static,4,244353600,28311552,48,48,16,16,208780
GPU5,static,4,244353600,28311552,48,48,16,16,211321
GPU4,static,4,244353600,28311552,48,48,16,16,211777
GPU1,dynamic,1,244353600,28311552,48,48,16,16,559291
GPU4,dynamic,1,244353600,28311552,48,48,16,16,569110
GPU2,dynamic,1,244353600,28311552,48,48,16,16,589190
GPU3,dynamic,1,244353600,28311552,48,48,16,16,590037
GPU5,dynamic,1,244353600,28311552,48,48,16,16,592733
GPU0,dynamic,1,244353600,28311552,48,48,16,16,647871
GPU2,dynamic,2,244353600,28311552,48,48,16,16,252744
GPU3,dynamic,2,244353600,28311552,48,48,16,16,253373
GPU1,dynamic,2,244353600,28311552,48,48,16,16,257437
GPU0,dynamic,2,244353600,28311552,48,48,16,16,258541
GPU4,dynamic,2,244353600,28311552,48,48,16,16,258792
GPU5,dynamic,2,244353600,28311552,48,48,16,16,259127
GPU2,dynamic,3,244353600,28311552,48,48,16,16,206948
GPU1,dynamic,3,244353600,28311552,48,48,16,16,207476
GPU0,dynamic,3,244353600,28311552,48,48,16,16,208611
GPU3,dynamic,3,244353600,28311552,48,48,16,16,209326
GPU4,dynamic,3,244353600,28311552,48,48,16,16,211770
GPU5,dynamic,3,244353600,28311552,48,48,16,16,212224
GPU2,dynamic,4,244353600,28311552,48,48,16,16,207768
GPU1,dynamic,4,244353600,28311552,48,48,16,16,212870
GPU3,dynamic,4,244353600,28311552,48,48,16,16,215200
GPU0,dynamic,4,244353600,28311552,48,48,16,16,215889
GPU4,dynamic,4,244353600,28311552,48,48,16,16,216364
GPU5,dynamic,4,244353600,28311552,48,48,16,16,216700
GPU1,guided,1,244353600,28311552,48,48,16,16,563656
GPU4,guided,1,244353600,28311552,48,48,16,16,570608
GPU2,guided,1,244353600,28311552,48,48,16,16,586288
GPU3,guided,1,244353600,28311552,48,48,16,16,590950
GPU5,guided,1,244353600,28311552,48,48,16,16,593725
GPU0,guided,1,244353600,28311552,48,48,16,16,651014
GPU3,guided,2,244353600,28311552,48,48,16,16,252933
GPU1,guided,2,244353600,28311552,48,48,16,16,253349
GPU2,guided,2,244353600,28311552,48,48,16,16,253876
GPU5,guided,2,244353600,28311552,48,48,16,16,258637
GPU4,guided,2,244353600,28311552,48,48,16,16,259161
GPU0,guided,2,244353600,28311552,48,48,16,16,259930
GPU0,guided,3,244353600,28311552,48,48,16,16,207513
GPU1,guided,3,244353600,28311552,48,48,16,16,208672
GPU2,guided,3,244353600,28311552,48,48,16,16,209100
GPU3,guided,3,244353600,28311552,48,48,16,16,209848
GPU5,guided,3,244353600,28311552,48,48,16,16,212195
GPU4,guided,3,244353600,28311552,48,48,16,16,212654
GPU3,guided,4,244353600,28311552,48,48,16,16,208305
GPU1,guided,4,244353600,28311552,48,48,16,16,215039
GPU2,guided,4,244353600,28311552,48,48,16,16,215451
GPU5,guided,4,244353600,28311552,48,48,16,16,216560
GPU0,guided,4,244353600,28311552,48,48,16,16,216775
GPU4,guided,4,244353600,28311552,48,48,16,16,216897
