Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,16,96,118464
GPU5,static,1,2734811712,339738624,48,96,16,96,2713838
GPU4,static,1,2734811712,339738624,48,96,16,96,2749476
GPU3,static,1,2734811712,339738624,48,96,16,96,2848781
GPU0,static,1,2734811712,339738624,48,96,16,96,2878678
GPU1,static,1,2734811712,339738624,48,96,16,96,2881393
GPU2,static,1,2734811712,339738624,48,96,16,96,2885704
GPU5,static,2,2734811712,339738624,48,96,16,96,1386394
GPU4,static,2,2734811712,339738624,48,96,16,96,1389911
GPU0,static,2,2734811712,339738624,48,96,16,96,1647763
GPU2,static,2,2734811712,339738624,48,96,16,96,1649652
GPU3,static,2,2734811712,339738624,48,96,16,96,1652074
GPU1,static,2,2734811712,339738624,48,96,16,96,1655177
GPU5,static,3,2734811712,339738624,48,96,16,96,1334581
GPU4,static,3,2734811712,339738624,48,96,16,96,1337928
GPU2,static,3,2734811712,339738624,48,96,16,96,1594293
GPU0,static,3,2734811712,339738624,48,96,16,96,1596013
GPU3,static,3,2734811712,339738624,48,96,16,96,1598326
GPU1,static,3,2734811712,339738624,48,96,16,96,1601436
GPU4,static,4,2734811712,339738624,48,96,16,96,1344263
GPU5,static,4,2734811712,339738624,48,96,16,96,1348084
GPU2,static,4,2734811712,339738624,48,96,16,96,1620735
GPU3,static,4,2734811712,339738624,48,96,16,96,1622460
GPU1,static,4,2734811712,339738624,48,96,16,96,1624790
GPU0,static,4,2734811712,339738624,48,96,16,96,1627921
GPU5,dynamic,1,2734811712,339738624,48,96,16,96,2455811
GPU4,dynamic,1,2734811712,339738624,48,96,16,96,2457638
GPU0,dynamic,1,2734811712,339738624,48,96,16,96,2719266
GPU1,dynamic,1,2734811712,339738624,48,96,16,96,2747265
GPU2,dynamic,1,2734811712,339738624,48,96,16,96,2749814
GPU3,dynamic,1,2734811712,339738624,48,96,16,96,2752911
GPU5,dynamic,2,2734811712,339738624,48,96,16,96,1392305
GPU4,dynamic,2,2734811712,339738624,48,96,16,96,1395863
GPU1,dynamic,2,2734811712,339738624,48,96,16,96,1659820
GPU2,dynamic,2,2734811712,339738624,48,96,16,96,1661705
GPU3,dynamic,2,2734811712,339738624,48,96,16,96,1664034
GPU0,dynamic,2,2734811712,339738624,48,96,16,96,1667257
GPU4,dynamic,3,2734811712,339738624,48,96,16,96,1333444
GPU5,dynamic,3,2734811712,339738624,48,96,16,96,1335288
GPU2,dynamic,3,2734811712,339738624,48,96,16,96,1475359
GPU1,dynamic,3,2734811712,339738624,48,96,16,96,1477211
GPU0,dynamic,3,2734811712,339738624,48,96,16,96,1480008
GPU3,dynamic,3,2734811712,339738624,48,96,16,96,1484024
GPU4,dynamic,4,2734811712,339738624,48,96,16,96,1406014
GPU5,dynamic,4,2734811712,339738624,48,96,16,96,1409350
GPU2,dynamic,4,2734811712,339738624,48,96,16,96,1613325
GPU1,dynamic,4,2734811712,339738624,48,96,16,96,1615040
GPU3,dynamic,4,2734811712,339738624,48,96,16,96,1617429
GPU0,dynamic,4,2734811712,339738624,48,96,16,96,1620531
GPU4,guided,1,2734811712,339738624,48,96,16,96,2472368
GPU5,guided,1,2734811712,339738624,48,96,16,96,2485529
GPU1,guided,1,2734811712,339738624,48,96,16,96,2773406
GPU2,guided,1,2734811712,339738624,48,96,16,96,2794468
GPU0,guided,1,2734811712,339738624,48,96,16,96,2808339
GPU3,guided,1,2734811712,339738624,48,96,16,96,2811754
GPU5,guided,2,2734811712,339738624,48,96,16,96,1393101
GPU4,guided,2,2734811712,339738624,48,96,16,96,1396348
GPU1,guided,2,2734811712,339738624,48,96,16,96,1655325
GPU2,guided,2,2734811712,339738624,48,96,16,96,1657214
GPU0,guided,2,2734811712,339738624,48,96,16,96,1659729
GPU3,guided,2,2734811712,339738624,48,96,16,96,1662864
GPU4,guided,3,2734811712,339738624,48,96,16,96,1358968
GPU5,guided,3,2734811712,339738624,48,96,16,96,1362242
GPU0,guided,3,2734811712,339738624,48,96,16,96,1586599
GPU2,guided,3,2734811712,339738624,48,96,16,96,1588493
GPU3,guided,3,2734811712,339738624,48,96,16,96,1590864
GPU1,guided,3,2734811712,339738624,48,96,16,96,1593929
GPU4,guided,4,2734811712,339738624,48,96,16,96,1293034
GPU5,guided,4,2734811712,339738624,48,96,16,96,1296496
GPU0,guided,4,2734811712,339738624,48,96,16,96,1483716
GPU1,guided,4,2734811712,339738624,48,96,16,96,1485546
GPU2,guided,4,2734811712,339738624,48,96,16,96,1488030
GPU3,guided,4,2734811712,339738624,48,96,16,96,1492105
