matrix_mult_split_swap_float,0,0,100,100,100,7361
matrix_mult_split_swap_float,0,0,100,100,1100,44049
matrix_mult_split_swap_float,0,0,100,100,2100,12512
matrix_mult_split_swap_float,0,0,100,100,3100,19073
matrix_mult_split_swap_float,0,0,100,100,4100,25201
matrix_mult_split_swap_float,0,0,100,100,5100,31312
matrix_mult_split_swap_float,0,0,100,100,6100,37281
matrix_mult_split_swap_float,0,0,100,1100,100,11531
matrix_mult_split_swap_float,0,0,100,1100,1100,68595
matrix_mult_split_swap_float,0,0,100,1100,2100,77618
matrix_mult_split_swap_float,0,0,100,1100,3100,114075
matrix_mult_split_swap_float,0,0,100,1100,4100,151523
matrix_mult_split_swap_float,0,0,100,1100,5100,186095
matrix_mult_split_swap_float,0,0,100,1100,6100,233134
matrix_mult_split_swap_float,0,0,100,2100,100,12544
matrix_mult_split_swap_float,0,0,100,2100,1100,105301
matrix_mult_split_swap_float,0,0,100,2100,2100,144126
matrix_mult_split_swap_float,0,0,100,2100,3100,213710
matrix_mult_split_swap_float,0,0,100,2100,4100,290316
matrix_mult_split_swap_float,0,0,100,2100,5100,350900
matrix_mult_split_swap_float,0,0,100,2100,6100,445851
matrix_mult_split_swap_float,0,0,100,3100,100,11608
matrix_mult_split_swap_float,0,0,100,3100,1100,187404
matrix_mult_split_swap_float,0,0,100,3100,2100,231784
matrix_mult_split_swap_float,0,0,100,3100,3100,305957
matrix_mult_split_swap_float,0,0,100,3100,4100,406544
matrix_mult_split_swap_float,0,0,100,3100,5100,564348
matrix_mult_split_swap_float,0,0,100,3100,6100,631943
matrix_mult_split_swap_float,0,0,100,4100,100,15103
matrix_mult_split_swap_float,0,0,100,4100,1100,246956
matrix_mult_split_swap_float,0,0,100,4100,2100,313661
matrix_mult_split_swap_float,0,0,100,4100,3100,406270
matrix_mult_split_swap_float,0,0,100,4100,4100,543425
matrix_mult_split_swap_float,0,0,100,4100,5100,801845
matrix_mult_split_swap_float,0,0,100,4100,6100,948432
matrix_mult_split_swap_float,0,0,100,5100,100,26412
matrix_mult_split_swap_float,0,0,100,5100,1100,281271
matrix_mult_split_swap_float,0,0,100,5100,2100,560066
matrix_mult_split_swap_float,0,0,100,5100,3100,504104
matrix_mult_split_swap_float,0,0,100,5100,4100,668310
matrix_mult_split_swap_float,0,0,100,5100,5100,1377954
matrix_mult_split_swap_float,0,0,100,5100,6100,1644190
matrix_mult_split_swap_float,0,0,100,6100,100,28011
matrix_mult_split_swap_float,0,0,100,6100,1100,343643
matrix_mult_split_swap_float,0,0,100,6100,2100,670560
matrix_mult_split_swap_float,0,0,100,6100,3100,603375
matrix_mult_split_swap_float,0,0,100,6100,4100,798651
matrix_mult_split_swap_float,0,0,100,6100,5100,1652797
matrix_mult_split_swap_float,0,0,100,6100,6100,1957248
matrix_mult_split_swap_float,0,0,1100,100,100,4469
matrix_mult_split_swap_float,0,0,1100,100,1100,37306
matrix_mult_split_swap_float,0,0,1100,100,2100,72122
matrix_mult_split_swap_float,0,0,1100,100,3100,105977
matrix_mult_split_swap_float,0,0,1100,100,4100,138379
matrix_mult_split_swap_float,0,0,1100,100,5100,170262
matrix_mult_split_swap_float,0,0,1100,100,6100,202861
matrix_mult_split_swap_float,0,0,1100,1100,100,38127
matrix_mult_split_swap_float,0,0,1100,1100,1100,383790
matrix_mult_split_swap_float,0,0,1100,1100,2100,717677
matrix_mult_split_swap_float,0,0,1100,1100,3100,1060723
matrix_mult_split_swap_float,0,0,1100,1100,4100,1400866
matrix_mult_split_swap_float,0,0,1100,1100,5100,1743365
matrix_mult_split_swap_float,0,0,1100,1100,6100,2082998
matrix_mult_split_swap_float,0,0,1100,2100,100,61195
matrix_mult_split_swap_float,0,0,1100,2100,1100,1037346
matrix_mult_split_swap_float,0,0,1100,2100,2100,1410490
matrix_mult_split_swap_float,0,0,1100,2100,3100,2077903
matrix_mult_split_swap_float,0,0,1100,2100,4100,2805262
matrix_mult_split_swap_float,0,0,1100,2100,5100,3457346
matrix_mult_split_swap_float,0,0,1100,2100,6100,4067446
matrix_mult_split_swap_float,0,0,1100,3100,100,90106
matrix_mult_split_swap_float,0,0,1100,3100,1100,1701317
matrix_mult_split_swap_float,0,0,1100,3100,2100,2299255
matrix_mult_split_swap_float,0,0,1100,3100,3100,3017794
matrix_mult_split_swap_float,0,0,1100,3100,4100,3965150
matrix_mult_split_swap_float,0,0,1100,3100,5100,5593495
matrix_mult_split_swap_float,0,0,1100,3100,6100,6788782
matrix_mult_split_swap_float,0,0,1100,4100,100,119177
matrix_mult_split_swap_float,0,0,1100,4100,1100,2301091
matrix_mult_split_swap_float,0,0,1100,4100,2100,4258002
matrix_mult_split_swap_float,0,0,1100,4100,3100,3986917
matrix_mult_split_swap_float,0,0,1100,4100,4100,5275315
matrix_mult_split_swap_float,0,0,1100,4100,5100,10722854
matrix_mult_split_swap_float,0,0,1100,4100,6100,12565391
matrix_mult_split_swap_float,0,0,1100,5100,100,165404
matrix_mult_split_swap_float,0,0,1100,5100,1100,2884967
matrix_mult_split_swap_float,0,0,1100,5100,2100,5676959
matrix_mult_split_swap_float,0,0,1100,5100,3100,5233950
matrix_mult_split_swap_float,0,0,1100,5100,4100,6907888
matrix_mult_split_swap_float,0,0,1100,5100,5100,13688617
matrix_mult_split_swap_float,0,0,1100,5100,6100,16237218
matrix_mult_split_swap_float,0,0,1100,6100,100,276925
matrix_mult_split_swap_float,0,0,1100,6100,1100,3411619
matrix_mult_split_swap_float,0,0,1100,6100,2100,6785086
matrix_mult_split_swap_float,0,0,1100,6100,3100,6618687
matrix_mult_split_swap_float,0,0,1100,6100,4100,8422867
matrix_mult_split_swap_float,0,0,1100,6100,5100,16738770
matrix_mult_split_swap_float,0,0,1100,6100,6100,19775880
matrix_mult_split_swap_float,0,0,2100,100,100,7896
matrix_mult_split_swap_float,0,0,2100,100,1100,70893
matrix_mult_split_swap_float,0,0,2100,100,2100,129951
matrix_mult_split_swap_float,0,0,2100,100,3100,201245
matrix_mult_split_swap_float,0,0,2100,100,4100,276573
matrix_mult_split_swap_float,0,0,2100,100,5100,315038
matrix_mult_split_swap_float,0,0,2100,100,6100,370868
matrix_mult_split_swap_float,0,0,2100,1100,100,60363
matrix_mult_split_swap_float,0,0,2100,1100,1100,720958
matrix_mult_split_swap_float,0,0,2100,1100,2100,1348723
matrix_mult_split_swap_float,0,0,2100,1100,3100,1986318
matrix_mult_split_swap_float,0,0,2100,1100,4100,2634723
matrix_mult_split_swap_float,0,0,2100,1100,5100,3275115
matrix_mult_split_swap_float,0,0,2100,1100,6100,3917701
matrix_mult_split_swap_float,0,0,2100,2100,100,114892
matrix_mult_split_swap_float,0,0,2100,2100,1100,1874585
matrix_mult_split_swap_float,0,0,2100,2100,2100,2734980
matrix_mult_split_swap_float,0,0,2100,2100,3100,3802350
matrix_mult_split_swap_float,0,0,2100,2100,4100,5253287
matrix_mult_split_swap_float,0,0,2100,2100,5100,6352985
matrix_mult_split_swap_float,0,0,2100,2100,6100,7578657
matrix_mult_split_swap_float,0,0,2100,3100,100,177466
matrix_mult_split_swap_float,0,0,2100,3100,1100,3235360
matrix_mult_split_swap_float,0,0,2100,3100,2100,4330377
matrix_mult_split_swap_float,0,0,2100,3100,3100,5648819
matrix_mult_split_swap_float,0,0,2100,3100,4100,8146466
matrix_mult_split_swap_float,0,0,2100,3100,5100,10696224
matrix_mult_split_swap_float,0,0,2100,3100,6100,12707843
matrix_mult_split_swap_float,0,0,2100,4100,100,224472
matrix_mult_split_swap_float,0,0,2100,4100,1100,4377228
matrix_mult_split_swap_float,0,0,2100,4100,2100,8018300
matrix_mult_split_swap_float,0,0,2100,4100,3100,7807324
matrix_mult_split_swap_float,0,0,2100,4100,4100,9876538
matrix_mult_split_swap_float,0,0,2100,4100,5100,19575965
matrix_mult_split_swap_float,0,0,2100,4100,6100,23758830
matrix_mult_split_swap_float,0,0,2100,5100,100,311148
matrix_mult_split_swap_float,0,0,2100,5100,1100,5326573
matrix_mult_split_swap_float,0,0,2100,5100,2100,10527606
matrix_mult_split_swap_float,0,0,2100,5100,3100,9658879
matrix_mult_split_swap_float,0,0,2100,5100,4100,13492765
matrix_mult_split_swap_float,0,0,2100,5100,5100,25758764
matrix_mult_split_swap_float,0,0,2100,5100,6100,30948186
matrix_mult_split_swap_float,0,0,2100,6100,100,371404
matrix_mult_split_swap_float,0,0,2100,6100,1100,6451939
matrix_mult_split_swap_float,0,0,2100,6100,2100,12682449
matrix_mult_split_swap_float,0,0,2100,6100,3100,12058744
matrix_mult_split_swap_float,0,0,2100,6100,4100,14964173
matrix_mult_split_swap_float,0,0,2100,6100,5100,35639522
matrix_mult_split_swap_float,0,0,2100,6100,6100,36954651
matrix_mult_split_swap_float,0,0,3100,100,100,6926
matrix_mult_split_swap_float,0,0,3100,100,1100,66366
matrix_mult_split_swap_float,0,0,3100,100,2100,104870
matrix_mult_split_swap_float,0,0,3100,100,3100,153411
matrix_mult_split_swap_float,0,0,3100,100,4100,204812
matrix_mult_split_swap_float,0,0,3100,100,5100,253241
matrix_mult_split_swap_float,0,0,3100,100,6100,295521
matrix_mult_split_swap_float,0,0,3100,1100,100,59217
matrix_mult_split_swap_float,0,0,3100,1100,1100,565673
matrix_mult_split_swap_float,0,0,3100,1100,2100,1057755
matrix_mult_split_swap_float,0,0,3100,1100,3100,1562238
matrix_mult_split_swap_float,0,0,3100,1100,4100,2062724
matrix_mult_split_swap_float,0,0,3100,1100,5100,2556941
matrix_mult_split_swap_float,0,0,3100,1100,6100,3052565
matrix_mult_split_swap_float,0,0,3100,2100,100,88737
matrix_mult_split_swap_float,0,0,3100,2100,1100,1554977
matrix_mult_split_swap_float,0,0,3100,2100,2100,2050411
matrix_mult_split_swap_float,0,0,3100,2100,3100,2991059
matrix_mult_split_swap_float,0,0,3100,2100,4100,3997514
matrix_mult_split_swap_float,0,0,3100,2100,5100,4993160
matrix_mult_split_swap_float,0,0,3100,2100,6100,11328884
matrix_mult_split_swap_float,0,0,3100,3100,100,130603
matrix_mult_split_swap_float,0,0,3100,3100,1100,2713335
matrix_mult_split_swap_float,0,0,3100,3100,2100,3163391
