matrix_mult_float,0,0,100,100,100,19883
matrix_mult_float,0,0,100,100,1100,26261
matrix_mult_float,0,0,100,100,2100,29901
matrix_mult_float,0,0,100,100,3100,46695
matrix_mult_float,0,0,100,100,4100,62351
matrix_mult_float,0,0,100,100,5100,49971
matrix_mult_float,0,0,100,100,6100,54862
matrix_mult_float,0,0,100,1100,100,21241
matrix_mult_float,0,0,100,1100,1100,79663
matrix_mult_float,0,0,100,1100,2100,101001
matrix_mult_float,0,0,100,1100,3100,123378
matrix_mult_float,0,0,100,1100,4100,161828
matrix_mult_float,0,0,100,1100,5100,201026
matrix_mult_float,0,0,100,1100,6100,240376
matrix_mult_float,0,0,100,2100,100,25122
matrix_mult_float,0,0,100,2100,1100,135772
matrix_mult_float,0,0,100,2100,2100,165035
matrix_mult_float,0,0,100,2100,3100,231607
matrix_mult_float,0,0,100,2100,4100,298997
matrix_mult_float,0,0,100,2100,5100,401218
matrix_mult_float,0,0,100,2100,6100,484518
matrix_mult_float,0,0,100,3100,100,27739
matrix_mult_float,0,0,100,3100,1100,227467
matrix_mult_float,0,0,100,3100,2100,336788
matrix_mult_float,0,0,100,3100,3100,342878
matrix_mult_float,0,0,100,3100,4100,410920
matrix_mult_float,0,0,100,3100,5100,774989
matrix_mult_float,0,0,100,3100,6100,942652
matrix_mult_float,0,0,100,4100,100,48626
matrix_mult_float,0,0,100,4100,1100,283806
matrix_mult_float,0,0,100,4100,2100,427287
matrix_mult_float,0,0,100,4100,3100,447378
matrix_mult_float,0,0,100,4100,4100,553097
matrix_mult_float,0,0,100,4100,5100,1033281
matrix_mult_float,0,0,100,4100,6100,1198848
matrix_mult_float,0,0,100,5100,100,64892
matrix_mult_float,0,0,100,5100,1100,295632
matrix_mult_float,0,0,100,5100,2100,570224
matrix_mult_float,0,0,100,5100,3100,626980
matrix_mult_float,0,0,100,5100,4100,720000
matrix_mult_float,0,0,100,5100,5100,1330755
matrix_mult_float,0,0,100,5100,6100,1526167
matrix_mult_float,0,0,100,6100,100,64215
matrix_mult_float,0,0,100,6100,1100,380990
matrix_mult_float,0,0,100,6100,2100,656585
matrix_mult_float,0,0,100,6100,3100,739725
matrix_mult_float,0,0,100,6100,4100,977912
matrix_mult_float,0,0,100,6100,5100,1550419
matrix_mult_float,0,0,100,6100,6100,1837398
matrix_mult_float,0,0,1100,100,100,19435
matrix_mult_float,0,0,1100,100,1100,78047
matrix_mult_float,0,0,1100,100,2100,82057
matrix_mult_float,0,0,1100,100,3100,129680
matrix_mult_float,0,0,1100,100,4100,141422
matrix_mult_float,0,0,1100,100,5100,178590
matrix_mult_float,0,0,1100,100,6100,224036
matrix_mult_float,0,0,1100,1100,100,83741
matrix_mult_float,0,0,1100,1100,1100,536289
matrix_mult_float,0,0,1100,1100,2100,761127
matrix_mult_float,0,0,1100,1100,3100,1127812
matrix_mult_float,0,0,1100,1100,4100,1487644
matrix_mult_float,0,0,1100,1100,5100,1854239
matrix_mult_float,0,0,1100,1100,6100,2224055
matrix_mult_float,0,0,1100,2100,100,87327
matrix_mult_float,0,0,1100,2100,1100,1162593
matrix_mult_float,0,0,1100,2100,2100,1934075
matrix_mult_float,0,0,1100,2100,3100,2386766
matrix_mult_float,0,0,1100,2100,4100,2860907
matrix_mult_float,0,0,1100,2100,5100,4313446
matrix_mult_float,0,0,1100,2100,6100,4879293
matrix_mult_float,0,0,1100,3100,100,105279
matrix_mult_float,0,0,1100,3100,1100,1762740
matrix_mult_float,0,0,1100,3100,2100,3243855
matrix_mult_float,0,0,1100,3100,3100,3428134
