Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,48,64,8,3,3,16398,0.0164
GPU0,static,1,1179648,36864,10,1,1,48,64,8,3,3,14921028,14.9210
GPU1,static,1,1179648,36864,10,1,1,48,64,8,3,3,29870659,29.8707
GPU1,dynamic,1,1179648,36864,10,1,1,48,64,8,3,3,14922077,14.9221
GPU0,dynamic,1,1179648,36864,10,1,1,48,64,8,3,3,14941381,14.9414
GPU0,guided,1,1179648,36864,10,1,1,48,64,8,3,3,14920656,14.9207
GPU1,guided,1,1179648,36864,10,1,1,48,64,8,3,3,14923370,14.9234
GPU0,static,2,1179648,36864,10,1,1,48,64,8,3,3,14919526,14.9195
GPU1,static,2,1179648,36864,10,1,1,48,64,8,3,3,14921732,14.9217
GPU0,dynamic,2,1179648,36864,10,1,1,48,64,8,3,3,14920533,14.9205
GPU1,dynamic,2,1179648,36864,10,1,1,48,64,8,3,3,14922599,14.9226
GPU0,guided,2,1179648,36864,10,1,1,48,64,8,3,3,14920354,14.9204
GPU1,guided,2,1179648,36864,10,1,1,48,64,8,3,3,14922000,14.9220
GPU0,static,3,1179648,36864,10,1,1,48,64,8,3,3,314896,0.3149
GPU1,static,3,1179648,36864,10,1,1,48,64,8,3,3,315703,0.3157
GPU0,dynamic,3,1179648,36864,10,1,1,48,64,8,3,3,315036,0.3150
GPU1,dynamic,3,1179648,36864,10,1,1,48,64,8,3,3,315393,0.3154
GPU0,guided,3,1179648,36864,10,1,1,48,64,8,3,3,314972,0.3150
GPU1,guided,3,1179648,36864,10,1,1,48,64,8,3,3,315321,0.3153
GPU0,static,4,1179648,36864,10,1,1,48,64,8,3,3,5932,0.0059
GPU1,static,4,1179648,36864,10,1,1,48,64,8,3,3,6431,0.0064
GPU0,dynamic,4,1179648,36864,10,1,1,48,64,8,3,3,5914,0.0059
GPU1,dynamic,4,1179648,36864,10,1,1,48,64,8,3,3,6296,0.0063
GPU0,guided,4,1179648,36864,10,1,1,48,64,8,3,3,5926,0.0059
GPU1,guided,4,1179648,36864,10,1,1,48,64,8,3,3,6305,0.0063
