Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,1,80,8,3,3,34142,0.0341
GPU0,static,1,30720,960,1000,1,1,1,80,8,3,3,38841893,38.8419
GPU1,static,1,30720,960,1000,1,1,1,80,8,3,3,77701263,77.7013
GPU1,dynamic,1,30720,960,1000,1,1,1,80,8,3,3,38830325,38.8303
GPU0,dynamic,1,30720,960,1000,1,1,1,80,8,3,3,38859209,38.8592
GPU1,guided,1,30720,960,1000,1,1,1,80,8,3,3,38831229,38.8312
GPU0,guided,1,30720,960,1000,1,1,1,80,8,3,3,38835564,38.8356
GPU1,static,2,30720,960,1000,1,1,1,80,8,3,3,38829401,38.8294
GPU0,static,2,30720,960,1000,1,1,1,80,8,3,3,38834359,38.8344
GPU1,dynamic,2,30720,960,1000,1,1,1,80,8,3,3,38830189,38.8302
GPU0,dynamic,2,30720,960,1000,1,1,1,80,8,3,3,38842988,38.8430
GPU1,guided,2,30720,960,1000,1,1,1,80,8,3,3,38830605,38.8306
GPU0,guided,2,30720,960,1000,1,1,1,80,8,3,3,38845092,38.8451
GPU1,static,3,30720,960,1000,1,1,1,80,8,3,3,38827430,38.8274
GPU0,static,3,30720,960,1000,1,1,1,80,8,3,3,38840911,38.8409
GPU1,dynamic,3,30720,960,1000,1,1,1,80,8,3,3,38830663,38.8307
GPU0,dynamic,3,30720,960,1000,1,1,1,80,8,3,3,38849998,38.8500
GPU1,guided,3,30720,960,1000,1,1,1,80,8,3,3,38830593,38.8306
GPU0,guided,3,30720,960,1000,1,1,1,80,8,3,3,38845744,38.8457
GPU1,static,4,30720,960,1000,1,1,1,80,8,3,3,487211,0.4872
GPU0,static,4,30720,960,1000,1,1,1,80,8,3,3,487399,0.4874
GPU1,dynamic,4,30720,960,1000,1,1,1,80,8,3,3,487212,0.4872
GPU0,dynamic,4,30720,960,1000,1,1,1,80,8,3,3,487237,0.4872
GPU1,guided,4,30720,960,1000,1,1,1,80,8,3,3,487209,0.4872
GPU0,guided,4,30720,960,1000,1,1,1,80,8,3,3,487234,0.4872
