Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,80,16,2,3,3,129337,0.1293
GPU0,static,1,122880,15360,1000,1,1,80,16,2,3,3,164165105,164.1651
GPU1,static,1,122880,15360,1000,1,1,80,16,2,3,3,328354171,328.3542
GPU1,dynamic,1,122880,15360,1000,1,1,80,16,2,3,3,164192032,164.1920
GPU0,dynamic,1,122880,15360,1000,1,1,80,16,2,3,3,164218933,164.2189
GPU0,guided,1,122880,15360,1000,1,1,80,16,2,3,3,164191842,164.1918
GPU1,guided,1,122880,15360,1000,1,1,80,16,2,3,3,164195011,164.1950
GPU0,static,2,122880,15360,1000,1,1,80,16,2,3,3,164162282,164.1623
GPU1,static,2,122880,15360,1000,1,1,80,16,2,3,3,164175060,164.1751
GPU1,dynamic,2,122880,15360,1000,1,1,80,16,2,3,3,164189964,164.1900
GPU0,dynamic,2,122880,15360,1000,1,1,80,16,2,3,3,164191072,164.1911
GPU0,guided,2,122880,15360,1000,1,1,80,16,2,3,3,164191165,164.1912
GPU1,guided,2,122880,15360,1000,1,1,80,16,2,3,3,164197407,164.1974
GPU0,static,3,122880,15360,1000,1,1,80,16,2,3,3,2074933,2.0749
GPU1,static,3,122880,15360,1000,1,1,80,16,2,3,3,2077822,2.0778
GPU0,dynamic,3,122880,15360,1000,1,1,80,16,2,3,3,2078100,2.0781
GPU1,dynamic,3,122880,15360,1000,1,1,80,16,2,3,3,2081315,2.0813
GPU0,guided,3,122880,15360,1000,1,1,80,16,2,3,3,2075290,2.0753
GPU1,guided,3,122880,15360,1000,1,1,80,16,2,3,3,2081118,2.0811
GPU0,static,4,122880,15360,1000,1,1,80,16,2,3,3,130023,0.1300
GPU1,static,4,122880,15360,1000,1,1,80,16,2,3,3,130991,0.1310
GPU0,dynamic,4,122880,15360,1000,1,1,80,16,2,3,3,129946,0.1299
GPU1,dynamic,4,122880,15360,1000,1,1,80,16,2,3,3,130845,0.1308
GPU0,guided,4,122880,15360,1000,1,1,80,16,2,3,3,129926,0.1299
GPU1,guided,4,122880,15360,1000,1,1,80,16,2,3,3,130229,0.1302
