Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,96,4,3,3,29255,0.0293
GPU0,static,1,294912,18432,10,1,1,16,96,4,3,3,3804291,3.8043
GPU1,static,1,294912,18432,10,1,1,16,96,4,3,3,7630496,7.6305
GPU1,dynamic,1,294912,18432,10,1,1,16,96,4,3,3,3802279,3.8023
GPU0,dynamic,1,294912,18432,10,1,1,16,96,4,3,3,3820649,3.8206
GPU0,guided,1,294912,18432,10,1,1,16,96,4,3,3,3803220,3.8032
GPU1,guided,1,294912,18432,10,1,1,16,96,4,3,3,3803583,3.8036
GPU1,static,2,294912,18432,10,1,1,16,96,4,3,3,3802020,3.8020
GPU0,static,2,294912,18432,10,1,1,16,96,4,3,3,3802598,3.8026
GPU1,dynamic,2,294912,18432,10,1,1,16,96,4,3,3,3802379,3.8024
GPU0,dynamic,2,294912,18432,10,1,1,16,96,4,3,3,3803089,3.8031
GPU1,guided,2,294912,18432,10,1,1,16,96,4,3,3,3801993,3.8020
GPU0,guided,2,294912,18432,10,1,1,16,96,4,3,3,3802684,3.8027
GPU0,static,3,294912,18432,10,1,1,16,96,4,3,3,239355,0.2394
GPU1,static,3,294912,18432,10,1,1,16,96,4,3,3,239550,0.2396
GPU0,dynamic,3,294912,18432,10,1,1,16,96,4,3,3,239496,0.2395
GPU1,dynamic,3,294912,18432,10,1,1,16,96,4,3,3,239570,0.2396
GPU0,guided,3,294912,18432,10,1,1,16,96,4,3,3,239399,0.2394
GPU1,guided,3,294912,18432,10,1,1,16,96,4,3,3,239516,0.2395
GPU0,static,4,294912,18432,10,1,1,16,96,4,3,3,3178,0.0032
GPU1,static,4,294912,18432,10,1,1,16,96,4,3,3,3312,0.0033
GPU0,dynamic,4,294912,18432,10,1,1,16,96,4,3,3,3186,0.0032
GPU1,dynamic,4,294912,18432,10,1,1,16,96,4,3,3,3344,0.0033
GPU0,guided,4,294912,18432,10,1,1,16,96,4,3,3,3187,0.0032
GPU1,guided,4,294912,18432,10,1,1,16,96,4,3,3,3338,0.0033
