Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,64,48,8,3,3,16907,0.0169
GPU0,static,1,1179648,36864,10,1,1,64,48,8,3,3,14935207,14.9352
GPU1,static,1,1179648,36864,10,1,1,64,48,8,3,3,29880990,29.8810
GPU1,dynamic,1,1179648,36864,10,1,1,64,48,8,3,3,14920947,14.9209
GPU0,dynamic,1,1179648,36864,10,1,1,64,48,8,3,3,14921313,14.9213
GPU0,guided,1,1179648,36864,10,1,1,64,48,8,3,3,14922658,14.9227
GPU1,guided,1,1179648,36864,10,1,1,64,48,8,3,3,14922721,14.9227
GPU0,static,2,1179648,36864,10,1,1,64,48,8,3,3,14921439,14.9214
GPU1,static,2,1179648,36864,10,1,1,64,48,8,3,3,14921635,14.9216
GPU1,dynamic,2,1179648,36864,10,1,1,64,48,8,3,3,14921626,14.9216
GPU0,dynamic,2,1179648,36864,10,1,1,64,48,8,3,3,14921828,14.9218
GPU0,guided,2,1179648,36864,10,1,1,64,48,8,3,3,14921450,14.9215
GPU1,guided,2,1179648,36864,10,1,1,64,48,8,3,3,14921703,14.9217
GPU1,static,3,1179648,36864,10,1,1,64,48,8,3,3,237419,0.2374
GPU0,static,3,1179648,36864,10,1,1,64,48,8,3,3,238560,0.2386
GPU1,dynamic,3,1179648,36864,10,1,1,64,48,8,3,3,237004,0.2370
GPU0,dynamic,3,1179648,36864,10,1,1,64,48,8,3,3,238433,0.2384
GPU1,guided,3,1179648,36864,10,1,1,64,48,8,3,3,237153,0.2372
GPU0,guided,3,1179648,36864,10,1,1,64,48,8,3,3,238368,0.2384
GPU1,static,4,1179648,36864,10,1,1,64,48,8,3,3,5910,0.0059
GPU0,static,4,1179648,36864,10,1,1,64,48,8,3,3,6130,0.0061
GPU1,dynamic,4,1179648,36864,10,1,1,64,48,8,3,3,5970,0.0060
GPU0,dynamic,4,1179648,36864,10,1,1,64,48,8,3,3,6122,0.0061
GPU1,guided,4,1179648,36864,10,1,1,64,48,8,3,3,5932,0.0059
GPU0,guided,4,1179648,36864,10,1,1,64,48,8,3,3,6090,0.0061
