Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,32,80,4,3,3,486065,0.4861
GPU0,static,1,491520,30720,1000,1,1,32,80,4,3,3,633279309,633.2793
GPU1,static,1,491520,30720,1000,1,1,32,80,4,3,3,1266376334,1266.3763
GPU1,dynamic,1,491520,30720,1000,1,1,32,80,4,3,3,633118925,633.1189
GPU0,dynamic,1,491520,30720,1000,1,1,32,80,4,3,3,633352680,633.3527
GPU1,guided,1,491520,30720,1000,1,1,32,80,4,3,3,633117798,633.1178
GPU0,guided,1,491520,30720,1000,1,1,32,80,4,3,3,633372409,633.3724
GPU1,static,2,491520,30720,1000,1,1,32,80,4,3,3,633065146,633.0651
GPU0,static,2,491520,30720,1000,1,1,32,80,4,3,3,633295785,633.2958
GPU1,dynamic,2,491520,30720,1000,1,1,32,80,4,3,3,633157826,633.1578
GPU0,dynamic,2,491520,30720,1000,1,1,32,80,4,3,3,633367950,633.3679
GPU1,guided,2,491520,30720,1000,1,1,32,80,4,3,3,633182441,633.1824
GPU0,guided,2,491520,30720,1000,1,1,32,80,4,3,3,633347415,633.3474
GPU1,static,3,491520,30720,1000,1,1,32,80,4,3,3,19943508,19.9435
GPU0,static,3,491520,30720,1000,1,1,32,80,4,3,3,19947259,19.9473
GPU1,dynamic,3,491520,30720,1000,1,1,32,80,4,3,3,19949682,19.9497
GPU0,dynamic,3,491520,30720,1000,1,1,32,80,4,3,3,19955500,19.9555
GPU1,guided,3,491520,30720,1000,1,1,32,80,4,3,3,19944637,19.9446
GPU0,guided,3,491520,30720,1000,1,1,32,80,4,3,3,19956295,19.9563
GPU1,static,4,491520,30720,1000,1,1,32,80,4,3,3,249405,0.2494
GPU0,static,4,491520,30720,1000,1,1,32,80,4,3,3,250546,0.2505
GPU1,dynamic,4,491520,30720,1000,1,1,32,80,4,3,3,249305,0.2493
GPU0,dynamic,4,491520,30720,1000,1,1,32,80,4,3,3,250036,0.2500
GPU1,guided,4,491520,30720,1000,1,1,32,80,4,3,3,249230,0.2492
GPU0,guided,4,491520,30720,1000,1,1,32,80,4,3,3,250094,0.2501
