Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,32,32,8,3,3,392680,0.3927
GPU0,static,1,393216,12288,1000,1,1,32,32,8,3,3,497185498,497.1855
GPU1,static,1,393216,12288,1000,1,1,32,32,8,3,3,994243609,994.2436
GPU1,dynamic,1,393216,12288,1000,1,1,32,32,8,3,3,497051668,497.0517
GPU0,dynamic,1,393216,12288,1000,1,1,32,32,8,3,3,497212338,497.2123
GPU1,guided,1,393216,12288,1000,1,1,32,32,8,3,3,497067110,497.0671
GPU0,guided,1,393216,12288,1000,1,1,32,32,8,3,3,497178692,497.1787
GPU1,static,2,393216,12288,1000,1,1,32,32,8,3,3,497010024,497.0100
GPU0,static,2,393216,12288,1000,1,1,32,32,8,3,3,497139484,497.1395
GPU1,dynamic,2,393216,12288,1000,1,1,32,32,8,3,3,497089986,497.0900
GPU0,dynamic,2,393216,12288,1000,1,1,32,32,8,3,3,497234097,497.2341
GPU1,guided,2,393216,12288,1000,1,1,32,32,8,3,3,497091429,497.0914
GPU0,guided,2,393216,12288,1000,1,1,32,32,8,3,3,497214274,497.2143
GPU1,static,3,393216,12288,1000,1,1,32,32,8,3,3,15661364,15.6614
GPU0,static,3,393216,12288,1000,1,1,32,32,8,3,3,15664357,15.6644
GPU1,dynamic,3,393216,12288,1000,1,1,32,32,8,3,3,15666248,15.6662
GPU0,dynamic,3,393216,12288,1000,1,1,32,32,8,3,3,15671397,15.6714
GPU1,guided,3,393216,12288,1000,1,1,32,32,8,3,3,15668086,15.6681
GPU0,guided,3,393216,12288,1000,1,1,32,32,8,3,3,15670667,15.6707
GPU1,static,4,393216,12288,1000,1,1,32,32,8,3,3,489506,0.4895
GPU0,static,4,393216,12288,1000,1,1,32,32,8,3,3,493230,0.4932
GPU1,dynamic,4,393216,12288,1000,1,1,32,32,8,3,3,489003,0.4890
GPU0,dynamic,4,393216,12288,1000,1,1,32,32,8,3,3,493284,0.4933
GPU1,guided,4,393216,12288,1000,1,1,32,32,8,3,3,489072,0.4891
GPU0,guided,4,393216,12288,1000,1,1,32,32,8,3,3,492585,0.4926
